locus_tag	ftype	length_bp	gene	EC_number	COG	product
concoct.268_00022	gene	360	rplT_1			
concoct.268_00022	CDS	360	rplT_1		COG0292	50S ribosomal protein L20
concoct.268_00023	gene	201	rpmI_1			
concoct.268_00023	CDS	201	rpmI_1		COG0291	50S ribosomal protein L35
concoct.268_00024	gene	660				
concoct.268_00024	CDS	660				hypothetical protein
concoct.268_00025	gene	1314	oprM			
concoct.268_00025	CDS	1314	oprM		COG1538	Outer membrane protein OprM
concoct.268_00026	gene	1158				
concoct.268_00026	CDS	1158				hypothetical protein
concoct.268_00027	gene	150	dnaX			
concoct.268_00027	CDS	150	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
concoct.268_00028	gene	1701				
concoct.268_00028	CDS	1701				hypothetical protein
concoct.268_00029	gene	339				
concoct.268_00029	CDS	339			COG0718	Nucleoid-associated protein
concoct.268_00030	gene	495	hisG			
concoct.268_00030	CDS	495	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
concoct.268_00031	gene	168				
concoct.268_00031	CDS	168				hypothetical protein
concoct.268_00032	gene	363	hisZ_1			
concoct.268_00032	CDS	363	hisZ_1		COG3705	ATP phosphoribosyltransferase regulatory subunit
concoct.268_00033	gene	501				
concoct.268_00033	CDS	501				hypothetical protein
concoct.268_00034	gene	855				
concoct.268_00034	CDS	855				hypothetical protein
concoct.268_00035	gene	285				
concoct.268_00035	CDS	285				hypothetical protein
concoct.268_00036	gene	309				
concoct.268_00036	CDS	309				hypothetical protein
concoct.268_00037	gene	411	ssbB			
concoct.268_00037	CDS	411	ssbB		COG0629	Single-stranded DNA-binding protein B
concoct.268_00038	gene	924				
concoct.268_00038	CDS	924				hypothetical protein
concoct.268_00039	gene	267				
concoct.268_00039	CDS	267				hypothetical protein
concoct.268_00040	gene	273				
concoct.268_00040	CDS	273				hypothetical protein
concoct.268_00041	gene	375				
concoct.268_00041	CDS	375				hypothetical protein
concoct.268_00042	gene	1038				
concoct.268_00042	CDS	1038				hypothetical protein
concoct.268_00043	gene	948				
concoct.268_00043	CDS	948				hypothetical protein
concoct.268_00044	gene	642				
concoct.268_00044	CDS	642				hypothetical protein
concoct.268_00045	gene	606	kdpC			
concoct.268_00045	CDS	606	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
concoct.268_00046	gene	888	kdpA			
concoct.268_00046	CDS	888	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
concoct.268_00047	gene	1005				
concoct.268_00047	CDS	1005				hypothetical protein
concoct.268_00048	gene	228				
concoct.268_00048	CDS	228				hypothetical protein
concoct.268_00049	gene	921	metF_1			
concoct.268_00049	CDS	921	metF_1	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
concoct.268_00050	gene	264	iolT			
concoct.268_00050	CDS	264	iolT			Major myo-inositol transporter IolT
concoct.268_00051	gene	909				
concoct.268_00051	CDS	909				hypothetical protein
concoct.268_00052	gene	456				
concoct.268_00052	CDS	456				hypothetical protein
concoct.268_00053	gene	1119				
concoct.268_00053	CDS	1119				hypothetical protein
concoct.268_00054	gene	813				
concoct.268_00054	CDS	813				hypothetical protein
concoct.268_00055	gene	1377	gadA			
concoct.268_00055	CDS	1377	gadA	4.1.1.15	COG0076	Glutamate decarboxylase
concoct.268_00056	gene	228				
concoct.268_00056	CDS	228				hypothetical protein
concoct.268_00057	gene	435				
concoct.268_00057	CDS	435				hypothetical protein
concoct.268_00058	gene	159				
concoct.268_00058	CDS	159				hypothetical protein
concoct.268_00059	gene	249				
concoct.268_00059	CDS	249				hypothetical protein
concoct.268_00060	gene	1581	ald_2			
concoct.268_00060	CDS	1581	ald_2	1.2.99.10		4,4'-diapolycopene aldehyde oxidase
concoct.268_00061	gene	969	yliI_1			
concoct.268_00061	CDS	969	yliI_1	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
concoct.268_00062	gene	1539	comM_1			
concoct.268_00062	CDS	1539	comM_1		COG0606	Competence protein ComM
concoct.268_00063	gene	306				
concoct.268_00063	CDS	306				hypothetical protein
concoct.268_00064	gene	825				
concoct.268_00064	CDS	825				hypothetical protein
concoct.268_00065	gene	99				
concoct.268_00065	CDS	99				hypothetical protein
concoct.268_00066	gene	966				
concoct.268_00066	CDS	966				hypothetical protein
concoct.268_00067	gene	120				
concoct.268_00067	CDS	120				hypothetical protein
concoct.268_00068	gene	1212	cinA_1			
concoct.268_00068	CDS	1212	cinA_1		COG1058	CinA-like protein
concoct.268_00069	gene	612				
concoct.268_00069	CDS	612				hypothetical protein
concoct.268_00070	gene	255				
concoct.268_00070	CDS	255				hypothetical protein
concoct.268_00071	gene	318				
concoct.268_00071	CDS	318				hypothetical protein
concoct.268_00072	gene	1932				
concoct.268_00072	CDS	1932		3.2.1.28	COG3387	Trehalase
concoct.268_00073	gene	1305	ydfJ_1			
concoct.268_00073	CDS	1305	ydfJ_1		COG2409	Membrane protein YdfJ
concoct.268_00074	gene	570	pgsA_1			
concoct.268_00074	CDS	570	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
concoct.268_00075	gene	963	folE2			
concoct.268_00075	CDS	963	folE2	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
concoct.268_00076	gene	861	czcD_1			
concoct.268_00076	CDS	861	czcD_1		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
concoct.268_00077	gene	1203				
concoct.268_00077	CDS	1203				hypothetical protein
concoct.268_00078	gene	222				
concoct.268_00078	CDS	222				hypothetical protein
concoct.268_00079	gene	954				
concoct.268_00079	CDS	954				hypothetical protein
concoct.268_00080	gene	822				
concoct.268_00080	CDS	822				hypothetical protein
concoct.268_00081	gene	507	fadJ_1			
concoct.268_00081	CDS	507	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
concoct.268_00082	gene	666				
concoct.268_00082	CDS	666				hypothetical protein
concoct.268_00083	gene	753	fabG_1			
concoct.268_00083	CDS	753	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
concoct.268_00084	gene	576	gmhA1			
concoct.268_00084	CDS	576	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
concoct.268_00085	gene	762	cpsB			
concoct.268_00085	CDS	762	cpsB	3.1.3.48	COG4464	Tyrosine-protein phosphatase CpsB
concoct.268_00086	gene	156				
concoct.268_00086	CDS	156				hypothetical protein
concoct.268_00087	gene	228				
concoct.268_00087	CDS	228				hypothetical protein
concoct.268_00088	gene	732				
concoct.268_00088	CDS	732				hypothetical protein
concoct.268_00089	gene	162				
concoct.268_00089	CDS	162				hypothetical protein
concoct.268_00090	gene	258	rimP			
concoct.268_00090	CDS	258	rimP			Ribosome maturation factor RimP
concoct.268_00091	gene	720	rl5			
concoct.268_00091	CDS	720	rl5	1.10.3.-		Polyphenol oxidase
concoct.268_00092	gene	177				
concoct.268_00092	CDS	177				hypothetical protein
concoct.268_00093	gene	357				
concoct.268_00093	CDS	357				hypothetical protein
concoct.268_00094	gene	447				
concoct.268_00094	CDS	447				hypothetical protein
concoct.268_00095	gene	189				
concoct.268_00095	CDS	189				hypothetical protein
concoct.268_00096	gene	189				
concoct.268_00096	CDS	189				hypothetical protein
concoct.268_00097	gene	222				
concoct.268_00097	CDS	222				hypothetical protein
concoct.268_00098	gene	912	miaA			
concoct.268_00098	CDS	912	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
concoct.268_00099	gene	717	mutL			
concoct.268_00099	CDS	717	mutL			DNA mismatch repair protein MutL
concoct.268_00100	gene	189				
concoct.268_00100	CDS	189				hypothetical protein
concoct.268_00101	gene	417				
concoct.268_00101	CDS	417				hypothetical protein
concoct.268_00102	gene	159				
concoct.268_00102	CDS	159				hypothetical protein
concoct.268_00103	gene	204				
concoct.268_00103	CDS	204				hypothetical protein
concoct.268_00104	gene	231	mct			
concoct.268_00104	CDS	231	mct	5.4.1.3	COG1804	2-methylfumaryl-CoA isomerase
concoct.268_00105	gene	540	uctC			
concoct.268_00105	CDS	540	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
concoct.268_00106	gene	435	rhaS			
concoct.268_00106	CDS	435	rhaS			HTH-type transcriptional activator RhaS
concoct.268_00107	gene	429				
concoct.268_00107	CDS	429				hypothetical protein
concoct.268_00108	gene	73				
concoct.268_00108	tRNA	73				tRNA-Val(gac)
concoct.268_00109	gene	393				
concoct.268_00109	CDS	393				hypothetical protein
concoct.268_00110	gene	441				
concoct.268_00110	CDS	441				hypothetical protein
concoct.268_00111	gene	276				
concoct.268_00111	CDS	276				hypothetical protein
concoct.268_00112	gene	753	lepA			
concoct.268_00112	CDS	753	lepA	3.6.5.-	COG0481	Elongation factor 4
concoct.268_00113	gene	993	efeN			
concoct.268_00113	CDS	993	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
concoct.268_00114	gene	642	COQ5_1			
concoct.268_00114	CDS	642	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
concoct.268_00115	gene	264				
concoct.268_00115	CDS	264				hypothetical protein
concoct.268_00116	gene	321				
concoct.268_00116	CDS	321				hypothetical protein
concoct.268_00117	gene	768				
concoct.268_00117	CDS	768				hypothetical protein
concoct.268_00118	gene	162				
concoct.268_00118	CDS	162				hypothetical protein
concoct.268_00119	gene	303				
concoct.268_00119	CDS	303				hypothetical protein
concoct.268_00120	gene	2694				
concoct.268_00120	CDS	2694				hypothetical protein
concoct.268_00121	gene	789				
concoct.268_00121	CDS	789		3.4.11.25		Beta-peptidyl aminopeptidase BapA
concoct.268_00122	gene	861				
concoct.268_00122	CDS	861				hypothetical protein
concoct.268_00123	gene	762				
concoct.268_00123	CDS	762				hypothetical protein
concoct.268_00124	gene	918	dnaJ_1			
concoct.268_00124	CDS	918	dnaJ_1		COG0484	Chaperone protein DnaJ
concoct.268_00125	gene	156				
concoct.268_00125	CDS	156				hypothetical protein
concoct.268_00126	gene	459				
concoct.268_00126	CDS	459				hypothetical protein
concoct.268_00127	gene	849				
concoct.268_00127	CDS	849				hypothetical protein
concoct.268_00128	gene	675				
concoct.268_00128	CDS	675				hypothetical protein
concoct.268_00129	gene	450	recR			
concoct.268_00129	CDS	450	recR		COG0353	Recombination protein RecR
concoct.268_00130	gene	711				
concoct.268_00130	CDS	711				hypothetical protein
concoct.268_00131	gene	1587				
concoct.268_00131	CDS	1587				hypothetical protein
concoct.268_00132	gene	954	dagK_1			
concoct.268_00132	CDS	954	dagK_1	2.7.1.107		Diacylglycerol kinase
concoct.268_00133	gene	879				
concoct.268_00133	CDS	879				hypothetical protein
concoct.268_00134	gene	726				
concoct.268_00134	CDS	726				hypothetical protein
concoct.268_00135	gene	819	soj_1			
concoct.268_00135	CDS	819	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
concoct.268_00136	gene	642				
concoct.268_00136	CDS	642				hypothetical protein
concoct.268_00137	gene	1074	wbpI_1			
concoct.268_00137	CDS	1074	wbpI_1	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
concoct.268_00138	gene	216				
concoct.268_00138	CDS	216				hypothetical protein
concoct.268_00139	gene	720				
concoct.268_00139	CDS	720				hypothetical protein
concoct.268_00140	gene	219				
concoct.268_00140	CDS	219				hypothetical protein
concoct.268_00141	gene	1089	wbpI_2			
concoct.268_00141	CDS	1089	wbpI_2	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
concoct.268_00142	gene	894	wbbL			
concoct.268_00142	CDS	894	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
concoct.268_00143	gene	1020				
concoct.268_00143	CDS	1020				hypothetical protein
concoct.268_00144	gene	2364	czcA			
concoct.268_00144	CDS	2364	czcA			Cobalt-zinc-cadmium resistance protein CzcA
concoct.268_00145	gene	792	COQ3_1			
concoct.268_00145	CDS	792	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
concoct.268_00146	gene	513				
concoct.268_00146	CDS	513				hypothetical protein
concoct.268_00147	gene	318				
concoct.268_00147	CDS	318				hypothetical protein
concoct.268_00148	gene	165				
concoct.268_00148	CDS	165				hypothetical protein
concoct.268_00149	gene	1023	hcaB_1			
concoct.268_00149	CDS	1023	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
concoct.268_00150	gene	1221				
concoct.268_00150	CDS	1221				hypothetical protein
concoct.268_00151	gene	804				
concoct.268_00151	CDS	804				hypothetical protein
concoct.268_00152	gene	378				
concoct.268_00152	CDS	378				hypothetical protein
concoct.268_00153	gene	363	cheY_1			
concoct.268_00153	CDS	363	cheY_1		COG0784	Chemotaxis protein CheY
concoct.268_00154	gene	954				
concoct.268_00154	CDS	954				hypothetical protein
concoct.268_00155	gene	165				
concoct.268_00155	CDS	165				hypothetical protein
concoct.268_00156	gene	633				
concoct.268_00156	CDS	633				hypothetical protein
concoct.268_00157	gene	387				
concoct.268_00157	CDS	387				hypothetical protein
concoct.268_00158	gene	762				
concoct.268_00158	CDS	762				hypothetical protein
concoct.268_00159	gene	1008				
concoct.268_00159	CDS	1008				hypothetical protein
concoct.268_00160	gene	1023	glpX			
concoct.268_00160	CDS	1023	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
concoct.268_00161	gene	510				
concoct.268_00161	CDS	510				hypothetical protein
concoct.268_00162	gene	429				
concoct.268_00162	CDS	429				hypothetical protein
concoct.268_00163	gene	990				
concoct.268_00163	CDS	990				hypothetical protein
concoct.268_00164	gene	996				
concoct.268_00164	CDS	996				hypothetical protein
concoct.268_00165	gene	282				
concoct.268_00165	CDS	282				hypothetical protein
concoct.268_00166	gene	264				
concoct.268_00166	CDS	264				hypothetical protein
concoct.268_00167	gene	183				
concoct.268_00167	CDS	183				hypothetical protein
concoct.268_00168	gene	603	sigH			
concoct.268_00168	CDS	603	sigH		COG1595	ECF RNA polymerase sigma factor SigH
concoct.268_00169	gene	663				
concoct.268_00169	CDS	663				hypothetical protein
concoct.268_00170	gene	711	udgb			
concoct.268_00170	CDS	711	udgb	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
concoct.268_00171	gene	303				
concoct.268_00171	CDS	303				hypothetical protein
concoct.268_00172	gene	756				
concoct.268_00172	CDS	756				hypothetical protein
concoct.268_00173	gene	765	coaX_1			
concoct.268_00173	CDS	765	coaX_1	2.7.1.33	COG1521	Type III pantothenate kinase
concoct.268_00174	gene	213				
concoct.268_00174	CDS	213				hypothetical protein
concoct.268_00175	gene	366				
concoct.268_00175	CDS	366				hypothetical protein
concoct.268_00176	gene	1479				
concoct.268_00176	CDS	1479		4.1.1.105	COG0076	Tryptophan decarboxylase
concoct.268_00177	gene	672				
concoct.268_00177	CDS	672				hypothetical protein
concoct.268_00178	gene	810				
concoct.268_00178	CDS	810				hypothetical protein
concoct.268_00179	gene	201				
concoct.268_00179	CDS	201				hypothetical protein
concoct.268_00180	gene	297				
concoct.268_00180	CDS	297				hypothetical protein
concoct.268_00181	gene	117				
concoct.268_00181	CDS	117				hypothetical protein
concoct.268_00182	gene	753				
concoct.268_00182	CDS	753				hypothetical protein
concoct.268_00183	gene	678				
concoct.268_00183	CDS	678				hypothetical protein
concoct.268_00184	gene	96				
concoct.268_00184	tRNA	96				tRNA-Pro(agg)
concoct.268_00185	gene	591	carC_1			
concoct.268_00185	CDS	591	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
concoct.268_00186	gene	225				
concoct.268_00186	CDS	225				hypothetical protein
concoct.268_00187	gene	258				
concoct.268_00187	CDS	258				hypothetical protein
concoct.268_00188	gene	648				
concoct.268_00188	CDS	648				hypothetical protein
concoct.268_00189	gene	495				
concoct.268_00189	CDS	495				hypothetical protein
concoct.268_00190	gene	315				
concoct.268_00190	CDS	315				hypothetical protein
concoct.268_00191	gene	2568				
concoct.268_00191	CDS	2568				hypothetical protein
concoct.268_00192	gene	111				
concoct.268_00192	CDS	111				hypothetical protein
concoct.268_00193	gene	420				
concoct.268_00193	CDS	420				hypothetical protein
concoct.268_00194	gene	897				
concoct.268_00194	CDS	897				hypothetical protein
concoct.268_00195	gene	534				
concoct.268_00195	CDS	534			COG3177	putative protein
concoct.268_00196	gene	948				
concoct.268_00196	CDS	948				hypothetical protein
concoct.268_00197	gene	606	sodA			
concoct.268_00197	CDS	606	sodA	1.15.1.1		Superoxide dismutase [Mn]
concoct.268_00198	gene	666	choD			
concoct.268_00198	CDS	666	choD	1.1.3.6	COG2303	Cholesterol oxidase
concoct.268_00199	gene	573				
concoct.268_00199	CDS	573		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
concoct.268_00200	gene	165				
concoct.268_00200	CDS	165				hypothetical protein
concoct.268_00201	gene	378				
concoct.268_00201	CDS	378				hypothetical protein
concoct.268_00202	gene	444				
concoct.268_00202	CDS	444				hypothetical protein
concoct.268_00203	gene	234				
concoct.268_00203	CDS	234				hypothetical protein
concoct.268_00204	gene	147				
concoct.268_00204	CDS	147				hypothetical protein
concoct.268_00205	gene	102				
concoct.268_00205	CDS	102				hypothetical protein
concoct.268_00206	gene	1464				
concoct.268_00206	CDS	1464				hypothetical protein
concoct.268_00207	gene	630				
concoct.268_00207	CDS	630				hypothetical protein
concoct.268_00208	gene	90				
concoct.268_00208	CDS	90				hypothetical protein
concoct.268_00209	gene	120				
concoct.268_00209	CDS	120				hypothetical protein
concoct.268_00210	gene	321	rpsJ_1			
concoct.268_00210	CDS	321	rpsJ_1		COG0051	30S ribosomal protein S10
concoct.268_00211	gene	630	rplC_1			
concoct.268_00211	CDS	630	rplC_1		COG0087	50S ribosomal protein L3
concoct.268_00212	gene	105				
concoct.268_00212	CDS	105				hypothetical protein
concoct.268_00213	gene	423				
concoct.268_00213	CDS	423				hypothetical protein
concoct.268_00214	gene	414				
concoct.268_00214	CDS	414				hypothetical protein
concoct.268_00215	gene	1812				
concoct.268_00215	CDS	1812				hypothetical protein
concoct.268_00216	gene	471				
concoct.268_00216	CDS	471				hypothetical protein
concoct.268_00217	gene	189				
concoct.268_00217	CDS	189				hypothetical protein
concoct.268_00218	gene	897	pstB3_1			
concoct.268_00218	CDS	897	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
concoct.268_00219	gene	360				
concoct.268_00219	CDS	360				hypothetical protein
concoct.268_00220	gene	783				
concoct.268_00220	CDS	783				hypothetical protein
concoct.268_00221	gene	216				
concoct.268_00221	CDS	216				hypothetical protein
concoct.268_00222	gene	258				
concoct.268_00222	CDS	258				hypothetical protein
concoct.268_00223	gene	450				
concoct.268_00223	CDS	450			COG1846	putative HTH-type transcriptional regulator
concoct.268_00224	gene	1035				
concoct.268_00224	CDS	1035				hypothetical protein
concoct.268_00225	gene	90				
concoct.268_00225	tRNA	90				tRNA-Val(gac)
concoct.268_00226	gene	252				
concoct.268_00226	CDS	252				hypothetical protein
concoct.268_00227	gene	1611				
concoct.268_00227	CDS	1611				hypothetical protein
concoct.268_00228	gene	426				
concoct.268_00228	CDS	426				hypothetical protein
concoct.268_00229	gene	198				
concoct.268_00229	CDS	198				hypothetical protein
concoct.268_00230	gene	540	sutR			
concoct.268_00230	CDS	540	sutR		COG1396	HTH-type transcriptional regulator SutR
concoct.268_00231	gene	291				
concoct.268_00231	CDS	291				hypothetical protein
concoct.268_00232	gene	1797	aspS			
concoct.268_00232	CDS	1797	aspS	6.1.1.12		Aspartate--tRNA ligase
concoct.268_00233	gene	291				
concoct.268_00233	CDS	291				hypothetical protein
concoct.268_00234	gene	2217	kdpB_1			
concoct.268_00234	CDS	2217	kdpB_1	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
concoct.268_00235	gene	975				
concoct.268_00235	CDS	975				hypothetical protein
concoct.268_00236	gene	216	rpmE			
concoct.268_00236	CDS	216	rpmE		COG0254	50S ribosomal protein L31
concoct.268_00237	gene	936				
concoct.268_00237	CDS	936				hypothetical protein
concoct.268_00238	gene	897				
concoct.268_00238	CDS	897				hypothetical protein
concoct.268_00239	gene	462				
concoct.268_00239	CDS	462				hypothetical protein
concoct.268_00240	gene	1548				
concoct.268_00240	CDS	1548				hypothetical protein
concoct.268_00241	gene	276				
concoct.268_00241	CDS	276				hypothetical protein
concoct.268_00242	gene	228				
concoct.268_00242	CDS	228				hypothetical protein
concoct.268_00243	gene	861				
concoct.268_00243	CDS	861				hypothetical protein
concoct.268_00244	gene	276				
concoct.268_00244	CDS	276				hypothetical protein
concoct.268_00245	gene	891	etfA_1			
concoct.268_00245	CDS	891	etfA_1			Electron transfer flavoprotein subunit alpha
concoct.268_00246	gene	390	etfB_1			
concoct.268_00246	CDS	390	etfB_1			Electron transfer flavoprotein subunit beta
concoct.268_00247	gene	957	thiY			
concoct.268_00247	CDS	957	thiY		COG0715	Formylaminopyrimidine-binding protein
concoct.268_00248	gene	420				
concoct.268_00248	CDS	420				hypothetical protein
concoct.268_00249	gene	324				
concoct.268_00249	CDS	324				hypothetical protein
concoct.268_00250	gene	390	mntH_1			
concoct.268_00250	CDS	390	mntH_1		COG1914	Divalent metal cation transporter MntH
concoct.268_00251	gene	138	rpmH			
concoct.268_00251	CDS	138	rpmH		COG0230	50S ribosomal protein L34
concoct.268_00252	gene	372	rnpA_2			
concoct.268_00252	CDS	372	rnpA_2	3.1.26.5	COG0594	Ribonuclease P protein component
concoct.268_00253	gene	1017				
concoct.268_00253	CDS	1017		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
concoct.268_00254	gene	672	pgl			
concoct.268_00254	CDS	672	pgl	3.1.1.31		6-phosphogluconolactonase
concoct.268_00255	gene	417				
concoct.268_00255	CDS	417				hypothetical protein
concoct.268_00256	gene	474				
concoct.268_00256	CDS	474				hypothetical protein
concoct.268_00257	gene	696				
concoct.268_00257	CDS	696				hypothetical protein
concoct.268_00258	gene	1899	fusA_1			
concoct.268_00258	CDS	1899	fusA_1		COG0480	Elongation factor G
concoct.268_00259	gene	555				
concoct.268_00259	CDS	555				hypothetical protein
concoct.268_00260	gene	738				
concoct.268_00260	CDS	738				hypothetical protein
concoct.268_00261	gene	189				
concoct.268_00261	CDS	189				hypothetical protein
concoct.268_00262	gene	2010				
concoct.268_00262	CDS	2010				hypothetical protein
concoct.268_00263	gene	339				
concoct.268_00263	CDS	339				hypothetical protein
concoct.268_00264	gene	2301	acn			
concoct.268_00264	CDS	2301	acn	4.2.1.3	COG1048	Aconitate hydratase A
concoct.268_00265	gene	1362				
concoct.268_00265	CDS	1362				hypothetical protein
concoct.268_00266	gene	663				
concoct.268_00266	CDS	663				hypothetical protein
concoct.268_00267	gene	90				
concoct.268_00267	CDS	90				hypothetical protein
concoct.268_00268	gene	861	efeU			
concoct.268_00268	CDS	861	efeU		COG0672	Ferrous iron permease EfeU
concoct.268_00269	gene	123	zwf1_1			
concoct.268_00269	CDS	123	zwf1_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
concoct.268_00270	gene	1266	zwf1_2			
concoct.268_00270	CDS	1266	zwf1_2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
concoct.268_00271	gene	240				
concoct.268_00271	CDS	240				hypothetical protein
concoct.268_00272	gene	828	mmpL3_1			
concoct.268_00272	CDS	828	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
concoct.268_00273	gene	384				
concoct.268_00273	CDS	384				hypothetical protein
concoct.268_00274	gene	954	cysK			
concoct.268_00274	CDS	954	cysK	2.5.1.47		Cysteine synthase
concoct.268_00275	gene	834	phzF			
concoct.268_00275	CDS	834	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
concoct.268_00276	gene	108				
concoct.268_00276	CDS	108				hypothetical protein
concoct.268_00277	gene	222				
concoct.268_00277	CDS	222				hypothetical protein
concoct.268_00278	gene	76				
concoct.268_00278	tRNA	76				tRNA-Pro(cgg)
concoct.268_00279	gene	747				
concoct.268_00279	CDS	747				hypothetical protein
concoct.268_00280	gene	186				
concoct.268_00280	CDS	186				hypothetical protein
concoct.268_00281	gene	702				
concoct.268_00281	CDS	702			COG0664	Cyclic AMP receptor protein
concoct.268_00282	gene	1098	cya			
concoct.268_00282	CDS	1098	cya		COG2931	Bifunctional hemolysin/adenylate cyclase
concoct.268_00283	gene	741	glpQ			
concoct.268_00283	CDS	741	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
concoct.268_00284	gene	312				
concoct.268_00284	CDS	312				hypothetical protein
concoct.268_00285	gene	270	rpmA			
concoct.268_00285	CDS	270	rpmA		COG0211	50S ribosomal protein L27
concoct.268_00286	gene	315	rplU			
concoct.268_00286	CDS	315	rplU		COG0261	50S ribosomal protein L21
concoct.268_00287	gene	675				
concoct.268_00287	CDS	675				hypothetical protein
concoct.268_00288	gene	696				
concoct.268_00288	CDS	696				hypothetical protein
concoct.268_00289	gene	294				
concoct.268_00289	CDS	294				hypothetical protein
concoct.268_00290	gene	135				
concoct.268_00290	CDS	135				hypothetical protein
concoct.268_00291	gene	306				
concoct.268_00291	CDS	306				hypothetical protein
concoct.268_00292	gene	837	pstS_1			
concoct.268_00292	CDS	837	pstS_1			Phosphate-binding protein PstS
concoct.268_00293	gene	408				
concoct.268_00293	CDS	408				hypothetical protein
concoct.268_00294	gene	387				
