locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat2500.011_00127	CDS	705				hypothetical protein
metabat2500.011_00128	gene	582				
metabat2500.011_00128	CDS	582				hypothetical protein
metabat2500.011_00129	gene	564				
metabat2500.011_00129	CDS	564				hypothetical protein
metabat2500.011_00130	gene	594				
metabat2500.011_00130	CDS	594				hypothetical protein
metabat2500.011_00131	gene	786	bpoC			
metabat2500.011_00131	CDS	786	bpoC	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
metabat2500.011_00132	gene	438				
metabat2500.011_00132	CDS	438				hypothetical protein
metabat2500.011_00133	gene	1038	mutY			
metabat2500.011_00133	CDS	1038	mutY	3.2.2.31		Adenine DNA glycosylase
metabat2500.011_00134	gene	1932				
metabat2500.011_00134	CDS	1932				hypothetical protein
metabat2500.011_00135	gene	1968				
metabat2500.011_00135	CDS	1968				hypothetical protein
metabat2500.011_00136	gene	2244				
metabat2500.011_00136	CDS	2244				hypothetical protein
metabat2500.011_00137	gene	669	degU_1			
metabat2500.011_00137	CDS	669	degU_1		COG2197	Transcriptional regulatory protein DegU
metabat2500.011_00138	gene	3057				
metabat2500.011_00138	CDS	3057				hypothetical protein
metabat2500.011_00139	gene	561	rmlC			
metabat2500.011_00139	CDS	561	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
metabat2500.011_00140	gene	2100				
metabat2500.011_00140	CDS	2100				hypothetical protein
metabat2500.011_00141	gene	474				
metabat2500.011_00141	CDS	474				hypothetical protein
metabat2500.011_00142	gene	2133				
metabat2500.011_00142	CDS	2133				hypothetical protein
metabat2500.011_00143	gene	330				
metabat2500.011_00143	CDS	330				hypothetical protein
metabat2500.011_00144	gene	705				
metabat2500.011_00144	CDS	705				hypothetical protein
metabat2500.011_00145	gene	942	moaA_1			
metabat2500.011_00145	CDS	942	moaA_1			GTP 3',8-cyclase
metabat2500.011_00146	gene	642				
metabat2500.011_00146	CDS	642				hypothetical protein
metabat2500.011_00147	gene	495				
metabat2500.011_00147	CDS	495				hypothetical protein
metabat2500.011_00148	gene	753	clcD			
metabat2500.011_00148	CDS	753	clcD	3.1.1.45		Carboxymethylenebutenolidase
metabat2500.011_00149	gene	246				
metabat2500.011_00149	CDS	246				hypothetical protein
metabat2500.011_00150	gene	1179	scmP			
metabat2500.011_00150	CDS	1179	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
metabat2500.011_00151	gene	1413				
metabat2500.011_00151	CDS	1413				hypothetical protein
metabat2500.011_00152	gene	822				
metabat2500.011_00152	CDS	822				hypothetical protein
metabat2500.011_00153	gene	771				
metabat2500.011_00153	CDS	771				hypothetical protein
metabat2500.011_00154	gene	1368	dapE_1			
metabat2500.011_00154	CDS	1368	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
metabat2500.011_00155	gene	348				
metabat2500.011_00155	CDS	348				hypothetical protein
metabat2500.011_00156	gene	348				
metabat2500.011_00156	CDS	348				hypothetical protein
metabat2500.011_00157	gene	1029				
metabat2500.011_00157	CDS	1029				hypothetical protein
metabat2500.011_00158	gene	1533				
metabat2500.011_00158	CDS	1533				hypothetical protein
metabat2500.011_00159	gene	3360				
metabat2500.011_00159	CDS	3360				hypothetical protein
metabat2500.011_00160	gene	918	czcD			
metabat2500.011_00160	CDS	918	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
metabat2500.011_00161	gene	2058	greA			
metabat2500.011_00161	CDS	2058	greA			Transcription elongation factor GreA
metabat2500.011_00162	gene	789				
metabat2500.011_00162	CDS	789				hypothetical protein
metabat2500.011_00163	gene	327	trxA			
metabat2500.011_00163	CDS	327	trxA		COG0526	Thioredoxin 1
metabat2500.011_00164	gene	528	clpP			
metabat2500.011_00164	CDS	528	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
metabat2500.011_00165	gene	1245	clpX			
metabat2500.011_00165	CDS	1245	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
metabat2500.011_00166	gene	2385	lon_1			
metabat2500.011_00166	CDS	2385	lon_1	3.4.21.53	COG0466	Lon protease
metabat2500.011_00167	gene	837	cdsA			
metabat2500.011_00167	CDS	837	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
metabat2500.011_00168	gene	795	uppS			
metabat2500.011_00168	CDS	795	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
metabat2500.011_00169	gene	792	truA			
metabat2500.011_00169	CDS	792	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
metabat2500.011_00170	gene	702				
metabat2500.011_00170	CDS	702				hypothetical protein
metabat2500.011_00171	gene	966	oppF			
metabat2500.011_00171	CDS	966	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
metabat2500.011_00172	gene	1710				
metabat2500.011_00172	CDS	1710				hypothetical protein
metabat2500.011_00173	gene	1119	macA_1			
metabat2500.011_00173	CDS	1119	macA_1		COG0845	Macrolide export protein MacA
metabat2500.011_00174	gene	735	yknY_2			
metabat2500.011_00174	CDS	735	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
metabat2500.011_00175	gene	1878				
metabat2500.011_00175	CDS	1878				hypothetical protein
metabat2500.011_00176	gene	942	queA			
metabat2500.011_00176	CDS	942	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
metabat2500.011_00177	gene	948	bepA_1			
metabat2500.011_00177	CDS	948	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
metabat2500.011_00178	gene	2130				
metabat2500.011_00178	CDS	2130				hypothetical protein
metabat2500.011_00179	gene	1194				
metabat2500.011_00179	CDS	1194				hypothetical protein
metabat2500.011_00180	gene	1848				
metabat2500.011_00180	CDS	1848				hypothetical protein
metabat2500.011_00181	gene	648				
metabat2500.011_00181	CDS	648				hypothetical protein
metabat2500.011_00182	gene	684	udgB			
metabat2500.011_00182	CDS	684	udgB	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
metabat2500.011_00183	gene	1110				
metabat2500.011_00183	CDS	1110				hypothetical protein
metabat2500.011_00184	gene	1149				
metabat2500.011_00184	CDS	1149				hypothetical protein
metabat2500.011_00185	gene	708	mamK			
metabat2500.011_00185	CDS	708	mamK	3.6.1.3	COG1077	Actin-like protein MamK
metabat2500.011_00186	gene	2568	pknD_4			
metabat2500.011_00186	CDS	2568	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
metabat2500.011_00187	gene	1095	vioD			
metabat2500.011_00187	CDS	1095	vioD	4.2.1.145		Capreomycidine synthase
metabat2500.011_00188	gene	474	ytrF			
metabat2500.011_00188	CDS	474	ytrF		COG0577	ABC transporter permease YtrF
metabat2500.011_00189	gene	720				
metabat2500.011_00189	CDS	720				hypothetical protein
metabat2500.011_00190	gene	402				
metabat2500.011_00190	CDS	402				hypothetical protein
metabat2500.011_00191	gene	1143				
metabat2500.011_00191	CDS	1143				hypothetical protein
metabat2500.011_00192	gene	2133	pknD_5			
metabat2500.011_00192	CDS	2133	pknD_5	2.7.11.1		Serine/threonine-protein kinase PknD
metabat2500.011_00193	gene	693				
metabat2500.011_00193	CDS	693				hypothetical protein
metabat2500.011_00194	gene	213				
metabat2500.011_00194	CDS	213				hypothetical protein
metabat2500.011_00195	gene	627				
metabat2500.011_00195	CDS	627				hypothetical protein
metabat2500.011_00196	gene	183				
metabat2500.011_00196	CDS	183				hypothetical protein
metabat2500.011_00197	gene	1314				
metabat2500.011_00197	CDS	1314		3.4.24.-	COG0750	Putative zinc metalloprotease
metabat2500.011_00198	gene	849				
metabat2500.011_00198	CDS	849				hypothetical protein
metabat2500.011_00199	gene	1023				
metabat2500.011_00199	CDS	1023				hypothetical protein
metabat2500.011_00200	gene	798				
metabat2500.011_00200	CDS	798				hypothetical protein
metabat2500.011_00201	gene	1746	fadE			
metabat2500.011_00201	CDS	1746	fadE	1.3.99.-	COG1960	putative acyl-CoA dehydrogenase
metabat2500.011_00202	gene	2139	fadJ			
metabat2500.011_00202	CDS	2139	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
metabat2500.011_00203	gene	1191	zraR_1			
metabat2500.011_00203	CDS	1191	zraR_1		COG2204	Transcriptional regulatory protein ZraR
metabat2500.011_00204	gene	582	pyrE			
metabat2500.011_00204	CDS	582	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
metabat2500.011_00205	gene	579				
metabat2500.011_00205	CDS	579		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
metabat2500.011_00206	gene	966	arnC_1			
metabat2500.011_00206	CDS	966	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
metabat2500.011_00207	gene	1182				
metabat2500.011_00207	CDS	1182				hypothetical protein
metabat2500.011_00208	gene	204				
metabat2500.011_00208	CDS	204				hypothetical protein
metabat2500.011_00209	gene	960				
metabat2500.011_00209	CDS	960				hypothetical protein
metabat2500.011_00210	gene	261				
metabat2500.011_00210	CDS	261				hypothetical protein
metabat2500.011_00211	gene	267				
metabat2500.011_00211	CDS	267				hypothetical protein
metabat2500.011_00212	gene	1350				
metabat2500.011_00212	CDS	1350				hypothetical protein
metabat2500.011_00213	gene	714				
metabat2500.011_00213	CDS	714				hypothetical protein
metabat2500.011_00214	gene	1398				
metabat2500.011_00214	CDS	1398				hypothetical protein
metabat2500.011_00215	gene	1005				
metabat2500.011_00215	CDS	1005				hypothetical protein
metabat2500.011_00216	gene	2070				
metabat2500.011_00216	CDS	2070				hypothetical protein
metabat2500.011_00217	gene	426				
metabat2500.011_00217	CDS	426				hypothetical protein
metabat2500.011_00218	gene	795	actIII			
metabat2500.011_00218	CDS	795	actIII	1.3.1.-		Putative ketoacyl reductase
metabat2500.011_00219	gene	1620	yheS			
metabat2500.011_00219	CDS	1620	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
metabat2500.011_00220	gene	819	COQ3_2			
metabat2500.011_00220	CDS	819	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
metabat2500.011_00221	gene	912				
metabat2500.011_00221	CDS	912				hypothetical protein
metabat2500.011_00222	gene	3207	hcf136_1			
metabat2500.011_00222	CDS	3207	hcf136_1			Ycf48-like protein
metabat2500.011_00223	gene	711				
metabat2500.011_00223	CDS	711				hypothetical protein
metabat2500.011_00224	gene	1029				
metabat2500.011_00224	CDS	1029				hypothetical protein
metabat2500.011_00225	gene	1047	ddl_1			
metabat2500.011_00225	CDS	1047	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
metabat2500.011_00226	gene	1257				
metabat2500.011_00226	CDS	1257				hypothetical protein
metabat2500.011_00227	gene	705				
metabat2500.011_00227	CDS	705				hypothetical protein
metabat2500.011_00228	gene	2193	pnp			
metabat2500.011_00228	CDS	2193	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
metabat2500.011_00229	gene	276	rpsO			
metabat2500.011_00229	CDS	276	rpsO		COG0184	30S ribosomal protein S15
metabat2500.011_00230	gene	264				
metabat2500.011_00230	CDS	264				hypothetical protein
metabat2500.011_00231	gene	765	clpB1			
metabat2500.011_00231	CDS	765	clpB1		COG0542	Chaperone protein ClpB 1
metabat2500.011_00232	gene	528	hspA_1			
metabat2500.011_00232	CDS	528	hspA_1		COG0071	Spore protein SP21
metabat2500.011_00233	gene	1344				
metabat2500.011_00233	CDS	1344				hypothetical protein
metabat2500.011_00234	gene	1671	todS			
metabat2500.011_00234	CDS	1671	todS	2.7.13.3		Sensor histidine kinase TodS
metabat2500.011_00235	gene	354	kaiB_1			
metabat2500.011_00235	CDS	354	kaiB_1			Circadian clock protein KaiB
metabat2500.011_00236	gene	1737	kaiC_1			
metabat2500.011_00236	CDS	1737	kaiC_1	2.7.11.1		Circadian clock protein kinase KaiC
metabat2500.011_00237	gene	906				
metabat2500.011_00237	CDS	906				hypothetical protein
metabat2500.011_00238	gene	1416	gltX_1			
metabat2500.011_00238	CDS	1416	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
metabat2500.011_00239	gene	1119	hcnC			
metabat2500.011_00239	CDS	1119	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
metabat2500.011_00240	gene	285				
metabat2500.011_00240	CDS	285				hypothetical protein
metabat2500.011_00241	gene	1302	hcnB			
metabat2500.011_00241	CDS	1302	hcnB	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
metabat2500.011_00242	gene	912				
metabat2500.011_00242	CDS	912				hypothetical protein
metabat2500.011_00243	gene	1347	bepA_2			
metabat2500.011_00243	CDS	1347	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
metabat2500.011_00244	gene	1620				
metabat2500.011_00244	CDS	1620				hypothetical protein
metabat2500.011_00245	gene	1380	trmFO			
metabat2500.011_00245	CDS	1380	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
metabat2500.011_00246	gene	2886				
metabat2500.011_00246	CDS	2886				hypothetical protein
metabat2500.011_00247	gene	1110				
metabat2500.011_00247	CDS	1110				hypothetical protein
metabat2500.011_00248	gene	1914				
metabat2500.011_00248	CDS	1914				hypothetical protein
metabat2500.011_00249	gene	702	nadB_1			
metabat2500.011_00249	CDS	702	nadB_1	1.4.3.16	COG0029	L-aspartate oxidase
metabat2500.011_00250	gene	714				
