locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat1500.171_00084	gene	321				
metabat1500.171_00084	CDS	321				hypothetical protein
metabat1500.171_00085	gene	699	farB_1			
metabat1500.171_00085	CDS	699	farB_1			Fatty acid resistance protein FarB
metabat1500.171_00086	gene	663				
metabat1500.171_00086	CDS	663				hypothetical protein
metabat1500.171_00087	gene	348				
metabat1500.171_00087	CDS	348				hypothetical protein
metabat1500.171_00088	gene	663				
metabat1500.171_00088	CDS	663				hypothetical protein
metabat1500.171_00089	gene	582				
metabat1500.171_00089	CDS	582		1.6.5.7		2-hydroxy-1,4-benzoquinone reductase
metabat1500.171_00090	gene	987	trpS2			
metabat1500.171_00090	CDS	987	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
metabat1500.171_00091	gene	219				
metabat1500.171_00091	CDS	219				hypothetical protein
metabat1500.171_00092	gene	951				
metabat1500.171_00092	CDS	951				hypothetical protein
metabat1500.171_00093	gene	1104				
metabat1500.171_00093	CDS	1104				hypothetical protein
metabat1500.171_00094	gene	522				
metabat1500.171_00094	CDS	522				hypothetical protein
metabat1500.171_00095	gene	984				
metabat1500.171_00095	CDS	984				hypothetical protein
metabat1500.171_00096	gene	369				
metabat1500.171_00096	CDS	369				hypothetical protein
metabat1500.171_00097	gene	915	dapA_1			
metabat1500.171_00097	CDS	915	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
metabat1500.171_00098	gene	1284	hcnB			
metabat1500.171_00098	CDS	1284	hcnB	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
metabat1500.171_00099	gene	249	hcnA			
metabat1500.171_00099	CDS	249	hcnA	1.4.99.5	COG0446	Hydrogen cyanide synthase subunit HcnA
metabat1500.171_00100	gene	1113	thiO			
metabat1500.171_00100	CDS	1113	thiO	1.4.3.19	COG0665	Glycine oxidase
metabat1500.171_00101	gene	954				
metabat1500.171_00101	CDS	954		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
metabat1500.171_00102	gene	1440	aldHT_1			
metabat1500.171_00102	CDS	1440	aldHT_1	1.2.1.5		Aldehyde dehydrogenase, thermostable
metabat1500.171_00103	gene	1281				
metabat1500.171_00103	CDS	1281		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
metabat1500.171_00104	gene	441	nfo_1			
metabat1500.171_00104	CDS	441	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
metabat1500.171_00105	gene	597				
metabat1500.171_00105	CDS	597				hypothetical protein
metabat1500.171_00106	gene	657				
metabat1500.171_00106	CDS	657				hypothetical protein
metabat1500.171_00107	gene	2151	maeB			
metabat1500.171_00107	CDS	2151	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
metabat1500.171_00108	gene	1602	pckA			
metabat1500.171_00108	CDS	1602	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
metabat1500.171_00109	gene	1320				
metabat1500.171_00109	CDS	1320				hypothetical protein
metabat1500.171_00110	gene	1596				
metabat1500.171_00110	CDS	1596				hypothetical protein
metabat1500.171_00111	gene	789	stp			
metabat1500.171_00111	CDS	789	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
metabat1500.171_00112	gene	1266				
metabat1500.171_00112	CDS	1266				hypothetical protein
metabat1500.171_00113	gene	1788				
metabat1500.171_00113	CDS	1788			COG1132	putative ABC transporter ATP-binding protein
metabat1500.171_00114	gene	1065				
metabat1500.171_00114	CDS	1065				hypothetical protein
metabat1500.171_00115	gene	2790	uvrA_1			
metabat1500.171_00115	CDS	2790	uvrA_1			UvrABC system protein A
metabat1500.171_00116	gene	1404				
metabat1500.171_00116	CDS	1404		4.1.1.105	COG0076	Tryptophan decarboxylase
metabat1500.171_00117	gene	663	alkA_1			
metabat1500.171_00117	CDS	663	alkA_1	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
metabat1500.171_00118	gene	74				
metabat1500.171_00118	tRNA	74				tRNA-Asn(gtt)
metabat1500.171_00119	gene	1086				
metabat1500.171_00119	CDS	1086				hypothetical protein
metabat1500.171_00120	gene	480	moaC			
metabat1500.171_00120	CDS	480	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
metabat1500.171_00121	gene	687				
metabat1500.171_00121	CDS	687				hypothetical protein
metabat1500.171_00122	gene	1797				
metabat1500.171_00122	CDS	1797				hypothetical protein
metabat1500.171_00123	gene	465				
metabat1500.171_00123	CDS	465				hypothetical protein
metabat1500.171_00124	gene	864	bla			
metabat1500.171_00124	CDS	864	bla	3.5.2.6		Beta-lactamase CTX-M-1
metabat1500.171_00125	gene	594				
metabat1500.171_00125	CDS	594				hypothetical protein
metabat1500.171_00126	gene	855	ilvE			
metabat1500.171_00126	CDS	855	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
metabat1500.171_00127	gene	1041	adhC			
metabat1500.171_00127	CDS	1041	adhC	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C
metabat1500.171_00128	gene	1740				
metabat1500.171_00128	CDS	1740				hypothetical protein
metabat1500.171_00129	gene	312				
metabat1500.171_00129	CDS	312				hypothetical protein
metabat1500.171_00130	gene	699				
metabat1500.171_00130	CDS	699				hypothetical protein
metabat1500.171_00131	gene	74				
metabat1500.171_00131	tRNA	74				tRNA-Lys(ttt)
metabat1500.171_00132	gene	663	bioD			
metabat1500.171_00132	CDS	663	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
metabat1500.171_00133	gene	2448				
metabat1500.171_00133	CDS	2448				hypothetical protein
metabat1500.171_00134	gene	624				
metabat1500.171_00134	CDS	624				hypothetical protein
metabat1500.171_00135	gene	747	exbB_2			
metabat1500.171_00135	CDS	747	exbB_2		COG0811	Biopolymer transport protein ExbB
metabat1500.171_00136	gene	699				
metabat1500.171_00136	CDS	699				hypothetical protein
metabat1500.171_00137	gene	1452	sasA_1			
metabat1500.171_00137	CDS	1452	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat1500.171_00138	gene	669	cusR_1			
metabat1500.171_00138	CDS	669	cusR_1		COG0745	Transcriptional regulatory protein CusR
metabat1500.171_00139	gene	1491	sasA_2			
metabat1500.171_00139	CDS	1491	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat1500.171_00140	gene	501				
metabat1500.171_00140	CDS	501				hypothetical protein
metabat1500.171_00141	gene	1050				
metabat1500.171_00141	CDS	1050				hypothetical protein
metabat1500.171_00142	gene	594	sodA			
metabat1500.171_00142	CDS	594	sodA	1.15.1.1		Superoxide dismutase [Mn]
metabat1500.171_00143	gene	1572				
metabat1500.171_00143	CDS	1572				hypothetical protein
metabat1500.171_00144	gene	2829				
metabat1500.171_00144	CDS	2829				hypothetical protein
metabat1500.171_00145	gene	2133	glgX			
metabat1500.171_00145	CDS	2133	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
metabat1500.171_00146	gene	477				
metabat1500.171_00146	CDS	477				hypothetical protein
metabat1500.171_00147	gene	180				
metabat1500.171_00147	CDS	180				hypothetical protein
metabat1500.171_00148	gene	2256				
metabat1500.171_00148	CDS	2256				hypothetical protein
metabat1500.171_00149	gene	1128	ybhR			
metabat1500.171_00149	CDS	1128	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
metabat1500.171_00150	gene	747	ybhF			
metabat1500.171_00150	CDS	747	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
metabat1500.171_00151	gene	957				
metabat1500.171_00151	CDS	957				hypothetical protein
metabat1500.171_00152	gene	86				
metabat1500.171_00152	tRNA	86				tRNA-Leu(taa)
metabat1500.171_00153	gene	1152	galK_1			
metabat1500.171_00153	CDS	1152	galK_1	2.7.1.6	COG0153	Galactokinase
metabat1500.171_00154	gene	432				
metabat1500.171_00154	CDS	432				hypothetical protein
metabat1500.171_00155	gene	1671	recN			
metabat1500.171_00155	CDS	1671	recN		COG0497	DNA repair protein RecN
metabat1500.171_00156	gene	870	nadK			
metabat1500.171_00156	CDS	870	nadK	2.7.1.23	COG0061	NAD kinase
metabat1500.171_00157	gene	1689	dxs_1			
metabat1500.171_00157	CDS	1689	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
metabat1500.171_00158	gene	864				
metabat1500.171_00158	CDS	864				hypothetical protein
metabat1500.171_00159	gene	1218	mshA_1			
metabat1500.171_00159	CDS	1218	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
metabat1500.171_00160	gene	648				
metabat1500.171_00160	CDS	648		3.-.-.-		putative protein
metabat1500.171_00161	gene	981	trxB_1			
metabat1500.171_00161	CDS	981	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
metabat1500.171_00162	gene	780				
metabat1500.171_00162	CDS	780				hypothetical protein
metabat1500.171_00163	gene	732	fabG_1			
metabat1500.171_00163	CDS	732	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
metabat1500.171_00164	gene	726	hcaB_1			
metabat1500.171_00164	CDS	726	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
metabat1500.171_00165	gene	279	bcp			
metabat1500.171_00165	CDS	279	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
metabat1500.171_00166	gene	141				
metabat1500.171_00166	CDS	141				hypothetical protein
metabat1500.171_00167	gene	870	yciV			
metabat1500.171_00167	CDS	870	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
metabat1500.171_00168	gene	267				
metabat1500.171_00168	CDS	267				hypothetical protein
metabat1500.171_00169	gene	714	aceF			
metabat1500.171_00169	CDS	714	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
metabat1500.171_00170	gene	216				
metabat1500.171_00170	CDS	216				hypothetical protein
metabat1500.171_00171	gene	1356				
metabat1500.171_00171	CDS	1356		2.6.1.-	COG0161	putative aminotransferase
metabat1500.171_00172	gene	459				
metabat1500.171_00172	CDS	459				hypothetical protein
metabat1500.171_00173	gene	1023	yhaM_1			
metabat1500.171_00173	CDS	1023	yhaM_1	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
metabat1500.171_00174	gene	933				
metabat1500.171_00174	CDS	933				hypothetical protein
metabat1500.171_00175	gene	423				
metabat1500.171_00175	CDS	423				hypothetical protein
metabat1500.171_00176	gene	1704	carB			
metabat1500.171_00176	CDS	1704	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
metabat1500.171_00177	gene	600	wbpD			
metabat1500.171_00177	CDS	600	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
metabat1500.171_00178	gene	1116	wbpE			
metabat1500.171_00178	CDS	1116	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
metabat1500.171_00179	gene	141				
metabat1500.171_00179	CDS	141				hypothetical protein
metabat1500.171_00180	gene	396	lptB			
metabat1500.171_00180	CDS	396	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
metabat1500.171_00181	gene	918				
metabat1500.171_00181	CDS	918				hypothetical protein
metabat1500.171_00182	gene	99				
metabat1500.171_00182	CDS	99				hypothetical protein
metabat1500.171_00183	gene	375				
metabat1500.171_00183	CDS	375				hypothetical protein
metabat1500.171_00184	gene	1185				
metabat1500.171_00184	CDS	1185				hypothetical protein
metabat1500.171_00185	gene	858				
metabat1500.171_00185	CDS	858				hypothetical protein
metabat1500.171_00186	gene	375				
metabat1500.171_00186	CDS	375				hypothetical protein
metabat1500.171_00187	gene	489				
metabat1500.171_00187	CDS	489				hypothetical protein
metabat1500.171_00188	gene	1410	atoC_1			
metabat1500.171_00188	CDS	1410	atoC_1		COG2204	Regulatory protein AtoC
metabat1500.171_00189	gene	1158	sasA_3			
metabat1500.171_00189	CDS	1158	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat1500.171_00190	gene	390				
metabat1500.171_00190	CDS	390				hypothetical protein
metabat1500.171_00191	gene	411				
metabat1500.171_00191	CDS	411				hypothetical protein
metabat1500.171_00192	gene	411				
metabat1500.171_00192	CDS	411				hypothetical protein
metabat1500.171_00193	gene	162				
metabat1500.171_00193	CDS	162				hypothetical protein
metabat1500.171_00194	gene	1779	tolB_3			
metabat1500.171_00194	CDS	1779	tolB_3			Tol-Pal system protein TolB
metabat1500.171_00195	gene	2631	pknD_1			
metabat1500.171_00195	CDS	2631	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
metabat1500.171_00196	gene	2610	tolB_4			
metabat1500.171_00196	CDS	2610	tolB_4			Tol-Pal system protein TolB
metabat1500.171_00197	gene	2205				
metabat1500.171_00197	CDS	2205				hypothetical protein
metabat1500.171_00198	gene	1869				
metabat1500.171_00198	CDS	1869				hypothetical protein
metabat1500.171_00199	gene	438				
metabat1500.171_00199	CDS	438				hypothetical protein
metabat1500.171_00200	gene	309				
metabat1500.171_00200	CDS	309				hypothetical protein
metabat1500.171_00201	gene	549	yyaP_1			
metabat1500.171_00201	CDS	549	yyaP_1		COG0262	putative protein YyaP
metabat1500.171_00202	gene	939				
metabat1500.171_00202	CDS	939				hypothetical protein
metabat1500.171_00203	gene	225				
metabat1500.171_00203	CDS	225				hypothetical protein
metabat1500.171_00204	gene	1071	rffG			
metabat1500.171_00204	CDS	1071	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
metabat1500.171_00205	gene	879	rfbA			
metabat1500.171_00205	CDS	879	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
metabat1500.171_00206	gene	549	rmlC			
metabat1500.171_00206	CDS	549	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
metabat1500.171_00207	gene	906	rmlD			
metabat1500.171_00207	CDS	906	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
metabat1500.171_00208	gene	474				
metabat1500.171_00208	CDS	474				hypothetical protein
metabat1500.171_00209	gene	489				
metabat1500.171_00209	CDS	489				hypothetical protein
metabat1500.171_00210	gene	1263	aroA			
metabat1500.171_00210	CDS	1263	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
metabat1500.171_00211	gene	708	cmk_1			
metabat1500.171_00211	CDS	708	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
metabat1500.171_00212	gene	408				
metabat1500.171_00212	CDS	408				hypothetical protein
metabat1500.171_00213	gene	504				
metabat1500.171_00213	CDS	504				hypothetical protein
metabat1500.171_00214	gene	474				
metabat1500.171_00214	CDS	474				hypothetical protein
metabat1500.171_00215	gene	1305				
metabat1500.171_00215	CDS	1305				hypothetical protein
metabat1500.171_00216	gene	117				
metabat1500.171_00216	CDS	117				hypothetical protein
metabat1500.171_00217	gene	1008	dnaK_1			
metabat1500.171_00217	CDS	1008	dnaK_1			Chaperone protein DnaK
metabat1500.171_00218	gene	1575				
metabat1500.171_00218	CDS	1575				hypothetical protein
metabat1500.171_00219	gene	270				
metabat1500.171_00219	CDS	270				hypothetical protein
metabat1500.171_00220	gene	1320	pyrC			
metabat1500.171_00220	CDS	1320	pyrC	3.5.2.3	COG0044	Dihydroorotase
metabat1500.171_00221	gene	957	pyrB			
metabat1500.171_00221	CDS	957	pyrB	2.1.3.2		Aspartate carbamoyltransferase
metabat1500.171_00222	gene	537	pyrR			
metabat1500.171_00222	CDS	537	pyrR		COG2065	Bifunctional protein PyrR
metabat1500.171_00223	gene	87				
metabat1500.171_00223	tRNA	87				tRNA-Ser(gga)
metabat1500.171_00224	gene	309				
metabat1500.171_00224	CDS	309				hypothetical protein
metabat1500.171_00225	gene	207				
metabat1500.171_00225	CDS	207				hypothetical protein
metabat1500.171_00226	gene	654				
metabat1500.171_00226	CDS	654				hypothetical protein
metabat1500.171_00227	gene	90				
metabat1500.171_00227	tRNA	90				tRNA-Ser(cga)
metabat1500.171_00228	gene	429	tadA_1			
metabat1500.171_00228	CDS	429	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
metabat1500.171_00229	gene	2631	clpB1			
metabat1500.171_00229	CDS	2631	clpB1		COG0542	Chaperone protein ClpB 1
metabat1500.171_00230	gene	447				
metabat1500.171_00230	CDS	447				hypothetical protein
metabat1500.171_00231	gene	381	cckA_1			
metabat1500.171_00231	CDS	381	cckA_1			Sensor kinase CckA
metabat1500.171_00232	gene	1896	selB			
metabat1500.171_00232	CDS	1896	selB		COG3276	Selenocysteine-specific elongation factor
metabat1500.171_00233	gene	762	recO			
metabat1500.171_00233	CDS	762	recO			DNA repair protein RecO
metabat1500.171_00234	gene	240				
metabat1500.171_00234	CDS	240				hypothetical protein
metabat1500.171_00235	gene	1470	oprM			
metabat1500.171_00235	CDS	1470	oprM		COG1538	Outer membrane protein OprM
metabat1500.171_00236	gene	1245	mdtA_1			
metabat1500.171_00236	CDS	1245	mdtA_1			Multidrug resistance protein MdtA
metabat1500.171_00237	gene	246				
metabat1500.171_00237	CDS	246				hypothetical protein
metabat1500.171_00238	gene	342				
metabat1500.171_00238	CDS	342				hypothetical protein
metabat1500.171_00239	gene	303				
metabat1500.171_00239	CDS	303				hypothetical protein
metabat1500.171_00240	gene	456				
metabat1500.171_00240	CDS	456				hypothetical protein
metabat1500.171_00241	gene	567				
metabat1500.171_00241	CDS	567				hypothetical protein
metabat1500.171_00242	gene	153				
metabat1500.171_00242	CDS	153				hypothetical protein
metabat1500.171_00243	gene	660	rpsC			
metabat1500.171_00243	CDS	660	rpsC		COG0092	30S ribosomal protein S3
metabat1500.171_00244	gene	414	rplP			
metabat1500.171_00244	CDS	414	rplP		COG0197	50S ribosomal protein L16
metabat1500.171_00245	gene	195	rpmC			
metabat1500.171_00245	CDS	195	rpmC			50S ribosomal protein L29
metabat1500.171_00246	gene	279	rpsQ			
metabat1500.171_00246	CDS	279	rpsQ		COG0186	30S ribosomal protein S17
metabat1500.171_00247	gene	369	rplN			
metabat1500.171_00247	CDS	369	rplN			50S ribosomal protein L14
metabat1500.171_00248	gene	381	rplX			
metabat1500.171_00248	CDS	381	rplX			50S ribosomal protein L24
metabat1500.171_00249	gene	687				
metabat1500.171_00249	CDS	687				hypothetical protein
metabat1500.171_00250	gene	357	rplT			
metabat1500.171_00250	CDS	357	rplT		COG0292	50S ribosomal protein L20
metabat1500.171_00251	gene	195	rpmI			
metabat1500.171_00251	CDS	195	rpmI		COG0291	50S ribosomal protein L35
metabat1500.171_00252	gene	555	infC			
metabat1500.171_00252	CDS	555	infC		COG0290	Translation initiation factor IF-3
metabat1500.171_00253	gene	879	ytnP			
metabat1500.171_00253	CDS	879	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
metabat1500.171_00254	gene	876	dinG			
metabat1500.171_00254	CDS	876	dinG	3.1.-.-		3'-5' exonuclease DinG
metabat1500.171_00255	gene	1233	arcA			
metabat1500.171_00255	CDS	1233	arcA	3.5.3.6	COG2235	Arginine deiminase
metabat1500.171_00256	gene	621	rex			
metabat1500.171_00256	CDS	621	rex		COG2344	Redox-sensing transcriptional repressor Rex
metabat1500.171_00257	gene	798	rsmA			
metabat1500.171_00257	CDS	798	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
