locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat2500.140_00061	CDS	726				hypothetical protein
metabat2500.140_00062	gene	243				
metabat2500.140_00062	CDS	243				hypothetical protein
metabat2500.140_00063	gene	3366				
metabat2500.140_00063	CDS	3366				TonB-dependent receptor P3
metabat2500.140_00064	gene	1545				
metabat2500.140_00064	CDS	1545				SusD-like protein P25
metabat2500.140_00065	gene	1512	treF			
metabat2500.140_00065	CDS	1512	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
metabat2500.140_00066	gene	1248	tsgA			
metabat2500.140_00066	CDS	1248	tsgA			Protein TsgA
metabat2500.140_00067	gene	1107				
metabat2500.140_00067	CDS	1107				hypothetical protein
metabat2500.140_00068	gene	1071	nahK			
metabat2500.140_00068	CDS	1071	nahK	2.7.1.162		N-acetylhexosamine 1-kinase
metabat2500.140_00069	gene	537				
metabat2500.140_00069	CDS	537				hypothetical protein
metabat2500.140_00070	gene	1431				
metabat2500.140_00070	CDS	1431				hypothetical protein
metabat2500.140_00071	gene	150				
metabat2500.140_00071	CDS	150				hypothetical protein
metabat2500.140_00072	gene	882	iolE_2			
metabat2500.140_00072	CDS	882	iolE_2	4.2.1.44		Inosose dehydratase
metabat2500.140_00073	gene	666				
metabat2500.140_00073	CDS	666				hypothetical protein
metabat2500.140_00074	gene	438	sigE_1			
metabat2500.140_00074	CDS	438	sigE_1		COG1595	ECF RNA polymerase sigma factor SigE
metabat2500.140_00075	gene	1947	ggt_1			
metabat2500.140_00075	CDS	1947	ggt_1	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
metabat2500.140_00076	gene	414				
metabat2500.140_00076	CDS	414				hypothetical protein
metabat2500.140_00077	gene	882				
metabat2500.140_00077	CDS	882				hypothetical protein
metabat2500.140_00078	gene	1287				
metabat2500.140_00078	CDS	1287				hypothetical protein
metabat2500.140_00079	gene	549				
metabat2500.140_00079	CDS	549				hypothetical protein
metabat2500.140_00080	gene	1086				
metabat2500.140_00080	CDS	1086		3.5.3.24	COG0010	N(1)-aminopropylagmatine ureohydrolase
metabat2500.140_00081	gene	420				
metabat2500.140_00081	CDS	420				hypothetical protein
metabat2500.140_00082	gene	2454	ccsA_1			
metabat2500.140_00082	CDS	2454	ccsA_1			Cytochrome c biogenesis protein CcsA
metabat2500.140_00083	gene	693				
metabat2500.140_00083	CDS	693				hypothetical protein
metabat2500.140_00084	gene	417	hldE			
metabat2500.140_00084	CDS	417	hldE		COG2870	Bifunctional protein HldE
metabat2500.140_00085	gene	1038				
metabat2500.140_00085	CDS	1038				hypothetical protein
metabat2500.140_00086	gene	345	panD			
metabat2500.140_00086	CDS	345	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
metabat2500.140_00087	gene	846	panC			
metabat2500.140_00087	CDS	846	panC	6.3.2.1	COG0414	Pantothenate synthetase
metabat2500.140_00088	gene	813	glgA_2			
metabat2500.140_00088	CDS	813	glgA_2	2.4.1.21		Glycogen synthase
metabat2500.140_00089	gene	1254	metK			
metabat2500.140_00089	CDS	1254	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
metabat2500.140_00090	gene	918				
metabat2500.140_00090	CDS	918				hypothetical protein
metabat2500.140_00091	gene	1170				
metabat2500.140_00091	CDS	1170				hypothetical protein
metabat2500.140_00092	gene	405	todS			
metabat2500.140_00092	CDS	405	todS	2.7.13.3		Sensor histidine kinase TodS
metabat2500.140_00093	gene	1257				
metabat2500.140_00093	CDS	1257				hypothetical protein
metabat2500.140_00094	gene	237				
metabat2500.140_00094	CDS	237				hypothetical protein
metabat2500.140_00095	gene	1200				
metabat2500.140_00095	CDS	1200				hypothetical protein
metabat2500.140_00096	gene	348				
metabat2500.140_00096	CDS	348				hypothetical protein
metabat2500.140_00097	gene	1191	rlmI			
metabat2500.140_00097	CDS	1191	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
metabat2500.140_00098	gene	576	grpE			
metabat2500.140_00098	CDS	576	grpE			Protein GrpE
metabat2500.140_00099	gene	1155	dnaJ			
metabat2500.140_00099	CDS	1155	dnaJ		COG0484	Chaperone protein DnaJ
metabat2500.140_00100	gene	1044				
metabat2500.140_00100	CDS	1044				hypothetical protein
metabat2500.140_00101	gene	2043				
metabat2500.140_00101	CDS	2043				hypothetical protein
metabat2500.140_00102	gene	270				
metabat2500.140_00102	CDS	270				hypothetical protein
metabat2500.140_00103	gene	378				
metabat2500.140_00103	CDS	378				hypothetical protein
metabat2500.140_00104	gene	2571				
metabat2500.140_00104	CDS	2571				hypothetical protein
metabat2500.140_00105	gene	1083	bioF			
metabat2500.140_00105	CDS	1083	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
metabat2500.140_00106	gene	600				
metabat2500.140_00106	CDS	600				hypothetical protein
metabat2500.140_00107	gene	294				
metabat2500.140_00107	CDS	294				hypothetical protein
metabat2500.140_00108	gene	1455				
metabat2500.140_00108	CDS	1455				hypothetical protein
metabat2500.140_00109	gene	1041	hcf136_1			
metabat2500.140_00109	CDS	1041	hcf136_1			Ycf48-like protein
metabat2500.140_00110	gene	345				
metabat2500.140_00110	CDS	345				hypothetical protein
metabat2500.140_00111	gene	372	tcrX			
metabat2500.140_00111	CDS	372	tcrX		COG0745	putative transcriptional regulatory protein TcrX
metabat2500.140_00112	gene	153				
metabat2500.140_00112	CDS	153				hypothetical protein
metabat2500.140_00113	gene	471				
metabat2500.140_00113	CDS	471				hypothetical protein
metabat2500.140_00114	gene	270				
metabat2500.140_00114	CDS	270				hypothetical protein
metabat2500.140_00115	gene	1164	moeZ_1			
metabat2500.140_00115	CDS	1164	moeZ_1		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
metabat2500.140_00116	gene	279	cysO			
metabat2500.140_00116	CDS	279	cysO		COG1977	Sulfur carrier protein CysO
metabat2500.140_00117	gene	438				
metabat2500.140_00117	CDS	438				hypothetical protein
metabat2500.140_00118	gene	963	cysM			
metabat2500.140_00118	CDS	963	cysM	2.5.1.47	COG0031	Cysteine synthase B
metabat2500.140_00119	gene	1020	luxA			
metabat2500.140_00119	CDS	1020	luxA	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
metabat2500.140_00120	gene	501				
metabat2500.140_00120	CDS	501				hypothetical protein
metabat2500.140_00121	gene	1359	bamB			
metabat2500.140_00121	CDS	1359	bamB			Outer membrane protein assembly factor BamB
metabat2500.140_00122	gene	1014				
metabat2500.140_00122	CDS	1014				hypothetical protein
metabat2500.140_00123	gene	1191	clsB			
metabat2500.140_00123	CDS	1191	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
metabat2500.140_00124	gene	282				
metabat2500.140_00124	CDS	282				hypothetical protein
metabat2500.140_00125	gene	384				
metabat2500.140_00125	CDS	384				hypothetical protein
metabat2500.140_00126	gene	3219				
metabat2500.140_00126	CDS	3219				TonB-dependent receptor P39
metabat2500.140_00127	gene	1464				
metabat2500.140_00127	CDS	1464				hypothetical protein
metabat2500.140_00128	gene	651				
metabat2500.140_00128	CDS	651				hypothetical protein
metabat2500.140_00129	gene	483				
metabat2500.140_00129	CDS	483				hypothetical protein
metabat2500.140_00130	gene	822				
metabat2500.140_00130	CDS	822				hypothetical protein
metabat2500.140_00131	gene	1086				
metabat2500.140_00131	CDS	1086				hypothetical protein
metabat2500.140_00132	gene	156				
metabat2500.140_00132	CDS	156				hypothetical protein
metabat2500.140_00133	gene	744				
metabat2500.140_00133	CDS	744				hypothetical protein
metabat2500.140_00134	gene	2793				
metabat2500.140_00134	CDS	2793				hypothetical protein
metabat2500.140_00135	gene	1149				
metabat2500.140_00135	CDS	1149				hypothetical protein
metabat2500.140_00136	gene	240				
metabat2500.140_00136	CDS	240				hypothetical protein
metabat2500.140_00137	gene	843				
metabat2500.140_00137	CDS	843				hypothetical protein
metabat2500.140_00138	gene	600				
metabat2500.140_00138	CDS	600				hypothetical protein
metabat2500.140_00139	gene	411				
metabat2500.140_00139	CDS	411				hypothetical protein
metabat2500.140_00140	gene	4857	rcsC_1			
metabat2500.140_00140	CDS	4857	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
metabat2500.140_00141	gene	381	phoP_1			
metabat2500.140_00141	CDS	381	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
metabat2500.140_00142	gene	234				
metabat2500.140_00142	CDS	234				hypothetical protein
metabat2500.140_00143	gene	828	fabG_1			
metabat2500.140_00143	CDS	828	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
metabat2500.140_00144	gene	303				
metabat2500.140_00144	CDS	303				hypothetical protein
metabat2500.140_00145	gene	480				
metabat2500.140_00145	CDS	480				hypothetical protein
metabat2500.140_00146	gene	405				
metabat2500.140_00146	CDS	405				hypothetical protein
metabat2500.140_00147	gene	501				
metabat2500.140_00147	CDS	501				hypothetical protein
metabat2500.140_00148	gene	786				
metabat2500.140_00148	CDS	786				hypothetical protein
metabat2500.140_00149	gene	936	mhqO			
metabat2500.140_00149	CDS	936	mhqO	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqO
metabat2500.140_00150	gene	615				
metabat2500.140_00150	CDS	615				hypothetical protein
metabat2500.140_00151	gene	714	yhhW_1			
metabat2500.140_00151	CDS	714	yhhW_1	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
metabat2500.140_00152	gene	945	dapA			
metabat2500.140_00152	CDS	945	dapA	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
metabat2500.140_00153	gene	1005				
metabat2500.140_00153	CDS	1005		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
metabat2500.140_00154	gene	1245	dadA			
metabat2500.140_00154	CDS	1245	dadA	1.4.5.1	COG0665	D-amino acid dehydrogenase
metabat2500.140_00155	gene	444				
metabat2500.140_00155	CDS	444				hypothetical protein
metabat2500.140_00156	gene	492				
metabat2500.140_00156	CDS	492				hypothetical protein
metabat2500.140_00157	gene	522				
metabat2500.140_00157	CDS	522				hypothetical protein
metabat2500.140_00158	gene	615				
metabat2500.140_00158	CDS	615				hypothetical protein
metabat2500.140_00159	gene	1698	cbaA			
metabat2500.140_00159	CDS	1698	cbaA	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
metabat2500.140_00160	gene	459	nosZ_1			
metabat2500.140_00160	CDS	459	nosZ_1	1.7.2.4		Nitrous-oxide reductase
metabat2500.140_00161	gene	156				
metabat2500.140_00161	CDS	156				hypothetical protein
metabat2500.140_00162	gene	732	ytfE_1			
metabat2500.140_00162	CDS	732	ytfE_1		COG2846	Iron-sulfur cluster repair protein YtfE
metabat2500.140_00163	gene	1233	sasA_1			
metabat2500.140_00163	CDS	1233	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat2500.140_00164	gene	1059	rssB			
metabat2500.140_00164	CDS	1059	rssB			Regulator of RpoS
metabat2500.140_00165	gene	822				
metabat2500.140_00165	CDS	822				hypothetical protein
metabat2500.140_00166	gene	1293				
metabat2500.140_00166	CDS	1293		2.8.3.-	COG0427	Butyryl-CoA:acetate CoA-transferase
metabat2500.140_00167	gene	729				
metabat2500.140_00167	CDS	729				hypothetical protein
metabat2500.140_00168	gene	1041	adh			
metabat2500.140_00168	CDS	1041	adh	1.1.1.1	COG1063	Alcohol dehydrogenase
metabat2500.140_00169	gene	609				
metabat2500.140_00169	CDS	609				hypothetical protein
metabat2500.140_00170	gene	825				
metabat2500.140_00170	CDS	825				hypothetical protein
metabat2500.140_00171	gene	828				
metabat2500.140_00171	CDS	828				hypothetical protein
metabat2500.140_00172	gene	1575	aam			
metabat2500.140_00172	CDS	1575	aam	3.5.1.13	COG0154	Acylamidase
metabat2500.140_00173	gene	774	fabG_2			
metabat2500.140_00173	CDS	774	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
metabat2500.140_00174	gene	627	clcD			
metabat2500.140_00174	CDS	627	clcD	3.1.1.45		Carboxymethylenebutenolidase
metabat2500.140_00175	gene	1227	gltT			
metabat2500.140_00175	CDS	1227	gltT			Proton/sodium-glutamate symport protein
metabat2500.140_00176	gene	741				
metabat2500.140_00176	CDS	741				hypothetical protein
metabat2500.140_00177	gene	1245	naiP_1			
metabat2500.140_00177	CDS	1245	naiP_1			Putative niacin/nicotinamide transporter NaiP
metabat2500.140_00178	gene	1023				
metabat2500.140_00178	CDS	1023				hypothetical protein
metabat2500.140_00179	gene	567				
metabat2500.140_00179	CDS	567				hypothetical protein
metabat2500.140_00180	gene	657				
metabat2500.140_00180	CDS	657				hypothetical protein
metabat2500.140_00181	gene	936	mdh			
metabat2500.140_00181	CDS	936	mdh	1.1.1.37		Malate dehydrogenase
metabat2500.140_00182	gene	792				
metabat2500.140_00182	CDS	792				hypothetical protein
metabat2500.140_00183	gene	567	efp			
metabat2500.140_00183	CDS	567	efp		COG0231	Elongation factor P
metabat2500.140_00184	gene	492	accB			
metabat2500.140_00184	CDS	492	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
metabat2500.140_00185	gene	1338	accC			
metabat2500.140_00185	CDS	1338	accC	6.3.4.14	COG0439	Biotin carboxylase
metabat2500.140_00186	gene	315	ispH			
metabat2500.140_00186	CDS	315	ispH	1.17.7.4		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
metabat2500.140_00187	gene	1020	metXA_1			
metabat2500.140_00187	CDS	1020	metXA_1	2.3.1.31	COG2021	Homoserine O-acetyltransferase
metabat2500.140_00188	gene	423				
metabat2500.140_00188	CDS	423				hypothetical protein
metabat2500.140_00189	gene	1161	metZ			
metabat2500.140_00189	CDS	1161	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
metabat2500.140_00190	gene	1323	gltA			
metabat2500.140_00190	CDS	1323	gltA	2.3.3.16		Citrate synthase
metabat2500.140_00191	gene	1092				
metabat2500.140_00191	CDS	1092				hypothetical protein
metabat2500.140_00192	gene	1953				
metabat2500.140_00192	CDS	1953				hypothetical protein
metabat2500.140_00193	gene	1368				
metabat2500.140_00193	CDS	1368				hypothetical protein
metabat2500.140_00194	gene	147				
metabat2500.140_00194	CDS	147				hypothetical protein
metabat2500.140_00195	gene	1140	tgt			
metabat2500.140_00195	CDS	1140	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
metabat2500.140_00196	gene	1134				
metabat2500.140_00196	CDS	1134				hypothetical protein
metabat2500.140_00197	gene	684	rsmG			
metabat2500.140_00197	CDS	684	rsmG	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
metabat2500.140_00198	gene	663	degU_1			
metabat2500.140_00198	CDS	663	degU_1		COG2197	Transcriptional regulatory protein DegU
metabat2500.140_00199	gene	1866				
metabat2500.140_00199	CDS	1866				hypothetical protein
metabat2500.140_00200	gene	666	rsmI_1			
metabat2500.140_00200	CDS	666	rsmI_1	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
metabat2500.140_00201	gene	936	dgoK1			
metabat2500.140_00201	CDS	936	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
metabat2500.140_00202	gene	657	eda			
metabat2500.140_00202	CDS	657	eda		COG0800	Putative KHG/KDPG aldolase
metabat2500.140_00203	gene	897	rbsK_1			
metabat2500.140_00203	CDS	897	rbsK_1	2.7.1.15	COG0524	Ribokinase
metabat2500.140_00204	gene	807				
metabat2500.140_00204	CDS	807				hypothetical protein
metabat2500.140_00205	gene	966				
metabat2500.140_00205	CDS	966				hypothetical protein
metabat2500.140_00206	gene	858	rhaS_1			
metabat2500.140_00206	CDS	858	rhaS_1			HTH-type transcriptional activator RhaS
metabat2500.140_00207	gene	507				
metabat2500.140_00207	CDS	507				hypothetical protein
metabat2500.140_00208	gene	3087				
metabat2500.140_00208	CDS	3087				hypothetical protein
metabat2500.140_00209	gene	1215				
metabat2500.140_00209	CDS	1215				hypothetical protein
metabat2500.140_00210	gene	747				
metabat2500.140_00210	CDS	747				hypothetical protein
metabat2500.140_00211	gene	2175				
metabat2500.140_00211	CDS	2175				hypothetical protein
metabat2500.140_00212	gene	840				
metabat2500.140_00212	CDS	840				hypothetical protein
metabat2500.140_00213	gene	1425				
metabat2500.140_00213	CDS	1425				hypothetical protein
metabat2500.140_00214	gene	2370				
metabat2500.140_00214	CDS	2370				hypothetical protein
metabat2500.140_00215	gene	972	nrdB			
metabat2500.140_00215	CDS	972	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
metabat2500.140_00216	gene	1326	iolG_1			
metabat2500.140_00216	CDS	1326	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
metabat2500.140_00217	gene	1065	glk			
metabat2500.140_00217	CDS	1065	glk	2.7.1.2	COG0837	Glucokinase
metabat2500.140_00218	gene	1191	uxuA_1			
metabat2500.140_00218	CDS	1191	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
metabat2500.140_00219	gene	963				
metabat2500.140_00219	CDS	963		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
metabat2500.140_00220	gene	906	rnz			
metabat2500.140_00220	CDS	906	rnz	3.1.26.11	COG1234	Ribonuclease Z
metabat2500.140_00221	gene	390				
metabat2500.140_00221	CDS	390				hypothetical protein
metabat2500.140_00222	gene	2526	clpC			
metabat2500.140_00222	CDS	2526	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
metabat2500.140_00223	gene	693	cmk			
metabat2500.140_00223	CDS	693	cmk	2.7.4.25	COG0283	Cytidylate kinase
metabat2500.140_00224	gene	180				
metabat2500.140_00224	CDS	180				hypothetical protein
metabat2500.140_00225	gene	201				
metabat2500.140_00225	CDS	201				hypothetical protein
metabat2500.140_00226	gene	126				
metabat2500.140_00226	CDS	126				hypothetical protein
metabat2500.140_00227	gene	1341				
metabat2500.140_00227	CDS	1341				hypothetical protein
metabat2500.140_00228	gene	258	higA			
metabat2500.140_00228	CDS	258	higA			Antitoxin HigA
metabat2500.140_00229	gene	2052	sasA_2			
metabat2500.140_00229	CDS	2052	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat2500.140_00230	gene	867				
metabat2500.140_00230	CDS	867				hypothetical protein
metabat2500.140_00231	gene	1353	hutI_1			
metabat2500.140_00231	CDS	1353	hutI_1	3.5.2.7		Imidazolonepropionase
metabat2500.140_00232	gene	591	icaR			
metabat2500.140_00232	CDS	591	icaR			Biofilm operon icaADBC HTH-type negative transcriptional regulator IcaR
metabat2500.140_00233	gene	174				
metabat2500.140_00233	CDS	174				hypothetical protein
metabat2500.140_00234	gene	924	RBKS			
metabat2500.140_00234	CDS	924	RBKS	2.7.1.15		Ribokinase
metabat2500.140_00235	gene	1719				
metabat2500.140_00235	CDS	1719				hypothetical protein
metabat2500.140_00236	gene	990	asd			
metabat2500.140_00236	CDS	990	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
metabat2500.140_00237	gene	561				
metabat2500.140_00237	CDS	561				hypothetical protein
metabat2500.140_00238	gene	2160	ligA			
metabat2500.140_00238	CDS	2160	ligA	6.5.1.2	COG0272	DNA ligase
metabat2500.140_00239	gene	732				
metabat2500.140_00239	CDS	732				hypothetical protein
metabat2500.140_00240	gene	3006				
metabat2500.140_00240	CDS	3006				TonB-dependent receptor P3
metabat2500.140_00241	gene	1644				
metabat2500.140_00241	CDS	1644				hypothetical protein
metabat2500.140_00242	gene	3351				
metabat2500.140_00242	CDS	3351				hypothetical protein
metabat2500.140_00243	gene	3345				
metabat2500.140_00243	CDS	3345				hypothetical protein
metabat2500.140_00244	gene	2382				
metabat2500.140_00244	CDS	2382				hypothetical protein
metabat2500.140_00245	gene	921				
metabat2500.140_00245	CDS	921				hypothetical protein
metabat2500.140_00246	gene	3615	rcsC_2			
metabat2500.140_00246	CDS	3615	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
metabat2500.140_00247	gene	1125	mqnC			
metabat2500.140_00247	CDS	1125	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
metabat2500.140_00248	gene	1236				
metabat2500.140_00248	CDS	1236				hypothetical protein
metabat2500.140_00249	gene	1242				
metabat2500.140_00249	CDS	1242		3.4.24.-	COG0612	putative zinc protease
metabat2500.140_00250	gene	1284				
metabat2500.140_00250	CDS	1284		3.4.24.-	COG0612	putative zinc protease
metabat2500.140_00251	gene	348				
metabat2500.140_00251	CDS	348				hypothetical protein
metabat2500.140_00252	gene	1989	dxs_1			
metabat2500.140_00252	CDS	1989	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
metabat2500.140_00253	gene	1176				
metabat2500.140_00253	CDS	1176				hypothetical protein
metabat2500.140_00254	gene	357	yjbR			
metabat2500.140_00254	CDS	357	yjbR		COG2315	putative protein YjbR
metabat2500.140_00255	gene	573	nadD			
