locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat1500.050_00024	CDS	1272				hypothetical protein
metabat1500.050_00025	gene	1371	radA			
metabat1500.050_00025	CDS	1371	radA	3.6.4.-	COG1066	DNA repair protein RadA
metabat1500.050_00026	gene	444				
metabat1500.050_00026	CDS	444				hypothetical protein
metabat1500.050_00027	gene	552				
metabat1500.050_00027	CDS	552				hypothetical protein
metabat1500.050_00028	gene	495				
metabat1500.050_00028	CDS	495				hypothetical protein
metabat1500.050_00029	gene	528				
metabat1500.050_00029	CDS	528				hypothetical protein
metabat1500.050_00030	gene	282	nnr			
metabat1500.050_00030	CDS	282	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
metabat1500.050_00031	gene	789	hmuV			
metabat1500.050_00031	CDS	789	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
metabat1500.050_00032	gene	603	hmuU			
metabat1500.050_00032	CDS	603	hmuU		COG0609	Hemin transport system permease protein HmuU
metabat1500.050_00033	gene	804				
metabat1500.050_00033	CDS	804		3.4.11.25		Beta-peptidyl aminopeptidase BapA
metabat1500.050_00034	gene	912				
metabat1500.050_00034	CDS	912				hypothetical protein
metabat1500.050_00035	gene	585				
metabat1500.050_00035	CDS	585				hypothetical protein
metabat1500.050_00036	gene	216				
metabat1500.050_00036	CDS	216				hypothetical protein
metabat1500.050_00037	gene	1926				
metabat1500.050_00037	CDS	1926				hypothetical protein
metabat1500.050_00038	gene	750				
metabat1500.050_00038	CDS	750				hypothetical protein
metabat1500.050_00039	gene	246				
metabat1500.050_00039	CDS	246				hypothetical protein
metabat1500.050_00040	gene	789				
metabat1500.050_00040	CDS	789				hypothetical protein
metabat1500.050_00041	gene	1068				
metabat1500.050_00041	CDS	1068				hypothetical protein
metabat1500.050_00042	gene	1236				
metabat1500.050_00042	CDS	1236				hypothetical protein
metabat1500.050_00043	gene	714				
metabat1500.050_00043	CDS	714				hypothetical protein
metabat1500.050_00044	gene	888				
metabat1500.050_00044	CDS	888				hypothetical protein
metabat1500.050_00045	gene	873				
metabat1500.050_00045	CDS	873				hypothetical protein
metabat1500.050_00046	gene	531	COQ3_1			
metabat1500.050_00046	CDS	531	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
metabat1500.050_00047	gene	492				
metabat1500.050_00047	CDS	492				hypothetical protein
metabat1500.050_00048	gene	1110	tatC_1			
metabat1500.050_00048	CDS	1110	tatC_1			Sec-independent protein translocase protein TatC
metabat1500.050_00049	gene	417	tatB			
metabat1500.050_00049	CDS	417	tatB			Sec-independent protein translocase protein TatB
metabat1500.050_00050	gene	978	selD			
metabat1500.050_00050	CDS	978	selD	2.7.9.3	COG0709	Selenide, water dikinase
metabat1500.050_00051	gene	861	spo0J			
metabat1500.050_00051	CDS	861	spo0J		COG1475	Stage 0 sporulation protein J
metabat1500.050_00052	gene	762	soj_1			
metabat1500.050_00052	CDS	762	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
metabat1500.050_00053	gene	420				
metabat1500.050_00053	CDS	420				hypothetical protein
metabat1500.050_00054	gene	318	groS1			
metabat1500.050_00054	CDS	318	groS1		COG0234	10 kDa chaperonin 1
metabat1500.050_00055	gene	798	ycbX			
metabat1500.050_00055	CDS	798	ycbX		COG0633	putative protein YcbX
metabat1500.050_00056	gene	549				
metabat1500.050_00056	CDS	549				hypothetical protein
metabat1500.050_00057	gene	450				
metabat1500.050_00057	CDS	450				hypothetical protein
metabat1500.050_00058	gene	852				
metabat1500.050_00058	CDS	852				hypothetical protein
metabat1500.050_00059	gene	543				
metabat1500.050_00059	CDS	543				hypothetical protein
metabat1500.050_00060	gene	1290	gdhA_2			
metabat1500.050_00060	CDS	1290	gdhA_2	1.4.1.3	COG0334	Glutamate dehydrogenase
metabat1500.050_00061	gene	810	larE			
metabat1500.050_00061	CDS	810	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
metabat1500.050_00062	gene	1377	bepA_1			
metabat1500.050_00062	CDS	1377	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
metabat1500.050_00063	gene	285	yidC			
metabat1500.050_00063	CDS	285	yidC			Membrane protein insertase YidC
metabat1500.050_00064	gene	450				
metabat1500.050_00064	CDS	450				hypothetical protein
metabat1500.050_00065	gene	1377	mnmE			
metabat1500.050_00065	CDS	1377	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
metabat1500.050_00066	gene	1455	hemA			
metabat1500.050_00066	CDS	1455	hemA	1.2.1.70		Glutamyl-tRNA reductase
metabat1500.050_00067	gene	954	hemC			
metabat1500.050_00067	CDS	954	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
metabat1500.050_00068	gene	750				
metabat1500.050_00068	CDS	750				hypothetical protein
metabat1500.050_00069	gene	684				
metabat1500.050_00069	CDS	684				hypothetical protein
metabat1500.050_00070	gene	375				
metabat1500.050_00070	CDS	375				hypothetical protein
metabat1500.050_00071	gene	303				
metabat1500.050_00071	CDS	303		1.14.11.1		Gamma-butyrobetaine dioxygenase
metabat1500.050_00072	gene	954				
metabat1500.050_00072	CDS	954				hypothetical protein
metabat1500.050_00073	gene	951				
metabat1500.050_00073	CDS	951				hypothetical protein
metabat1500.050_00074	gene	849				
metabat1500.050_00074	CDS	849				hypothetical protein
metabat1500.050_00075	gene	246	rpoZ			
metabat1500.050_00075	CDS	246	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
metabat1500.050_00076	gene	636	gmk			
metabat1500.050_00076	CDS	636	gmk	2.7.4.8	COG0194	Guanylate kinase
metabat1500.050_00077	gene	870				
metabat1500.050_00077	CDS	870				hypothetical protein
metabat1500.050_00078	gene	444				
metabat1500.050_00078	CDS	444				hypothetical protein
metabat1500.050_00079	gene	1797	msbA_1			
metabat1500.050_00079	CDS	1797	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
metabat1500.050_00080	gene	186				
metabat1500.050_00080	CDS	186				hypothetical protein
metabat1500.050_00081	gene	273				
metabat1500.050_00081	CDS	273				hypothetical protein
metabat1500.050_00082	gene	255				
metabat1500.050_00082	CDS	255				hypothetical protein
metabat1500.050_00083	gene	210				
metabat1500.050_00083	CDS	210				hypothetical protein
metabat1500.050_00084	gene	2937	pknD_1			
metabat1500.050_00084	CDS	2937	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
metabat1500.050_00085	gene	588	resA_1			
metabat1500.050_00085	CDS	588	resA_1			Thiol-disulfide oxidoreductase ResA
metabat1500.050_00086	gene	549	resA_2			
metabat1500.050_00086	CDS	549	resA_2			Thiol-disulfide oxidoreductase ResA
metabat1500.050_00087	gene	2337	purL			
metabat1500.050_00087	CDS	2337	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
metabat1500.050_00088	gene	1128	hemW			
metabat1500.050_00088	CDS	1128	hemW		COG0635	Heme chaperone HemW
metabat1500.050_00089	gene	708				
metabat1500.050_00089	CDS	708				hypothetical protein
metabat1500.050_00090	gene	684				
metabat1500.050_00090	CDS	684				hypothetical protein
metabat1500.050_00091	gene	792	kynA			
metabat1500.050_00091	CDS	792	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
metabat1500.050_00092	gene	255				
metabat1500.050_00092	CDS	255				hypothetical protein
metabat1500.050_00093	gene	321				
metabat1500.050_00093	CDS	321				hypothetical protein
metabat1500.050_00094	gene	1392	selA			
metabat1500.050_00094	CDS	1392	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
metabat1500.050_00095	gene	1086	serC			
metabat1500.050_00095	CDS	1086	serC	2.6.1.52		Phosphoserine aminotransferase
metabat1500.050_00096	gene	1353				
metabat1500.050_00096	CDS	1353				hypothetical protein
metabat1500.050_00097	gene	483	ypeA			
metabat1500.050_00097	CDS	483	ypeA	2.3.1.-		Acetyltransferase YpeA
metabat1500.050_00098	gene	366	rsbV_1			
metabat1500.050_00098	CDS	366	rsbV_1		COG1366	Anti-sigma-B factor antagonist
metabat1500.050_00099	gene	270				
metabat1500.050_00099	CDS	270				hypothetical protein
metabat1500.050_00100	gene	615	dedA_1			
metabat1500.050_00100	CDS	615	dedA_1		COG0586	Protein DedA
metabat1500.050_00101	gene	1716				
metabat1500.050_00101	CDS	1716				hypothetical protein
metabat1500.050_00102	gene	2175	dpp5_1			
metabat1500.050_00102	CDS	2175	dpp5_1	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
metabat1500.050_00103	gene	1740				
metabat1500.050_00103	CDS	1740				hypothetical protein
metabat1500.050_00104	gene	2208	cphA			
metabat1500.050_00104	CDS	2208	cphA	6.3.2.29		Cyanophycin synthetase
metabat1500.050_00105	gene	1044	iaaA			
metabat1500.050_00105	CDS	1044	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
metabat1500.050_00106	gene	969				
metabat1500.050_00106	CDS	969				hypothetical protein
metabat1500.050_00107	gene	540				
metabat1500.050_00107	CDS	540				hypothetical protein
metabat1500.050_00108	gene	1107	spnR			
metabat1500.050_00108	CDS	1107	spnR	2.6.1.110		dTDP-4-dehydro-2,3,6-trideoxy-D-glucose 4-aminotransferase
metabat1500.050_00109	gene	438				
metabat1500.050_00109	CDS	438				hypothetical protein
metabat1500.050_00110	gene	1131	mshA_1			
metabat1500.050_00110	CDS	1131	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
metabat1500.050_00111	gene	927				
metabat1500.050_00111	CDS	927				hypothetical protein
metabat1500.050_00112	gene	381	acpS			
metabat1500.050_00112	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
metabat1500.050_00113	gene	429				
metabat1500.050_00113	CDS	429				hypothetical protein
metabat1500.050_00114	gene	231				
metabat1500.050_00114	CDS	231				hypothetical protein
metabat1500.050_00115	gene	2172	tgpA			
metabat1500.050_00115	CDS	2172	tgpA	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
metabat1500.050_00116	gene	162				
metabat1500.050_00116	CDS	162				hypothetical protein
metabat1500.050_00117	gene	1029	glmS			
metabat1500.050_00117	CDS	1029	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
metabat1500.050_00118	gene	927				
metabat1500.050_00118	CDS	927				hypothetical protein
metabat1500.050_00119	gene	1122	alr1			
metabat1500.050_00119	CDS	1122	alr1	5.1.1.1	COG0787	Alanine racemase 1
metabat1500.050_00120	gene	1305				
metabat1500.050_00120	CDS	1305				hypothetical protein
metabat1500.050_00121	gene	1443				
metabat1500.050_00121	CDS	1443				hypothetical protein
metabat1500.050_00122	gene	696	resA_3			
metabat1500.050_00122	CDS	696	resA_3			Thiol-disulfide oxidoreductase ResA
metabat1500.050_00123	gene	3114	btuD_1			
metabat1500.050_00123	CDS	3114	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
metabat1500.050_00124	gene	186	rpmF			
metabat1500.050_00124	CDS	186	rpmF		COG0333	50S ribosomal protein L32
metabat1500.050_00125	gene	516				
metabat1500.050_00125	CDS	516				hypothetical protein
metabat1500.050_00126	gene	1932				
metabat1500.050_00126	CDS	1932				hypothetical protein
metabat1500.050_00127	gene	681				
metabat1500.050_00127	CDS	681				hypothetical protein
metabat1500.050_00128	gene	687				
metabat1500.050_00128	CDS	687				hypothetical protein
metabat1500.050_00129	gene	780				
metabat1500.050_00129	CDS	780				hypothetical protein
metabat1500.050_00130	gene	846				
metabat1500.050_00130	CDS	846				hypothetical protein
metabat1500.050_00131	gene	207				
metabat1500.050_00131	CDS	207				hypothetical protein
metabat1500.050_00132	gene	483				
metabat1500.050_00132	CDS	483				hypothetical protein
metabat1500.050_00133	gene	264	rpsT_1			
metabat1500.050_00133	CDS	264	rpsT_1		COG0268	30S ribosomal protein S20
metabat1500.050_00134	gene	705				
metabat1500.050_00134	CDS	705				queuosine precursor transporter
metabat1500.050_00135	gene	2418	lon1_1			
metabat1500.050_00135	CDS	2418	lon1_1	3.4.21.53	COG0466	Lon protease 1
metabat1500.050_00136	gene	447				
metabat1500.050_00136	CDS	447				hypothetical protein
metabat1500.050_00137	gene	588	engB			
metabat1500.050_00137	CDS	588	engB		COG0218	putative GTP-binding protein EngB
metabat1500.050_00138	gene	1404	rho			
metabat1500.050_00138	CDS	1404	rho	3.6.4.-	COG1158	Transcription termination factor Rho
metabat1500.050_00139	gene	150				
metabat1500.050_00139	CDS	150				hypothetical protein
metabat1500.050_00140	gene	174				
metabat1500.050_00140	CDS	174				hypothetical protein
metabat1500.050_00141	gene	354				
metabat1500.050_00141	CDS	354				hypothetical protein
metabat1500.050_00142	gene	459				
metabat1500.050_00142	CDS	459				hypothetical protein
metabat1500.050_00143	gene	288				
metabat1500.050_00143	CDS	288				hypothetical protein
metabat1500.050_00144	gene	237				
metabat1500.050_00144	CDS	237				hypothetical protein
metabat1500.050_00145	gene	429				
metabat1500.050_00145	CDS	429				hypothetical protein
metabat1500.050_00146	gene	339				
metabat1500.050_00146	CDS	339				hypothetical protein
metabat1500.050_00147	gene	774				
metabat1500.050_00147	CDS	774				hypothetical protein
metabat1500.050_00148	gene	501				
metabat1500.050_00148	CDS	501				hypothetical protein
metabat1500.050_00149	gene	462				
metabat1500.050_00149	CDS	462				hypothetical protein
metabat1500.050_00150	gene	234				
metabat1500.050_00150	CDS	234				hypothetical protein
metabat1500.050_00151	gene	1197				
metabat1500.050_00151	CDS	1197				hypothetical protein
metabat1500.050_00152	gene	120				
metabat1500.050_00152	CDS	120				hypothetical protein
metabat1500.050_00153	gene	243				
metabat1500.050_00153	CDS	243				hypothetical protein
metabat1500.050_00154	gene	333				
metabat1500.050_00154	CDS	333				hypothetical protein
metabat1500.050_00155	gene	975				
metabat1500.050_00155	CDS	975				hypothetical protein
metabat1500.050_00156	gene	1881				
metabat1500.050_00156	CDS	1881				hypothetical protein
metabat1500.050_00157	gene	1902	sctC_1			
metabat1500.050_00157	CDS	1902	sctC_1			Type 3 secretion system secretin
metabat1500.050_00158	gene	780				
metabat1500.050_00158	CDS	780				hypothetical protein
metabat1500.050_00159	gene	666				
metabat1500.050_00159	CDS	666				hypothetical protein
metabat1500.050_00160	gene	1899				
metabat1500.050_00160	CDS	1899				hypothetical protein
metabat1500.050_00161	gene	1197	pilT_1			
metabat1500.050_00161	CDS	1197	pilT_1		COG2805	Twitching mobility protein
metabat1500.050_00162	gene	1686	sasA_1			
metabat1500.050_00162	CDS	1686	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat1500.050_00163	gene	1359	zraR			
metabat1500.050_00163	CDS	1359	zraR		COG2204	Transcriptional regulatory protein ZraR
metabat1500.050_00164	gene	840				
metabat1500.050_00164	CDS	840				hypothetical protein
metabat1500.050_00165	gene	309				
metabat1500.050_00165	CDS	309				hypothetical protein
metabat1500.050_00166	gene	672				
metabat1500.050_00166	CDS	672				hypothetical protein
metabat1500.050_00167	gene	2949	napA			
metabat1500.050_00167	CDS	2949	napA	1.9.6.1		Periplasmic nitrate reductase
metabat1500.050_00168	gene	756				
metabat1500.050_00168	CDS	756				hypothetical protein
metabat1500.050_00169	gene	177				
metabat1500.050_00169	CDS	177				hypothetical protein
metabat1500.050_00170	gene	348				
metabat1500.050_00170	CDS	348				hypothetical protein
metabat1500.050_00171	gene	600				
metabat1500.050_00171	CDS	600				hypothetical protein
metabat1500.050_00172	gene	816				
metabat1500.050_00172	CDS	816				hypothetical protein
metabat1500.050_00173	gene	960	neoA			
metabat1500.050_00173	CDS	960	neoA	1.1.1.329		2-deoxy-scyllo-inosamine dehydrogenase
metabat1500.050_00174	gene	1527				
metabat1500.050_00174	CDS	1527				hypothetical protein
metabat1500.050_00175	gene	1011	pucA_1			
metabat1500.050_00175	CDS	1011	pucA_1	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
metabat1500.050_00176	gene	1470	sasA_2			
metabat1500.050_00176	CDS	1470	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat1500.050_00177	gene	807				
metabat1500.050_00177	CDS	807				hypothetical protein
metabat1500.050_00178	gene	1422				
metabat1500.050_00178	CDS	1422				hypothetical protein
metabat1500.050_00179	gene	1137	ald_1			
metabat1500.050_00179	CDS	1137	ald_1	1.4.1.1		Alanine dehydrogenase
metabat1500.050_00180	gene	828	ugtP_1			
metabat1500.050_00180	CDS	828	ugtP_1	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
metabat1500.050_00181	gene	1917				
metabat1500.050_00181	CDS	1917				hypothetical protein
metabat1500.050_00182	gene	750	fabG_1			
metabat1500.050_00182	CDS	750	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
metabat1500.050_00183	gene	300				
metabat1500.050_00183	CDS	300				hypothetical protein
metabat1500.050_00184	gene	936	dxs			
metabat1500.050_00184	CDS	936	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
metabat1500.050_00185	gene	798				
metabat1500.050_00185	CDS	798				hypothetical protein
metabat1500.050_00186	gene	444				
metabat1500.050_00186	CDS	444				hypothetical protein
metabat1500.050_00187	gene	513				
metabat1500.050_00187	CDS	513				hypothetical protein
metabat1500.050_00188	gene	378				
metabat1500.050_00188	CDS	378				hypothetical protein
metabat1500.050_00189	gene	909				
metabat1500.050_00189	CDS	909				hypothetical protein
metabat1500.050_00190	gene	438				
metabat1500.050_00190	CDS	438				hypothetical protein
metabat1500.050_00191	gene	465				
metabat1500.050_00191	CDS	465				hypothetical protein
metabat1500.050_00192	gene	405				
metabat1500.050_00192	CDS	405				hypothetical protein
metabat1500.050_00193	gene	1641				
metabat1500.050_00193	CDS	1641				hypothetical protein
metabat1500.050_00194	gene	1620	bmr3_1			
metabat1500.050_00194	CDS	1620	bmr3_1			Multidrug resistance protein 3
metabat1500.050_00195	gene	870				
metabat1500.050_00195	CDS	870				hypothetical protein
metabat1500.050_00196	gene	1662	metH_1			
metabat1500.050_00196	CDS	1662	metH_1	2.1.1.13	COG0646	Methionine synthase
metabat1500.050_00197	gene	258				
metabat1500.050_00197	CDS	258				hypothetical protein
metabat1500.050_00198	gene	1005	rgtE			
metabat1500.050_00198	CDS	1005	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
metabat1500.050_00199	gene	777	gno			
metabat1500.050_00199	CDS	777	gno	1.1.1.-		Gluconate 5-dehydrogenase
metabat1500.050_00200	gene	777				
metabat1500.050_00200	CDS	777				hypothetical protein
metabat1500.050_00201	gene	1584	garD_1			
metabat1500.050_00201	CDS	1584	garD_1	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
metabat1500.050_00202	gene	822	dinG_1			
metabat1500.050_00202	CDS	822	dinG_1	3.1.-.-		3'-5' exonuclease DinG
metabat1500.050_00203	gene	432	queF_1			
metabat1500.050_00203	CDS	432	queF_1	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
metabat1500.050_00204	gene	540	carD_1			
metabat1500.050_00204	CDS	540	carD_1		COG1329	RNA polymerase-binding transcription factor CarD
metabat1500.050_00205	gene	498				
metabat1500.050_00205	CDS	498		3.1.3.-	COG2062	putative protein
metabat1500.050_00206	gene	549				
metabat1500.050_00206	CDS	549				hypothetical protein
metabat1500.050_00207	gene	2700	pknD_2			
metabat1500.050_00207	CDS	2700	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
metabat1500.050_00208	gene	924				
metabat1500.050_00208	CDS	924		2.5.1.10		Farnesyl diphosphate synthase
metabat1500.050_00209	gene	480	ntaB			
metabat1500.050_00209	CDS	480	ntaB	1.5.1.42		FMN reductase (NADH) NtaB
metabat1500.050_00210	gene	957	hslO_1			
metabat1500.050_00210	CDS	957	hslO_1		COG1281	33 kDa chaperonin
metabat1500.050_00211	gene	519				
metabat1500.050_00211	CDS	519				hypothetical protein
metabat1500.050_00212	gene	801	fucA			
metabat1500.050_00212	CDS	801	fucA	4.1.2.17		L-fuculose phosphate aldolase
metabat1500.050_00213	gene	306				
metabat1500.050_00213	CDS	306				hypothetical protein
metabat1500.050_00214	gene	609	ruvA_1			
metabat1500.050_00214	CDS	609	ruvA_1	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
metabat1500.050_00215	gene	762				
metabat1500.050_00215	CDS	762				hypothetical protein
metabat1500.050_00216	gene	735				
metabat1500.050_00216	CDS	735				hypothetical protein
metabat1500.050_00217	gene	1047	ruvB_1			
metabat1500.050_00217	CDS	1047	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
metabat1500.050_00218	gene	462				
metabat1500.050_00218	CDS	462			COG5592	DNA nickase
metabat1500.050_00219	gene	837				
metabat1500.050_00219	CDS	837				hypothetical protein
metabat1500.050_00220	gene	1317	pknD_3			
metabat1500.050_00220	CDS	1317	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
metabat1500.050_00221	gene	561				
metabat1500.050_00221	CDS	561				hypothetical protein
metabat1500.050_00222	gene	1026				
metabat1500.050_00222	CDS	1026				hypothetical protein
metabat1500.050_00223	gene	1893				
metabat1500.050_00223	CDS	1893				hypothetical protein
metabat1500.050_00224	gene	1662	pknD_4			
metabat1500.050_00224	CDS	1662	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
metabat1500.050_00225	gene	76				
metabat1500.050_00225	tRNA	76				tRNA-Lys(ctt)
metabat1500.050_00226	gene	594	nboR			
metabat1500.050_00226	CDS	594	nboR	1.1.1.328		Nicotine blue oxidoreductase
metabat1500.050_00227	gene	288				
metabat1500.050_00227	CDS	288				hypothetical protein
metabat1500.050_00228	gene	693	gloC_1			
metabat1500.050_00228	CDS	693	gloC_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
metabat1500.050_00229	gene	1806				
metabat1500.050_00229	CDS	1806				hypothetical protein
metabat1500.050_00230	gene	1077	fbaB_1			
metabat1500.050_00230	CDS	1077	fbaB_1	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
metabat1500.050_00231	gene	5796	rcsC_1			
metabat1500.050_00231	CDS	5796	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
metabat1500.050_00232	gene	2313	rcsC_2			
metabat1500.050_00232	CDS	2313	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
metabat1500.050_00233	gene	399	phaJ			
metabat1500.050_00233	CDS	399	phaJ	4.2.1.119		(R)-specific enoyl-CoA hydratase
metabat1500.050_00234	gene	366	trxA			
metabat1500.050_00234	CDS	366	trxA			Thioredoxin 1
metabat1500.050_00235	gene	867				
metabat1500.050_00235	CDS	867				hypothetical protein
metabat1500.050_00236	gene	76				
metabat1500.050_00236	tRNA	76				tRNA-Ala(cgc)
metabat1500.050_00237	gene	783	crt			
metabat1500.050_00237	CDS	783	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
metabat1500.050_00238	gene	378				
metabat1500.050_00238	CDS	378				hypothetical protein
metabat1500.050_00239	gene	1008	trxB_1			
metabat1500.050_00239	CDS	1008	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
metabat1500.050_00240	gene	303				
metabat1500.050_00240	CDS	303				hypothetical protein
metabat1500.050_00241	gene	894				
metabat1500.050_00241	CDS	894				hypothetical protein
metabat1500.050_00242	gene	1269	pal_1			
metabat1500.050_00242	CDS	1269	pal_1			Peptidoglycan-associated lipoprotein
metabat1500.050_00243	gene	498	thyA2			
metabat1500.050_00243	CDS	498	thyA2	2.1.1.45	COG0207	Thymidylate synthase 2
metabat1500.050_00244	gene	399				
metabat1500.050_00244	CDS	399				hypothetical protein
metabat1500.050_00245	gene	624				
metabat1500.050_00245	CDS	624				hypothetical protein
metabat1500.050_00246	gene	270				
metabat1500.050_00246	CDS	270				hypothetical protein
metabat1500.050_00247	gene	372				
metabat1500.050_00247	CDS	372				hypothetical protein
metabat1500.050_00248	gene	393				
metabat1500.050_00248	CDS	393				hypothetical protein
metabat1500.050_00249	gene	354	tufA_1			
metabat1500.050_00249	CDS	354	tufA_1		COG0050	Elongation factor Tu
metabat1500.050_00250	gene	76				
metabat1500.050_00250	tRNA	76				tRNA-Trp(cca)
metabat1500.050_00251	gene	252				
metabat1500.050_00251	CDS	252				hypothetical protein
metabat1500.050_00252	gene	561	nusG			
metabat1500.050_00252	CDS	561	nusG		COG0250	Transcription termination/antitermination protein NusG
metabat1500.050_00253	gene	429	rplK			
metabat1500.050_00253	CDS	429	rplK		COG0080	50S ribosomal protein L11
metabat1500.050_00254	gene	693	rplA			
metabat1500.050_00254	CDS	693	rplA			50S ribosomal protein L1
metabat1500.050_00255	gene	708				
metabat1500.050_00255	CDS	708				hypothetical protein
metabat1500.050_00256	gene	396	rplL			
metabat1500.050_00256	CDS	396	rplL		COG0222	50S ribosomal protein L7/L12
