locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat1500.139_00147	CDS	924	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
metabat1500.139_00148	gene	357	rbfA			
metabat1500.139_00148	CDS	357	rbfA		COG0858	Ribosome-binding factor A
metabat1500.139_00149	gene	1932	infB			
metabat1500.139_00149	CDS	1932	infB		COG0532	Translation initiation factor IF-2
metabat1500.139_00150	gene	714				
metabat1500.139_00150	CDS	714				hypothetical protein
metabat1500.139_00151	gene	546				
metabat1500.139_00151	CDS	546				hypothetical protein
metabat1500.139_00152	gene	561				
metabat1500.139_00152	CDS	561				hypothetical protein
metabat1500.139_00153	gene	2079				
metabat1500.139_00153	CDS	2079				hypothetical protein
metabat1500.139_00154	gene	1164	ugtP			
metabat1500.139_00154	CDS	1164	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
metabat1500.139_00155	gene	807	aas			
metabat1500.139_00155	CDS	807	aas	6.2.1.20		Bifunctional protein Aas
metabat1500.139_00156	gene	180				
metabat1500.139_00156	CDS	180				hypothetical protein
metabat1500.139_00157	gene	495				
metabat1500.139_00157	CDS	495				hypothetical protein
metabat1500.139_00158	gene	1212				
metabat1500.139_00158	CDS	1212				hypothetical protein
metabat1500.139_00159	gene	1320	norM			
metabat1500.139_00159	CDS	1320	norM		COG0534	Multidrug resistance protein NorM
metabat1500.139_00160	gene	1848	sppA			
metabat1500.139_00160	CDS	1848	sppA	3.4.21.-	COG0616	Protease 4
metabat1500.139_00161	gene	2112				
metabat1500.139_00161	CDS	2112				hypothetical protein
metabat1500.139_00162	gene	495				
metabat1500.139_00162	CDS	495				hypothetical protein
metabat1500.139_00163	gene	2082	fadJ			
metabat1500.139_00163	CDS	2082	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
metabat1500.139_00164	gene	330				
metabat1500.139_00164	CDS	330				hypothetical protein
metabat1500.139_00165	gene	711	phoU_1			
metabat1500.139_00165	CDS	711	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU
metabat1500.139_00166	gene	813	pstB3			
metabat1500.139_00166	CDS	813	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
metabat1500.139_00167	gene	351				
metabat1500.139_00167	CDS	351				hypothetical protein
metabat1500.139_00168	gene	600				
metabat1500.139_00168	CDS	600				hypothetical protein
metabat1500.139_00169	gene	1089				
metabat1500.139_00169	CDS	1089				hypothetical protein
metabat1500.139_00170	gene	603	bar			
metabat1500.139_00170	CDS	603	bar	2.3.1.183		Phosphinothricin N-acetyltransferase
metabat1500.139_00171	gene	663	lolA			
metabat1500.139_00171	CDS	663	lolA		COG2834	Outer-membrane lipoprotein carrier protein
metabat1500.139_00172	gene	897	ftsK			
metabat1500.139_00172	CDS	897	ftsK		COG1674	DNA translocase FtsK
metabat1500.139_00173	gene	2346				
metabat1500.139_00173	CDS	2346				hypothetical protein
metabat1500.139_00174	gene	2346				
metabat1500.139_00174	CDS	2346				hypothetical protein
metabat1500.139_00175	gene	1404				
metabat1500.139_00175	CDS	1404				hypothetical protein
metabat1500.139_00176	gene	420	lrpC			
metabat1500.139_00176	CDS	420	lrpC		COG1522	HTH-type transcriptional regulator LrpC
metabat1500.139_00177	gene	885	rhtA_1			
metabat1500.139_00177	CDS	885	rhtA_1		COG5006	Threonine/homoserine exporter RhtA
metabat1500.139_00178	gene	408				
metabat1500.139_00178	CDS	408				hypothetical protein
metabat1500.139_00179	gene	930				
metabat1500.139_00179	CDS	930				hypothetical protein
metabat1500.139_00180	gene	606				
metabat1500.139_00180	CDS	606				hypothetical protein
metabat1500.139_00181	gene	597				
metabat1500.139_00181	CDS	597				hypothetical protein
metabat1500.139_00182	gene	1104	ldh			
metabat1500.139_00182	CDS	1104	ldh	1.4.1.9		Leucine dehydrogenase
metabat1500.139_00183	gene	678				
metabat1500.139_00183	CDS	678				hypothetical protein
metabat1500.139_00184	gene	765				
metabat1500.139_00184	CDS	765				hypothetical protein
metabat1500.139_00185	gene	678				
metabat1500.139_00185	CDS	678				hypothetical protein
metabat1500.139_00186	gene	1536				
metabat1500.139_00186	CDS	1536				hypothetical protein
metabat1500.139_00187	gene	1134	czcO			
metabat1500.139_00187	CDS	1134	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
metabat1500.139_00188	gene	1392				
metabat1500.139_00188	CDS	1392				hypothetical protein
metabat1500.139_00189	gene	657				
metabat1500.139_00189	CDS	657				hypothetical protein
metabat1500.139_00190	gene	771	mddA			
metabat1500.139_00190	CDS	771	mddA	2.1.1.334	COG2020	Methanethiol S-methyltransferase
metabat1500.139_00191	gene	801	trpC			
metabat1500.139_00191	CDS	801	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
metabat1500.139_00192	gene	1005				
metabat1500.139_00192	CDS	1005				hypothetical protein
metabat1500.139_00193	gene	735	clp			
metabat1500.139_00193	CDS	735	clp		COG0664	CRP-like protein Clp
metabat1500.139_00194	gene	360				
metabat1500.139_00194	CDS	360				hypothetical protein
metabat1500.139_00195	gene	693	ygeA			
metabat1500.139_00195	CDS	693	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
metabat1500.139_00196	gene	99				
metabat1500.139_00196	CDS	99				hypothetical protein
metabat1500.139_00197	gene	750	recO			
metabat1500.139_00197	CDS	750	recO		COG1381	DNA repair protein RecO
metabat1500.139_00198	gene	744	barA			
metabat1500.139_00198	CDS	744	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
metabat1500.139_00199	gene	1296	rlmD			
metabat1500.139_00199	CDS	1296	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
metabat1500.139_00200	gene	495				
metabat1500.139_00200	CDS	495		3.6.1.25	COG2954	Inorganic triphosphatase
metabat1500.139_00201	gene	1020	nagZ			
metabat1500.139_00201	CDS	1020	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
metabat1500.139_00202	gene	552	hpt			
metabat1500.139_00202	CDS	552	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
metabat1500.139_00203	gene	747				
metabat1500.139_00203	CDS	747		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
metabat1500.139_00204	gene	102				
metabat1500.139_00204	CDS	102				hypothetical protein
metabat1500.139_00205	gene	582				
metabat1500.139_00205	CDS	582				hypothetical protein
metabat1500.139_00206	gene	354				
metabat1500.139_00206	CDS	354				hypothetical protein
metabat1500.139_00207	gene	615				
metabat1500.139_00207	CDS	615				hypothetical protein
metabat1500.139_00208	gene	1338	hslU_1			
metabat1500.139_00208	CDS	1338	hslU_1		COG1220	ATP-dependent protease ATPase subunit HslU
metabat1500.139_00209	gene	537	hslV			
metabat1500.139_00209	CDS	537	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
metabat1500.139_00210	gene	900	xerC			
metabat1500.139_00210	CDS	900	xerC		COG4973	Tyrosine recombinase XerC
metabat1500.139_00211	gene	687				
metabat1500.139_00211	CDS	687				hypothetical protein
metabat1500.139_00212	gene	834	dapF			
metabat1500.139_00212	CDS	834	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
metabat1500.139_00213	gene	192				
metabat1500.139_00213	CDS	192				hypothetical protein
metabat1500.139_00214	gene	678				
metabat1500.139_00214	CDS	678				hypothetical protein
metabat1500.139_00215	gene	1815				
metabat1500.139_00215	CDS	1815				hypothetical protein
metabat1500.139_00216	gene	702	rpsA			
metabat1500.139_00216	CDS	702	rpsA		COG0539	30S ribosomal protein S1
metabat1500.139_00217	gene	306	ihfB			
metabat1500.139_00217	CDS	306	ihfB		COG0776	Integration host factor subunit beta
metabat1500.139_00218	gene	291				
metabat1500.139_00218	CDS	291				hypothetical protein
metabat1500.139_00219	gene	1179	lapB_1			
metabat1500.139_00219	CDS	1179	lapB_1		COG2956	Lipopolysaccharide assembly protein B
metabat1500.139_00220	gene	1131	wecA			
metabat1500.139_00220	CDS	1131	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
metabat1500.139_00221	gene	1890	pglF			
metabat1500.139_00221	CDS	1890	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
metabat1500.139_00222	gene	882	gtaB			
metabat1500.139_00222	CDS	882	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
metabat1500.139_00223	gene	174	wecE			
metabat1500.139_00223	CDS	174	wecE	2.6.1.59		dTDP-4-amino-4,6-dideoxygalactose transaminase
metabat1500.139_00224	gene	933				
metabat1500.139_00224	CDS	933		2.4.-.-		putative glycosyltransferase
metabat1500.139_00225	gene	768	wecD			
metabat1500.139_00225	CDS	768	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
metabat1500.139_00226	gene	1629				
metabat1500.139_00226	CDS	1629				hypothetical protein
metabat1500.139_00227	gene	1170	metC			
metabat1500.139_00227	CDS	1170	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
metabat1500.139_00228	gene	774				
metabat1500.139_00228	CDS	774				hypothetical protein
metabat1500.139_00229	gene	2079	purL			
metabat1500.139_00229	CDS	2079	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
metabat1500.139_00230	gene	654				
metabat1500.139_00230	CDS	654				hypothetical protein
metabat1500.139_00231	gene	1698	ybaL			
metabat1500.139_00231	CDS	1698	ybaL		COG1226	Putative cation/proton antiporter YbaL
metabat1500.139_00232	gene	1476	trpE			
metabat1500.139_00232	CDS	1476	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
metabat1500.139_00233	gene	1044				
metabat1500.139_00233	CDS	1044				hypothetical protein
metabat1500.139_00234	gene	951	phoR_1			
metabat1500.139_00234	CDS	951	phoR_1	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
metabat1500.139_00235	gene	849				
metabat1500.139_00235	CDS	849				hypothetical protein
metabat1500.139_00236	gene	729	phoU_2			
metabat1500.139_00236	CDS	729	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
metabat1500.139_00237	gene	831	pstB			
metabat1500.139_00237	CDS	831	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
metabat1500.139_00238	gene	861	pstA			
metabat1500.139_00238	CDS	861	pstA		COG0581	Phosphate transport system permease protein PstA
metabat1500.139_00239	gene	837	pstC			
metabat1500.139_00239	CDS	837	pstC		COG0573	Phosphate transport system permease protein PstC
metabat1500.139_00240	gene	978				
metabat1500.139_00240	CDS	978				hypothetical protein
metabat1500.139_00241	gene	2589				
metabat1500.139_00241	CDS	2589				hypothetical protein
metabat1500.139_00242	gene	1620	yveA			
metabat1500.139_00242	CDS	1620	yveA		COG0531	Aspartate-proton symporter
metabat1500.139_00243	gene	438				
metabat1500.139_00243	CDS	438				hypothetical protein
metabat1500.139_00244	gene	231				
metabat1500.139_00244	CDS	231				hypothetical protein
metabat1500.139_00245	gene	1383	sdaA			
metabat1500.139_00245	CDS	1383	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
metabat1500.139_00246	gene	1068	phaC			
metabat1500.139_00246	CDS	1068	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
metabat1500.139_00247	gene	327				
metabat1500.139_00247	CDS	327				hypothetical protein
metabat1500.139_00248	gene	246				
metabat1500.139_00248	CDS	246				hypothetical protein
metabat1500.139_00249	gene	1398	metH			
metabat1500.139_00249	CDS	1398	metH	2.1.1.13	COG0646	Methionine synthase
metabat1500.139_00250	gene	1263	cdgJ			
metabat1500.139_00250	CDS	1263	cdgJ	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
metabat1500.139_00251	gene	858	motA			
metabat1500.139_00251	CDS	858	motA		COG1291	Motility protein A
metabat1500.139_00252	gene	132				
metabat1500.139_00252	CDS	132				hypothetical protein
metabat1500.139_00253	gene	321				
metabat1500.139_00253	CDS	321				hypothetical protein
metabat1500.139_00254	gene	213				
metabat1500.139_00254	CDS	213				hypothetical protein
metabat1500.139_00255	gene	1452	imuB			
metabat1500.139_00255	CDS	1452	imuB			Protein ImuB
metabat1500.139_00256	gene	1164				
metabat1500.139_00256	CDS	1164				hypothetical protein
metabat1500.139_00257	gene	1404				
metabat1500.139_00257	CDS	1404				hypothetical protein
