locus_tag	ftype	length_bp	gene	EC_number	COG	product
concoct.303_00036	CDS	927				hypothetical protein
concoct.303_00037	gene	1545	yejM			
concoct.303_00037	CDS	1545	yejM		COG3083	Inner membrane protein YejM
concoct.303_00038	gene	198				
concoct.303_00038	CDS	198				hypothetical protein
concoct.303_00039	gene	1032	lpxD_1			
concoct.303_00039	CDS	1032	lpxD_1	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
concoct.303_00040	gene	636				
concoct.303_00040	CDS	636				hypothetical protein
concoct.303_00041	gene	2406	bamA_1			
concoct.303_00041	CDS	2406	bamA_1		COG4775	Outer membrane protein assembly factor BamA
concoct.303_00042	gene	537	tyrC			
concoct.303_00042	CDS	537	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
concoct.303_00043	gene	1296	kdsA_1			
concoct.303_00043	CDS	1296	kdsA_1	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
concoct.303_00044	gene	384	aroH			
concoct.303_00044	CDS	384	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
concoct.303_00045	gene	777	trpC			
concoct.303_00045	CDS	777	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
concoct.303_00046	gene	270	pabA_1			
concoct.303_00046	CDS	270	pabA_1	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
concoct.303_00047	gene	489	atoE_1			
concoct.303_00047	CDS	489	atoE_1		COG2031	Putative short-chain fatty acid transporter
concoct.303_00048	gene	810	atoE_2			
concoct.303_00048	CDS	810	atoE_2		COG2031	Putative short-chain fatty acid transporter
concoct.303_00049	gene	1395				
concoct.303_00049	CDS	1395				hypothetical protein
concoct.303_00050	gene	150				
concoct.303_00050	CDS	150				hypothetical protein
concoct.303_00051	gene	828				
concoct.303_00051	CDS	828				hypothetical protein
concoct.303_00052	gene	693				
concoct.303_00052	CDS	693		2.4.2.-	COG2071	Putative glutamine amidotransferase
concoct.303_00053	gene	1224	leuA			
concoct.303_00053	CDS	1224	leuA	2.3.3.13		2-isopropylmalate synthase
concoct.303_00054	gene	1053				
concoct.303_00054	CDS	1053				hypothetical protein
concoct.303_00055	gene	603				
concoct.303_00055	CDS	603				hypothetical protein
concoct.303_00056	gene	1083				
concoct.303_00056	CDS	1083				hypothetical protein
concoct.303_00057	gene	189				
concoct.303_00057	CDS	189				hypothetical protein
concoct.303_00058	gene	735	rmlA			
concoct.303_00058	CDS	735	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
concoct.303_00059	gene	765	thiG			
concoct.303_00059	CDS	765	thiG	2.8.1.10	COG2022	Thiazole synthase
concoct.303_00060	gene	201				
concoct.303_00060	CDS	201				hypothetical protein
concoct.303_00061	gene	903	ppx2			
concoct.303_00061	CDS	903	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
concoct.303_00062	gene	513				
concoct.303_00062	CDS	513				hypothetical protein
concoct.303_00063	gene	1140	yhhT_1			
concoct.303_00063	CDS	1140	yhhT_1		COG0628	Putative transport protein YhhT
concoct.303_00064	gene	384				
concoct.303_00064	CDS	384				hypothetical protein
concoct.303_00065	gene	1551	metG_1			
concoct.303_00065	CDS	1551	metG_1	6.1.1.10		Methionine--tRNA ligase
concoct.303_00066	gene	495				
concoct.303_00066	CDS	495				hypothetical protein
concoct.303_00067	gene	891				
concoct.303_00067	CDS	891				hypothetical protein
concoct.303_00068	gene	612	tmk_1			
concoct.303_00068	CDS	612	tmk_1	2.7.4.9	COG0125	Thymidylate kinase
concoct.303_00069	gene	585	hslV			
concoct.303_00069	CDS	585	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
concoct.303_00070	gene	1326	hslU			
concoct.303_00070	CDS	1326	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
concoct.303_00071	gene	1410				
concoct.303_00071	CDS	1410				hypothetical protein
concoct.303_00072	gene	1161				
concoct.303_00072	CDS	1161				hypothetical protein
concoct.303_00073	gene	444				
concoct.303_00073	CDS	444				hypothetical protein
concoct.303_00074	gene	771	fabG_1			
concoct.303_00074	CDS	771	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
concoct.303_00075	gene	552				
concoct.303_00075	CDS	552		3.2.2.-		Putative 3-methyladenine DNA glycosylase
concoct.303_00076	gene	462				
concoct.303_00076	CDS	462				hypothetical protein
concoct.303_00077	gene	459				
concoct.303_00077	CDS	459				hypothetical protein
concoct.303_00078	gene	594				
concoct.303_00078	CDS	594				hypothetical protein
concoct.303_00079	gene	1128	resA_1			
concoct.303_00079	CDS	1128	resA_1			Thiol-disulfide oxidoreductase ResA
concoct.303_00080	gene	609				
concoct.303_00080	CDS	609				hypothetical protein
concoct.303_00081	gene	753	thyX_1			
concoct.303_00081	CDS	753	thyX_1	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
concoct.303_00082	gene	774				
concoct.303_00082	CDS	774				hypothetical protein
concoct.303_00083	gene	726				
concoct.303_00083	CDS	726				hypothetical protein
concoct.303_00084	gene	1218	glgC_1			
concoct.303_00084	CDS	1218	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
concoct.303_00085	gene	948				
concoct.303_00085	CDS	948			COG1702	PhoH-like protein
concoct.303_00086	gene	411	ybeY			
concoct.303_00086	CDS	411	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
concoct.303_00087	gene	834				
concoct.303_00087	CDS	834				hypothetical protein
concoct.303_00088	gene	333				
concoct.303_00088	CDS	333				hypothetical protein
concoct.303_00089	gene	843	cph1_1			
concoct.303_00089	CDS	843	cph1_1	2.7.13.3		Phytochrome-like protein cph1
concoct.303_00090	gene	417	rcp1_1			
concoct.303_00090	CDS	417	rcp1_1			Response regulator rcp1
concoct.303_00091	gene	531				
concoct.303_00091	CDS	531				hypothetical protein
concoct.303_00092	gene	1374				
concoct.303_00092	CDS	1374				hypothetical protein
concoct.303_00093	gene	201				
concoct.303_00093	CDS	201				hypothetical protein
concoct.303_00094	gene	930				
concoct.303_00094	CDS	930				hypothetical protein
concoct.303_00095	gene	705				
concoct.303_00095	CDS	705				hypothetical protein
concoct.303_00096	gene	336				
concoct.303_00096	CDS	336				hypothetical protein
concoct.303_00097	gene	270				
concoct.303_00097	CDS	270				hypothetical protein
concoct.303_00098	gene	873				
concoct.303_00098	CDS	873				hypothetical protein
concoct.303_00099	gene	363				
concoct.303_00099	CDS	363				hypothetical protein
concoct.303_00100	gene	1287	macB_1			
concoct.303_00100	CDS	1287	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
concoct.303_00101	gene	474				
concoct.303_00101	CDS	474				hypothetical protein
concoct.303_00102	gene	1071				
concoct.303_00102	CDS	1071				hypothetical protein
concoct.303_00103	gene	423				
concoct.303_00103	CDS	423				hypothetical protein
concoct.303_00104	gene	396				
concoct.303_00104	CDS	396				hypothetical protein
concoct.303_00105	gene	834	paaE			
concoct.303_00105	CDS	834	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
concoct.303_00106	gene	960				
concoct.303_00106	CDS	960				hypothetical protein
concoct.303_00107	gene	699				
concoct.303_00107	CDS	699				hypothetical protein
concoct.303_00108	gene	1110				
concoct.303_00108	CDS	1110				hypothetical protein
concoct.303_00109	gene	585				
concoct.303_00109	CDS	585				hypothetical protein
concoct.303_00110	gene	309	odhI			
concoct.303_00110	CDS	309	odhI		COG1716	Oxoglutarate dehydrogenase inhibitor
concoct.303_00111	gene	774				
concoct.303_00111	CDS	774				hypothetical protein
concoct.303_00112	gene	498				
concoct.303_00112	CDS	498				hypothetical protein
concoct.303_00113	gene	1044				
concoct.303_00113	CDS	1044				hypothetical protein
concoct.303_00114	gene	4056				
concoct.303_00114	CDS	4056				hypothetical protein
concoct.303_00115	gene	711				
concoct.303_00115	CDS	711				hypothetical protein
concoct.303_00116	gene	201				
concoct.303_00116	CDS	201				hypothetical protein
concoct.303_00117	gene	831				
concoct.303_00117	CDS	831				hypothetical protein
concoct.303_00118	gene	255				
concoct.303_00118	CDS	255				hypothetical protein
concoct.303_00119	gene	279				
concoct.303_00119	CDS	279				hypothetical protein
concoct.303_00120	gene	1215	mshA_1			
concoct.303_00120	CDS	1215	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
concoct.303_00121	gene	1539				
concoct.303_00121	CDS	1539				hypothetical protein
concoct.303_00122	gene	654				
concoct.303_00122	CDS	654				hypothetical protein
concoct.303_00123	gene	537				
concoct.303_00123	CDS	537				hypothetical protein
concoct.303_00124	gene	315				
concoct.303_00124	CDS	315				hypothetical protein
concoct.303_00125	gene	717				
concoct.303_00125	CDS	717				hypothetical protein
concoct.303_00126	gene	288				
concoct.303_00126	CDS	288				hypothetical protein
concoct.303_00127	gene	2445				
concoct.303_00127	CDS	2445				hypothetical protein
concoct.303_00128	gene	1062				
concoct.303_00128	CDS	1062				hypothetical protein
concoct.303_00129	gene	552				
concoct.303_00129	CDS	552				hypothetical protein
concoct.303_00130	gene	297				
concoct.303_00130	CDS	297				hypothetical protein
concoct.303_00131	gene	312				
concoct.303_00131	CDS	312				hypothetical protein
concoct.303_00132	gene	669				
concoct.303_00132	CDS	669				hypothetical protein
concoct.303_00133	gene	120				
concoct.303_00133	CDS	120				hypothetical protein
concoct.303_00134	gene	468				
concoct.303_00134	CDS	468				hypothetical protein
concoct.303_00135	gene	624	smc_1			
concoct.303_00135	CDS	624	smc_1		COG1196	Chromosome partition protein Smc
concoct.303_00136	gene	255				
concoct.303_00136	CDS	255				hypothetical protein
concoct.303_00137	gene	579				
concoct.303_00137	CDS	579				hypothetical protein
concoct.303_00138	gene	1599				
concoct.303_00138	CDS	1599				hypothetical protein
concoct.303_00139	gene	558	sigW_1			
concoct.303_00139	CDS	558	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
concoct.303_00140	gene	480				
concoct.303_00140	CDS	480				hypothetical protein
concoct.303_00141	gene	780	comC			
concoct.303_00141	CDS	780	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
concoct.303_00142	gene	585				
concoct.303_00142	CDS	585				hypothetical protein
concoct.303_00143	gene	615				
concoct.303_00143	CDS	615				hypothetical protein
concoct.303_00144	gene	573				
concoct.303_00144	CDS	573				hypothetical protein
concoct.303_00145	gene	768				
concoct.303_00145	CDS	768				hypothetical protein
concoct.303_00146	gene	1152				
concoct.303_00146	CDS	1152				hypothetical protein
concoct.303_00147	gene	453				
concoct.303_00147	CDS	453				hypothetical protein
concoct.303_00148	gene	276				
concoct.303_00148	CDS	276				hypothetical protein
concoct.303_00149	gene	2964	pknD_1			
concoct.303_00149	CDS	2964	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
concoct.303_00150	gene	690				
concoct.303_00150	CDS	690				hypothetical protein
concoct.303_00151	gene	1140				
concoct.303_00151	CDS	1140				hypothetical protein
concoct.303_00152	gene	2064				
concoct.303_00152	CDS	2064				hypothetical protein
concoct.303_00153	gene	897	ctaA			
concoct.303_00153	CDS	897	ctaA	1.3.-.-		Heme A synthase
concoct.303_00154	gene	75				
concoct.303_00154	tRNA	75				tRNA-Ala(tgc)
concoct.303_00155	gene	77				
concoct.303_00155	tRNA	77				tRNA-Ile(gat)
concoct.303_00156	gene	603	clpP			
concoct.303_00156	CDS	603	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
concoct.303_00157	gene	885	lnrL_1			
concoct.303_00157	CDS	885	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
concoct.303_00158	gene	1212	yhaP			
concoct.303_00158	CDS	1212	yhaP		COG1668	putative protein YhaP
concoct.303_00159	gene	441				
concoct.303_00159	CDS	441				hypothetical protein
concoct.303_00160	gene	915				
concoct.303_00160	CDS	915				hypothetical protein
concoct.303_00161	gene	1227				
concoct.303_00161	CDS	1227				hypothetical protein
concoct.303_00162	gene	2712				
concoct.303_00162	CDS	2712				hypothetical protein
concoct.303_00163	gene	1338				
concoct.303_00163	CDS	1338				hypothetical protein
concoct.303_00164	gene	1107	xerC_1			
concoct.303_00164	CDS	1107	xerC_1			Tyrosine recombinase XerC
concoct.303_00165	gene	198				
concoct.303_00165	CDS	198				hypothetical protein
concoct.303_00166	gene	381				
concoct.303_00166	CDS	381				hypothetical protein
concoct.303_00167	gene	819				
concoct.303_00167	CDS	819				hypothetical protein
concoct.303_00168	gene	984				
concoct.303_00168	CDS	984				hypothetical protein
concoct.303_00169	gene	864				
concoct.303_00169	CDS	864				hypothetical protein
concoct.303_00170	gene	2496				
concoct.303_00170	CDS	2496				hypothetical protein
concoct.303_00171	gene	741				
concoct.303_00171	CDS	741				hypothetical protein
concoct.303_00172	gene	570				
concoct.303_00172	CDS	570				hypothetical protein
concoct.303_00173	gene	1437				
concoct.303_00173	CDS	1437				hypothetical protein
concoct.303_00174	gene	1326				
concoct.303_00174	CDS	1326				hypothetical protein
concoct.303_00175	gene	3114	czcA_1			
concoct.303_00175	CDS	3114	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
concoct.303_00176	gene	1014				
concoct.303_00176	CDS	1014				hypothetical protein
concoct.303_00177	gene	1194				
concoct.303_00177	CDS	1194				hypothetical protein
concoct.303_00178	gene	939				
concoct.303_00178	CDS	939				hypothetical protein
concoct.303_00179	gene	975				
concoct.303_00179	CDS	975				hypothetical protein
concoct.303_00180	gene	1875	asnB_1			
concoct.303_00180	CDS	1875	asnB_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
concoct.303_00181	gene	630				
concoct.303_00181	CDS	630				hypothetical protein
concoct.303_00182	gene	540				
concoct.303_00182	CDS	540				hypothetical protein
concoct.303_00183	gene	762	rssB_1			
concoct.303_00183	CDS	762	rssB_1			Regulator of RpoS
concoct.303_00184	gene	786	rssB_2			
concoct.303_00184	CDS	786	rssB_2			Regulator of RpoS
concoct.303_00185	gene	1110	uxuA			
concoct.303_00185	CDS	1110	uxuA	4.2.1.8		Mannonate dehydratase
concoct.303_00186	gene	1542				
concoct.303_00186	CDS	1542				hypothetical protein
concoct.303_00187	gene	228				
concoct.303_00187	CDS	228				hypothetical protein
concoct.303_00188	gene	279				
concoct.303_00188	CDS	279				hypothetical protein
concoct.303_00189	gene	906	miaA_1			
concoct.303_00189	CDS	906	miaA_1	2.5.1.75	COG0324	tRNA dimethylallyltransferase
concoct.303_00190	gene	1158				
concoct.303_00190	CDS	1158				hypothetical protein
concoct.303_00191	gene	639				
concoct.303_00191	CDS	639				hypothetical protein
concoct.303_00192	gene	1230				
concoct.303_00192	CDS	1230				hypothetical protein
concoct.303_00193	gene	1842	thrS			
concoct.303_00193	CDS	1842	thrS	6.1.1.3		Threonine--tRNA ligase
concoct.303_00194	gene	1422				
concoct.303_00194	CDS	1422				hypothetical protein
concoct.303_00195	gene	2307				
concoct.303_00195	CDS	2307				hypothetical protein
concoct.303_00196	gene	231				
concoct.303_00196	CDS	231				hypothetical protein
concoct.303_00197	gene	258				
concoct.303_00197	CDS	258				hypothetical protein
concoct.303_00198	gene	276				
concoct.303_00198	CDS	276				hypothetical protein
concoct.303_00199	gene	120				
concoct.303_00199	CDS	120				hypothetical protein
concoct.303_00200	gene	1968	lptD			
concoct.303_00200	CDS	1968	lptD			LPS-assembly protein LptD
concoct.303_00201	gene	936	wbgU_1			
concoct.303_00201	CDS	936	wbgU_1	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
concoct.303_00202	gene	999	rfbB_1			
concoct.303_00202	CDS	999	rfbB_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
concoct.303_00203	gene	558	tdk			
concoct.303_00203	CDS	558	tdk	2.7.1.21	COG1435	Thymidine kinase
concoct.303_00204	gene	672	speE_1			
concoct.303_00204	CDS	672	speE_1	2.5.1.16		Polyamine aminopropyltransferase
concoct.303_00205	gene	1578	sasA_1			
concoct.303_00205	CDS	1578	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
concoct.303_00206	gene	246				
concoct.303_00206	CDS	246				hypothetical protein
concoct.303_00207	gene	177				
concoct.303_00207	CDS	177				hypothetical protein
concoct.303_00208	gene	1305	tolB_1			
concoct.303_00208	CDS	1305	tolB_1		COG0823	Tol-Pal system protein TolB
concoct.303_00209	gene	870	cpoB_1			
concoct.303_00209	CDS	870	cpoB_1			Cell division coordinator CpoB
concoct.303_00210	gene	567	pal_1			
concoct.303_00210	CDS	567	pal_1			Peptidoglycan-associated lipoprotein
concoct.303_00211	gene	318				
concoct.303_00211	CDS	318				hypothetical protein
concoct.303_00212	gene	423				
concoct.303_00212	CDS	423				hypothetical protein
concoct.303_00213	gene	1710	sasA_2			
concoct.303_00213	CDS	1710	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
concoct.303_00214	gene	1296	sauU_1			
concoct.303_00214	CDS	1296	sauU_1			putative sulfoacetate transporter SauU
concoct.303_00215	gene	1266	entS_1			
concoct.303_00215	CDS	1266	entS_1		COG0477	Enterobactin exporter EntS
concoct.303_00216	gene	1095				
concoct.303_00216	CDS	1095				hypothetical protein
concoct.303_00217	gene	795				
concoct.303_00217	CDS	795				hypothetical protein
concoct.303_00218	gene	1758				
concoct.303_00218	CDS	1758				hypothetical protein
concoct.303_00219	gene	1362				
concoct.303_00219	CDS	1362				hypothetical protein
concoct.303_00220	gene	2130	lapB_1			
concoct.303_00220	CDS	2130	lapB_1			Lipopolysaccharide assembly protein B
concoct.303_00221	gene	606				
concoct.303_00221	CDS	606				hypothetical protein
concoct.303_00222	gene	2454				
concoct.303_00222	CDS	2454				hypothetical protein
concoct.303_00223	gene	1380				
concoct.303_00223	CDS	1380				hypothetical protein
concoct.303_00224	gene	516	glpE_1			
concoct.303_00224	CDS	516	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
concoct.303_00225	gene	246				
concoct.303_00225	CDS	246				hypothetical protein
concoct.303_00226	gene	1008	rsgA			
concoct.303_00226	CDS	1008	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
concoct.303_00227	gene	2004	mrcA_1			
concoct.303_00227	CDS	2004	mrcA_1		COG5009	Penicillin-binding protein 1A
concoct.303_00228	gene	246				
concoct.303_00228	CDS	246				hypothetical protein
concoct.303_00229	gene	1344	eryB			
concoct.303_00229	CDS	1344	eryB	1.1.1.402	COG0578	D-erythritol 1-phosphate dehydrogenase
concoct.303_00230	gene	645				
concoct.303_00230	CDS	645				hypothetical protein
concoct.303_00231	gene	1002	ddl_1			
concoct.303_00231	CDS	1002	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
concoct.303_00232	gene	117				
concoct.303_00232	CDS	117				hypothetical protein
concoct.303_00233	gene	120				
concoct.303_00233	CDS	120				hypothetical protein
concoct.303_00234	gene	549				
concoct.303_00234	CDS	549				hypothetical protein
concoct.303_00235	gene	138				
concoct.303_00235	CDS	138				hypothetical protein
concoct.303_00236	gene	159				
concoct.303_00236	CDS	159				hypothetical protein
concoct.303_00237	gene	129				
concoct.303_00237	CDS	129				hypothetical protein
concoct.303_00238	gene	1188	acrA			
concoct.303_00238	CDS	1188	acrA			Multidrug efflux pump subunit AcrA
concoct.303_00239	gene	990				
concoct.303_00239	CDS	990				hypothetical protein
concoct.303_00240	gene	1287				
concoct.303_00240	CDS	1287				hypothetical protein
concoct.303_00241	gene	777				
concoct.303_00241	CDS	777				hypothetical protein
concoct.303_00242	gene	855				
concoct.303_00242	CDS	855				hypothetical protein
concoct.303_00243	gene	960				
concoct.303_00243	CDS	960				hypothetical protein
concoct.303_00244	gene	264				
concoct.303_00244	CDS	264				hypothetical protein
concoct.303_00245	gene	963				
concoct.303_00245	CDS	963				hypothetical protein
concoct.303_00246	gene	1182				
concoct.303_00246	CDS	1182				hypothetical protein
concoct.303_00247	gene	1260	sasA_3			
concoct.303_00247	CDS	1260	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
concoct.303_00248	gene	468	rcp1_2			
concoct.303_00248	CDS	468	rcp1_2			Response regulator rcp1
concoct.303_00249	gene	390				
concoct.303_00249	CDS	390				hypothetical protein
concoct.303_00250	gene	1125				
concoct.303_00250	CDS	1125				hypothetical protein
concoct.303_00251	gene	1497				
concoct.303_00251	CDS	1497				hypothetical protein
concoct.303_00252	gene	888				
concoct.303_00252	CDS	888				hypothetical protein
concoct.303_00253	gene	1158	bepA_1			
concoct.303_00253	CDS	1158	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
concoct.303_00254	gene	351				
concoct.303_00254	CDS	351				hypothetical protein
concoct.303_00255	gene	1704				
concoct.303_00255	CDS	1704				hypothetical protein
concoct.303_00256	gene	831				
concoct.303_00256	CDS	831				hypothetical protein
concoct.303_00257	gene	393				
concoct.303_00257	CDS	393				hypothetical protein
concoct.303_00258	gene	780				
concoct.303_00258	CDS	780				hypothetical protein
concoct.303_00259	gene	2694				
concoct.303_00259	CDS	2694				hypothetical protein
concoct.303_00260	gene	198				
concoct.303_00260	CDS	198				hypothetical protein
concoct.303_00261	gene	78				
concoct.303_00261	tRNA	78				tRNA-Pro(ggg)
concoct.303_00262	gene	747				
concoct.303_00262	CDS	747				hypothetical protein
concoct.303_00263	gene	585	clsA			
concoct.303_00263	CDS	585	clsA	2.7.8.-		Cardiolipin synthase A
concoct.303_00264	gene	1134				
concoct.303_00264	CDS	1134				hypothetical protein
concoct.303_00265	gene	609	gph_1			
concoct.303_00265	CDS	609	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
concoct.303_00266	gene	1155	fbp_1			
concoct.303_00266	CDS	1155	fbp_1	3.1.3.11	COG1980	Fructose-1,6-bisphosphate aldolase/phosphatase
concoct.303_00267	gene	990	fbp_2			
concoct.303_00267	CDS	990	fbp_2	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
concoct.303_00268	gene	417	yccU_1			
concoct.303_00268	CDS	417	yccU_1		COG1832	putative protein YccU
concoct.303_00269	gene	1065	fbaB			
concoct.303_00269	CDS	1065	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
concoct.303_00270	gene	138				
concoct.303_00270	CDS	138				hypothetical protein
concoct.303_00271	gene	354				
concoct.303_00271	CDS	354				hypothetical protein
concoct.303_00272	gene	627	cheB_1			
concoct.303_00272	CDS	627	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
concoct.303_00273	gene	2019	TOP6B			
concoct.303_00273	CDS	2019	TOP6B	5.6.2.2		DNA topoisomerase 6 subunit B
concoct.303_00274	gene	1089	TOP6A			
concoct.303_00274	CDS	1089	TOP6A	5.6.2.2		DNA topoisomerase 6 subunit A
concoct.303_00275	gene	771				
concoct.303_00275	CDS	771				hypothetical protein
concoct.303_00276	gene	252				
concoct.303_00276	CDS	252				hypothetical protein
concoct.303_00277	gene	2130				
concoct.303_00277	CDS	2130				hypothetical protein
concoct.303_00278	gene	858				
concoct.303_00278	CDS	858				hypothetical protein
concoct.303_00279	gene	1173				
concoct.303_00279	CDS	1173				hypothetical protein
concoct.303_00280	gene	402	rppH			
concoct.303_00280	CDS	402	rppH	3.6.1.-		RNA pyrophosphohydrolase
concoct.303_00281	gene	597				
concoct.303_00281	CDS	597				hypothetical protein
concoct.303_00282	gene	417	ftsH3			
concoct.303_00282	CDS	417	ftsH3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 3
concoct.303_00283	gene	645				
concoct.303_00283	CDS	645				hypothetical protein
concoct.303_00284	gene	534				
concoct.303_00284	CDS	534		3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
concoct.303_00285	gene	681				
concoct.303_00285	CDS	681				hypothetical protein
concoct.303_00286	gene	849				
concoct.303_00286	CDS	849				hypothetical protein
concoct.303_00287	gene	1146	pdhS			
concoct.303_00287	CDS	1146	pdhS	2.7.13.3		Cell-division control histidine kinase PdhS
concoct.303_00288	gene	432	mprA_1			
concoct.303_00288	CDS	432	mprA_1			Response regulator MprA
concoct.303_00289	gene	5532				
concoct.303_00289	CDS	5532				hypothetical protein
concoct.303_00290	gene	879				
concoct.303_00290	CDS	879				hypothetical protein
concoct.303_00291	gene	222				
concoct.303_00291	CDS	222				hypothetical protein
concoct.303_00292	gene	249				
concoct.303_00292	CDS	249				hypothetical protein
concoct.303_00293	gene	231				
concoct.303_00293	CDS	231				hypothetical protein
concoct.303_00294	gene	330				
