locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat1500.173_00022	CDS	666				hypothetical protein
metabat1500.173_00023	gene	771				
metabat1500.173_00023	CDS	771				hypothetical protein
metabat1500.173_00024	gene	918	iolE			
metabat1500.173_00024	CDS	918	iolE	4.2.1.44	COG1082	Inosose dehydratase
metabat1500.173_00025	gene	828	iolB			
metabat1500.173_00025	CDS	828	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
metabat1500.173_00026	gene	924	iolC			
metabat1500.173_00026	CDS	924	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
metabat1500.173_00027	gene	942				
metabat1500.173_00027	CDS	942				hypothetical protein
metabat1500.173_00028	gene	948	degA			
metabat1500.173_00028	CDS	948	degA		COG1609	HTH-type transcriptional regulator DegA
metabat1500.173_00029	gene	1086	ugpC			
metabat1500.173_00029	CDS	1086	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
metabat1500.173_00030	gene	1374				
metabat1500.173_00030	CDS	1374				hypothetical protein
metabat1500.173_00031	gene	903	melD_1			
metabat1500.173_00031	CDS	903	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
metabat1500.173_00032	gene	828	dasC			
metabat1500.173_00032	CDS	828	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
metabat1500.173_00033	gene	1830	iolD			
metabat1500.173_00033	CDS	1830	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
metabat1500.173_00034	gene	1104	iolG_1			
metabat1500.173_00034	CDS	1104	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
metabat1500.173_00035	gene	945	lacD			
metabat1500.173_00035	CDS	945	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
metabat1500.173_00036	gene	1161	camD			
metabat1500.173_00036	CDS	1161	camD	1.1.1.327		5-exo-hydroxycamphor dehydrogenase
metabat1500.173_00037	gene	888	idhA			
metabat1500.173_00037	CDS	888	idhA	1.1.1.18		Inositol 2-dehydrogenase
metabat1500.173_00038	gene	387	rppH_1			
metabat1500.173_00038	CDS	387	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
metabat1500.173_00039	gene	477				
metabat1500.173_00039	CDS	477				hypothetical protein
metabat1500.173_00040	gene	909	RBKS_1			
metabat1500.173_00040	CDS	909	RBKS_1	2.7.1.15		Ribokinase
metabat1500.173_00041	gene	795	nagR_1			
metabat1500.173_00041	CDS	795	nagR_1		COG2188	HTH-type transcriptional repressor NagR
metabat1500.173_00042	gene	1332	licH_1			
metabat1500.173_00042	CDS	1332	licH_1	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
metabat1500.173_00043	gene	891	RBKS_2			
metabat1500.173_00043	CDS	891	RBKS_2	2.7.1.15		Ribokinase
metabat1500.173_00044	gene	1362	msmE			
metabat1500.173_00044	CDS	1362	msmE		COG1653	Multiple sugar-binding protein
metabat1500.173_00045	gene	831	melD_2			
metabat1500.173_00045	CDS	831	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
metabat1500.173_00046	gene	825	ngcG_1			
metabat1500.173_00046	CDS	825	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
metabat1500.173_00047	gene	1089	msiK			
metabat1500.173_00047	CDS	1089	msiK	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
metabat1500.173_00048	gene	537	pgdS			
metabat1500.173_00048	CDS	537	pgdS	3.4.19.-	COG0791	Gamma-DL-glutamyl hydrolase
metabat1500.173_00049	gene	276				
metabat1500.173_00049	CDS	276				hypothetical protein
metabat1500.173_00050	gene	294	tri1_1			
metabat1500.173_00050	CDS	294	tri1_1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
metabat1500.173_00051	gene	987	glpX_1			
metabat1500.173_00051	CDS	987	glpX_1	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
metabat1500.173_00052	gene	252				
metabat1500.173_00052	CDS	252				hypothetical protein
metabat1500.173_00053	gene	288				
metabat1500.173_00053	CDS	288				hypothetical protein
metabat1500.173_00054	gene	2586	acnA			
metabat1500.173_00054	CDS	2586	acnA	4.2.1.3	COG1048	Aconitate hydratase A
metabat1500.173_00055	gene	1074				
metabat1500.173_00055	CDS	1074				hypothetical protein
metabat1500.173_00056	gene	1434				
metabat1500.173_00056	CDS	1434		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
metabat1500.173_00057	gene	768				
metabat1500.173_00057	CDS	768				hypothetical protein
metabat1500.173_00058	gene	1176	lutA_1			
metabat1500.173_00058	CDS	1176	lutA_1			Lactate utilization protein A
metabat1500.173_00059	gene	444				
metabat1500.173_00059	CDS	444				hypothetical protein
metabat1500.173_00060	gene	786				
metabat1500.173_00060	CDS	786		2.1.1.-	COG0500	putative methyltransferase
metabat1500.173_00061	gene	147				
metabat1500.173_00061	CDS	147				hypothetical protein
metabat1500.173_00062	gene	888				
metabat1500.173_00062	CDS	888				hypothetical protein
metabat1500.173_00063	gene	414	mscL			
metabat1500.173_00063	CDS	414	mscL			Large-conductance mechanosensitive channel
metabat1500.173_00064	gene	1209				
metabat1500.173_00064	CDS	1209				hypothetical protein
metabat1500.173_00065	gene	708				
metabat1500.173_00065	CDS	708				hypothetical protein
metabat1500.173_00066	gene	798	lplA			
metabat1500.173_00066	CDS	798	lplA	6.3.1.20		Lipoate-protein ligase A
metabat1500.173_00067	gene	159				
metabat1500.173_00067	CDS	159				hypothetical protein
metabat1500.173_00068	gene	276				
metabat1500.173_00068	CDS	276				hypothetical protein
metabat1500.173_00069	gene	1035	acoA_1			
metabat1500.173_00069	CDS	1035	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
metabat1500.173_00070	gene	324	sdpR			
metabat1500.173_00070	CDS	324	sdpR		COG0640	Transcriptional repressor SdpR
metabat1500.173_00071	gene	396				
metabat1500.173_00071	CDS	396				hypothetical protein
metabat1500.173_00072	gene	621	clpP_1			
metabat1500.173_00072	CDS	621	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
metabat1500.173_00073	gene	345	fabF_1			
metabat1500.173_00073	CDS	345	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
metabat1500.173_00074	gene	1236	fabF_2			
metabat1500.173_00074	CDS	1236	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
metabat1500.173_00075	gene	345				
metabat1500.173_00075	CDS	345				hypothetical protein
metabat1500.173_00076	gene	495				
metabat1500.173_00076	CDS	495				hypothetical protein
metabat1500.173_00077	gene	1332				
metabat1500.173_00077	CDS	1332				hypothetical protein
metabat1500.173_00078	gene	1335				
metabat1500.173_00078	CDS	1335				hypothetical protein
metabat1500.173_00079	gene	2073				
metabat1500.173_00079	CDS	2073				hypothetical protein
metabat1500.173_00080	gene	1245	bamB_1			
metabat1500.173_00080	CDS	1245	bamB_1			Outer membrane protein assembly factor BamB
metabat1500.173_00081	gene	969				
metabat1500.173_00081	CDS	969				hypothetical protein
metabat1500.173_00082	gene	1146				
metabat1500.173_00082	CDS	1146				hypothetical protein
metabat1500.173_00083	gene	963				
metabat1500.173_00083	CDS	963				hypothetical protein
metabat1500.173_00084	gene	636	pglC			
metabat1500.173_00084	CDS	636	pglC	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
metabat1500.173_00085	gene	1077				
metabat1500.173_00085	CDS	1077		2.4.1.11	COG0438	Glycogen synthase
metabat1500.173_00086	gene	429				
metabat1500.173_00086	CDS	429				hypothetical protein
metabat1500.173_00087	gene	492	gmhB			
metabat1500.173_00087	CDS	492	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
metabat1500.173_00088	gene	579	gmhA			
metabat1500.173_00088	CDS	579	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
metabat1500.173_00089	gene	1020	hddA			
metabat1500.173_00089	CDS	1020	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
metabat1500.173_00090	gene	909				
metabat1500.173_00090	CDS	909				hypothetical protein
metabat1500.173_00091	gene	273				
metabat1500.173_00091	CDS	273				hypothetical protein
metabat1500.173_00092	gene	171				
metabat1500.173_00092	CDS	171				hypothetical protein
metabat1500.173_00093	gene	900	cmpR_1			
metabat1500.173_00093	CDS	900	cmpR_1			HTH-type transcriptional activator CmpR
metabat1500.173_00094	gene	1017				
metabat1500.173_00094	CDS	1017				hypothetical protein
metabat1500.173_00095	gene	1095	desV			
metabat1500.173_00095	CDS	1095	desV	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
metabat1500.173_00096	gene	594				
metabat1500.173_00096	CDS	594				hypothetical protein
metabat1500.173_00097	gene	813	COQ5_1			
metabat1500.173_00097	CDS	813	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat1500.173_00098	gene	384				
metabat1500.173_00098	CDS	384				hypothetical protein
metabat1500.173_00099	gene	1116	mqnC			
metabat1500.173_00099	CDS	1116	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
metabat1500.173_00100	gene	1794				
metabat1500.173_00100	CDS	1794				hypothetical protein
metabat1500.173_00101	gene	1980				
metabat1500.173_00101	CDS	1980				hypothetical protein
metabat1500.173_00102	gene	1998				
metabat1500.173_00102	CDS	1998				hypothetical protein
metabat1500.173_00103	gene	768	mqnA			
metabat1500.173_00103	CDS	768	mqnA	4.2.1.151	COG1427	Chorismate dehydratase
metabat1500.173_00104	gene	1110	mqnE			
metabat1500.173_00104	CDS	1110	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
metabat1500.173_00105	gene	1299				
metabat1500.173_00105	CDS	1299				hypothetical protein
metabat1500.173_00106	gene	105				
metabat1500.173_00106	CDS	105				hypothetical protein
metabat1500.173_00107	gene	915				
metabat1500.173_00107	CDS	915				hypothetical protein
metabat1500.173_00108	gene	1203				
metabat1500.173_00108	CDS	1203				hypothetical protein
metabat1500.173_00109	gene	216				
metabat1500.173_00109	CDS	216				hypothetical protein
metabat1500.173_00110	gene	603				
metabat1500.173_00110	CDS	603				hypothetical protein
metabat1500.173_00111	gene	1386				
metabat1500.173_00111	CDS	1386				hypothetical protein
metabat1500.173_00112	gene	483				
metabat1500.173_00112	CDS	483				hypothetical protein
metabat1500.173_00113	gene	429	rplP			
metabat1500.173_00113	CDS	429	rplP		COG0197	50S ribosomal protein L16
metabat1500.173_00114	gene	210	rpmC			
metabat1500.173_00114	CDS	210	rpmC			50S ribosomal protein L29
metabat1500.173_00115	gene	279	rpsQ			
metabat1500.173_00115	CDS	279	rpsQ		COG0186	30S ribosomal protein S17
metabat1500.173_00116	gene	369	rplN			
metabat1500.173_00116	CDS	369	rplN		COG0093	50S ribosomal protein L14
metabat1500.173_00117	gene	354	rplX			
metabat1500.173_00117	CDS	354	rplX			50S ribosomal protein L24
metabat1500.173_00118	gene	576	rplE			
metabat1500.173_00118	CDS	576	rplE			50S ribosomal protein L5
metabat1500.173_00119	gene	186	rpsZ			
metabat1500.173_00119	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
metabat1500.173_00120	gene	396	rpsH			
metabat1500.173_00120	CDS	396	rpsH		COG0096	30S ribosomal protein S8
metabat1500.173_00121	gene	534	rplF			
metabat1500.173_00121	CDS	534	rplF			50S ribosomal protein L6
metabat1500.173_00122	gene	354	rplR			
metabat1500.173_00122	CDS	354	rplR		COG0256	50S ribosomal protein L18
metabat1500.173_00123	gene	573	rpsE			
metabat1500.173_00123	CDS	573	rpsE		COG0098	30S ribosomal protein S5
metabat1500.173_00124	gene	183	rpmD			
metabat1500.173_00124	CDS	183	rpmD			50S ribosomal protein L30
metabat1500.173_00125	gene	3372				
metabat1500.173_00125	CDS	3372				hypothetical protein
metabat1500.173_00126	gene	306				
metabat1500.173_00126	CDS	306				hypothetical protein
metabat1500.173_00127	gene	711				
metabat1500.173_00127	CDS	711				hypothetical protein
metabat1500.173_00128	gene	465				
metabat1500.173_00128	CDS	465				hypothetical protein
metabat1500.173_00129	gene	675				
metabat1500.173_00129	CDS	675				hypothetical protein
metabat1500.173_00130	gene	231				
metabat1500.173_00130	CDS	231				hypothetical protein
metabat1500.173_00131	gene	1293	pip_1			
metabat1500.173_00131	CDS	1293	pip_1	3.4.11.5		Proline iminopeptidase
metabat1500.173_00132	gene	432				
metabat1500.173_00132	CDS	432				hypothetical protein
metabat1500.173_00133	gene	1362				
metabat1500.173_00133	CDS	1362				hypothetical protein
metabat1500.173_00134	gene	1323				
metabat1500.173_00134	CDS	1323				hypothetical protein
metabat1500.173_00135	gene	480				
metabat1500.173_00135	CDS	480				hypothetical protein
metabat1500.173_00136	gene	615				
metabat1500.173_00136	CDS	615				hypothetical protein
metabat1500.173_00137	gene	195				
metabat1500.173_00137	CDS	195				hypothetical protein
metabat1500.173_00138	gene	1215				
metabat1500.173_00138	CDS	1215		3.4.11.-	COG2309	Aminopeptidase T
metabat1500.173_00139	gene	1014	yitJ_1			
metabat1500.173_00139	CDS	1014	yitJ_1		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
metabat1500.173_00140	gene	744				
metabat1500.173_00140	CDS	744				hypothetical protein
metabat1500.173_00141	gene	1668				
metabat1500.173_00141	CDS	1668				hypothetical protein
metabat1500.173_00142	gene	1263				
metabat1500.173_00142	CDS	1263				hypothetical protein
metabat1500.173_00143	gene	2820				
metabat1500.173_00143	CDS	2820				hypothetical protein
metabat1500.173_00144	gene	516	sigK_1			
metabat1500.173_00144	CDS	516	sigK_1		COG1595	ECF RNA polymerase sigma factor SigK
metabat1500.173_00145	gene	255				
metabat1500.173_00145	CDS	255				hypothetical protein
metabat1500.173_00146	gene	492				
metabat1500.173_00146	CDS	492				hypothetical protein
metabat1500.173_00147	gene	609				
metabat1500.173_00147	CDS	609				hypothetical protein
metabat1500.173_00148	gene	876	thrB_1			
metabat1500.173_00148	CDS	876	thrB_1	2.7.1.39	COG0083	Homoserine kinase
metabat1500.173_00149	gene	1047	thrC_1			
metabat1500.173_00149	CDS	1047	thrC_1	4.2.3.1	COG0498	Threonine synthase
metabat1500.173_00150	gene	660	trkA			
metabat1500.173_00150	CDS	660	trkA		COG0569	Trk system potassium uptake protein TrkA
metabat1500.173_00151	gene	426				
metabat1500.173_00151	CDS	426				hypothetical protein
metabat1500.173_00152	gene	1368	hom			
metabat1500.173_00152	CDS	1368	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
metabat1500.173_00153	gene	1947				
metabat1500.173_00153	CDS	1947				hypothetical protein
metabat1500.173_00154	gene	159				
metabat1500.173_00154	CDS	159				hypothetical protein
metabat1500.173_00155	gene	1998				
metabat1500.173_00155	CDS	1998				hypothetical protein
metabat1500.173_00156	gene	789				
metabat1500.173_00156	CDS	789				hypothetical protein
metabat1500.173_00157	gene	930	purF_1			
metabat1500.173_00157	CDS	930	purF_1	2.4.2.14		Amidophosphoribosyltransferase
metabat1500.173_00158	gene	1398				
metabat1500.173_00158	CDS	1398		6.3.4.12		Glutamate--methylamine ligase
metabat1500.173_00159	gene	1353				
metabat1500.173_00159	CDS	1353				hypothetical protein
metabat1500.173_00160	gene	828	sseA			
metabat1500.173_00160	CDS	828	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
metabat1500.173_00161	gene	1068	thrB_2			
metabat1500.173_00161	CDS	1068	thrB_2	2.7.1.39		Homoserine kinase
metabat1500.173_00162	gene	1095	menF			
metabat1500.173_00162	CDS	1095	menF	5.4.4.2		Isochorismate synthase MenF
metabat1500.173_00163	gene	945	yhdN_1			
metabat1500.173_00163	CDS	945	yhdN_1	1.1.1.-	COG0667	Aldo-keto reductase YhdN
metabat1500.173_00164	gene	1071	dadA_1			
metabat1500.173_00164	CDS	1071	dadA_1	1.4.99.-		D-amino acid dehydrogenase
metabat1500.173_00165	gene	684	vldH_1			
metabat1500.173_00165	CDS	684	vldH_1	3.1.3.101		Validoxylamine A 7'-phosphate phosphatase
metabat1500.173_00166	gene	2424	abo_1			
metabat1500.173_00166	CDS	2424	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
metabat1500.173_00167	gene	669	cseB			
metabat1500.173_00167	CDS	669	cseB		COG0745	Transcriptional regulatory protein CseB
metabat1500.173_00168	gene	1212	cseC			
metabat1500.173_00168	CDS	1212	cseC	2.7.13.3	COG0642	Sensor protein CseC
metabat1500.173_00169	gene	1005				
metabat1500.173_00169	CDS	1005				hypothetical protein
metabat1500.173_00170	gene	1062				
metabat1500.173_00170	CDS	1062				hypothetical protein
metabat1500.173_00171	gene	1293	purA_1			
metabat1500.173_00171	CDS	1293	purA_1	6.3.4.4	COG0104	Adenylosuccinate synthetase
metabat1500.173_00172	gene	633				
metabat1500.173_00172	CDS	633				hypothetical protein
metabat1500.173_00173	gene	540				
metabat1500.173_00173	CDS	540				hypothetical protein
metabat1500.173_00174	gene	414				
metabat1500.173_00174	CDS	414				hypothetical protein
metabat1500.173_00175	gene	447				
metabat1500.173_00175	CDS	447				hypothetical protein
metabat1500.173_00176	gene	453	bltD			
metabat1500.173_00176	CDS	453	bltD	2.3.1.57	COG0454	Spermine/spermidine acetyltransferase
metabat1500.173_00177	gene	402				
metabat1500.173_00177	CDS	402				hypothetical protein
metabat1500.173_00178	gene	408				
metabat1500.173_00178	CDS	408				hypothetical protein
metabat1500.173_00179	gene	639				
metabat1500.173_00179	CDS	639				hypothetical protein
metabat1500.173_00180	gene	207	cspG			
metabat1500.173_00180	CDS	207	cspG		COG1278	Cold shock-like protein CspG
metabat1500.173_00181	gene	2379				
metabat1500.173_00181	CDS	2379				hypothetical protein
metabat1500.173_00182	gene	795	tsf_1			
metabat1500.173_00182	CDS	795	tsf_1		COG0264	Elongation factor Ts
metabat1500.173_00183	gene	768	pyrH_1			
metabat1500.173_00183	CDS	768	pyrH_1	2.7.4.22		Uridylate kinase
metabat1500.173_00184	gene	564	frr			
metabat1500.173_00184	CDS	564	frr		COG0233	Ribosome-recycling factor
metabat1500.173_00185	gene	996	arcA			
metabat1500.173_00185	CDS	996	arcA	3.5.3.6		Arginine deiminase
metabat1500.173_00186	gene	390				
metabat1500.173_00186	CDS	390				hypothetical protein
metabat1500.173_00187	gene	762	uppS			
metabat1500.173_00187	CDS	762	uppS	2.5.1.-		Isoprenyl transferase
metabat1500.173_00188	gene	816				
metabat1500.173_00188	CDS	816				hypothetical protein
metabat1500.173_00189	gene	1146	dxr			
metabat1500.173_00189	CDS	1146	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
metabat1500.173_00190	gene	1251	rasP			
metabat1500.173_00190	CDS	1251	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
metabat1500.173_00191	gene	1113	ispG			
metabat1500.173_00191	CDS	1113	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
metabat1500.173_00192	gene	237				
metabat1500.173_00192	CDS	237				hypothetical protein
metabat1500.173_00193	gene	225				
metabat1500.173_00193	CDS	225				hypothetical protein
metabat1500.173_00194	gene	297				
metabat1500.173_00194	CDS	297				hypothetical protein
metabat1500.173_00195	gene	3432	dnaE			
metabat1500.173_00195	CDS	3432	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
metabat1500.173_00196	gene	1797	pepF1_1			
metabat1500.173_00196	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
metabat1500.173_00197	gene	762	scpA_1			
metabat1500.173_00197	CDS	762	scpA_1		COG1354	Segregation and condensation protein A
metabat1500.173_00198	gene	582	scpB			
metabat1500.173_00198	CDS	582	scpB			Segregation and condensation protein B
metabat1500.173_00199	gene	690	rluB			
metabat1500.173_00199	CDS	690	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
metabat1500.173_00200	gene	996	trpS			
metabat1500.173_00200	CDS	996	trpS	6.1.1.2		Tryptophan--tRNA ligase
metabat1500.173_00201	gene	1383	aroH			
metabat1500.173_00201	CDS	1383	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
metabat1500.173_00202	gene	1092				
metabat1500.173_00202	CDS	1092				hypothetical protein
metabat1500.173_00203	gene	1299	aroA			
metabat1500.173_00203	CDS	1299	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
metabat1500.173_00204	gene	1173	cmk_1			
metabat1500.173_00204	CDS	1173	cmk_1	2.7.4.25		Cytidylate kinase
metabat1500.173_00205	gene	1356	der			
metabat1500.173_00205	CDS	1356	der		COG1160	GTPase Der
metabat1500.173_00206	gene	975	gpsA2			
metabat1500.173_00206	CDS	975	gpsA2	1.1.1.94	COG0240	putative glycerol-3-phosphate dehydrogenase 2 [NAD(P)+]
metabat1500.173_00207	gene	1236	metK			
metabat1500.173_00207	CDS	1236	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
metabat1500.173_00208	gene	1884	priA			
metabat1500.173_00208	CDS	1884	priA	3.6.4.-	COG1198	Primosomal protein N'
metabat1500.173_00209	gene	537	sttH			
metabat1500.173_00209	CDS	537	sttH	3.5.2.19		Streptothricin hydrolase
metabat1500.173_00210	gene	600	def			
metabat1500.173_00210	CDS	600	def	3.5.1.88		Peptide deformylase
metabat1500.173_00211	gene	873	fmt			
metabat1500.173_00211	CDS	873	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
metabat1500.173_00212	gene	1203	rsmB			
metabat1500.173_00212	CDS	1203	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
metabat1500.173_00213	gene	696	rpe			
metabat1500.173_00213	CDS	696	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
metabat1500.173_00214	gene	525				
metabat1500.173_00214	CDS	525				hypothetical protein
metabat1500.173_00215	gene	312				
metabat1500.173_00215	CDS	312				hypothetical protein
metabat1500.173_00216	gene	675				
metabat1500.173_00216	CDS	675				hypothetical protein
metabat1500.173_00217	gene	627				
metabat1500.173_00217	CDS	627				hypothetical protein
metabat1500.173_00218	gene	2034				
metabat1500.173_00218	CDS	2034				hypothetical protein
metabat1500.173_00219	gene	768	COQ5_2			
metabat1500.173_00219	CDS	768	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat1500.173_00220	gene	195	tatA_1			
metabat1500.173_00220	CDS	195	tatA_1			Sec-independent protein translocase protein TatA
metabat1500.173_00221	gene	771	tatC_1			
metabat1500.173_00221	CDS	771	tatC_1		COG0805	Sec-independent protein translocase protein TatC
metabat1500.173_00222	gene	1473				
metabat1500.173_00222	CDS	1473				hypothetical protein
metabat1500.173_00223	gene	744				
metabat1500.173_00223	CDS	744				hypothetical protein
metabat1500.173_00224	gene	969	trxB			
metabat1500.173_00224	CDS	969	trxB	1.8.1.9	COG0492	Thioredoxin reductase
metabat1500.173_00225	gene	456				
metabat1500.173_00225	CDS	456				hypothetical protein
metabat1500.173_00226	gene	291				
metabat1500.173_00226	CDS	291				hypothetical protein
metabat1500.173_00227	gene	642	nth_1			
metabat1500.173_00227	CDS	642	nth_1	4.2.99.18	COG0177	Endonuclease III
metabat1500.173_00228	gene	3048	addA			
metabat1500.173_00228	CDS	3048	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
metabat1500.173_00229	gene	2934	addB			
metabat1500.173_00229	CDS	2934	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
metabat1500.173_00230	gene	1584				
metabat1500.173_00230	CDS	1584				hypothetical protein
metabat1500.173_00231	gene	279	fdxA			
metabat1500.173_00231	CDS	279	fdxA		COG1146	Ferredoxin
metabat1500.173_00232	gene	312				
metabat1500.173_00232	CDS	312				hypothetical protein
metabat1500.173_00233	gene	681	dsbD_1			
metabat1500.173_00233	CDS	681	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
metabat1500.173_00234	gene	459				
metabat1500.173_00234	CDS	459				hypothetical protein
metabat1500.173_00235	gene	525	resA_1			
metabat1500.173_00235	CDS	525	resA_1			Thiol-disulfide oxidoreductase ResA
metabat1500.173_00236	gene	417				
metabat1500.173_00236	CDS	417				hypothetical protein
metabat1500.173_00237	gene	246				
metabat1500.173_00237	CDS	246				hypothetical protein
metabat1500.173_00238	gene	552				
metabat1500.173_00238	CDS	552				hypothetical protein
metabat1500.173_00239	gene	318				
metabat1500.173_00239	CDS	318				hypothetical protein
metabat1500.173_00240	gene	486				
metabat1500.173_00240	CDS	486				hypothetical protein
metabat1500.173_00241	gene	324				
metabat1500.173_00241	CDS	324				hypothetical protein
metabat1500.173_00242	gene	1413	pyk			
metabat1500.173_00242	CDS	1413	pyk	2.7.1.40	COG0469	Pyruvate kinase
metabat1500.173_00243	gene	1290	eno_1			
metabat1500.173_00243	CDS	1290	eno_1	4.2.1.11	COG0148	Enolase
metabat1500.173_00244	gene	1512				
metabat1500.173_00244	CDS	1512				hypothetical protein
metabat1500.173_00245	gene	837	mazG			
metabat1500.173_00245	CDS	837	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
metabat1500.173_00246	gene	1071	prsA			
