locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat2500.160_00070	gene	564	rplE			
metabat2500.160_00070	CDS	564	rplE		COG0094	50S ribosomal protein L5
metabat2500.160_00071	gene	186	rpsZ			
metabat2500.160_00071	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
metabat2500.160_00072	gene	396	rpsH			
metabat2500.160_00072	CDS	396	rpsH		COG0096	30S ribosomal protein S8
metabat2500.160_00073	gene	534	rplF			
metabat2500.160_00073	CDS	534	rplF		COG0097	50S ribosomal protein L6
metabat2500.160_00074	gene	357	rplR			
metabat2500.160_00074	CDS	357	rplR		COG0256	50S ribosomal protein L18
metabat2500.160_00075	gene	489	draG			
metabat2500.160_00075	CDS	489	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
metabat2500.160_00076	gene	624				
metabat2500.160_00076	CDS	624				hypothetical protein
metabat2500.160_00077	gene	987	glpX			
metabat2500.160_00077	CDS	987	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
metabat2500.160_00078	gene	1770				
metabat2500.160_00078	CDS	1770				hypothetical protein
metabat2500.160_00079	gene	414	ybaK			
metabat2500.160_00079	CDS	414	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
metabat2500.160_00080	gene	255				
metabat2500.160_00080	CDS	255				hypothetical protein
metabat2500.160_00081	gene	288				
metabat2500.160_00081	CDS	288				hypothetical protein
metabat2500.160_00082	gene	570				
metabat2500.160_00082	CDS	570				hypothetical protein
metabat2500.160_00083	gene	1908	prkC			
metabat2500.160_00083	CDS	1908	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
metabat2500.160_00084	gene	1458	pbpA			
metabat2500.160_00084	CDS	1458	pbpA		COG0768	Penicillin-binding protein A
metabat2500.160_00085	gene	1269	rodA			
metabat2500.160_00085	CDS	1269	rodA		COG0772	putative FtsW-like protein
metabat2500.160_00086	gene	1152				
metabat2500.160_00086	CDS	1152				hypothetical protein
metabat2500.160_00087	gene	468	fhaB			
metabat2500.160_00087	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
metabat2500.160_00088	gene	843				
metabat2500.160_00088	CDS	843				hypothetical protein
metabat2500.160_00089	gene	261				
metabat2500.160_00089	CDS	261				hypothetical protein
metabat2500.160_00090	gene	219				
metabat2500.160_00090	CDS	219				hypothetical protein
metabat2500.160_00091	gene	867				
metabat2500.160_00091	CDS	867				hypothetical protein
metabat2500.160_00092	gene	942	bcrA_1			
metabat2500.160_00092	CDS	942	bcrA_1			Bacitracin transport ATP-binding protein BcrA
metabat2500.160_00093	gene	720				
metabat2500.160_00093	CDS	720				hypothetical protein
metabat2500.160_00094	gene	819	chmD			
metabat2500.160_00094	CDS	819	chmD	1.1.1.364		dTDP-4-oxo-6-deoxy-D-allose reductase
metabat2500.160_00095	gene	888				
metabat2500.160_00095	CDS	888				hypothetical protein
metabat2500.160_00096	gene	915				
metabat2500.160_00096	CDS	915				hypothetical protein
metabat2500.160_00097	gene	951				
metabat2500.160_00097	CDS	951				hypothetical protein
metabat2500.160_00098	gene	225				
metabat2500.160_00098	CDS	225				hypothetical protein
metabat2500.160_00099	gene	255				
metabat2500.160_00099	CDS	255				hypothetical protein
metabat2500.160_00100	gene	74				
metabat2500.160_00100	tRNA	74				tRNA-Val(gac)
metabat2500.160_00101	gene	543				
metabat2500.160_00101	CDS	543				hypothetical protein
metabat2500.160_00102	gene	888	soj_1			
metabat2500.160_00102	CDS	888	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
metabat2500.160_00103	gene	402				
metabat2500.160_00103	CDS	402				hypothetical protein
metabat2500.160_00104	gene	2385	ctpE			
metabat2500.160_00104	CDS	2385	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
metabat2500.160_00105	gene	237				
metabat2500.160_00105	CDS	237				hypothetical protein
metabat2500.160_00106	gene	117				
metabat2500.160_00106	CDS	117				hypothetical protein
metabat2500.160_00107	gene	1026				
metabat2500.160_00107	CDS	1026				hypothetical protein
metabat2500.160_00108	gene	663	nreC_1			
metabat2500.160_00108	CDS	663	nreC_1		COG2197	Oxygen regulatory protein NreC
metabat2500.160_00109	gene	1197	nhaP			
metabat2500.160_00109	CDS	1197	nhaP			K(+)/H(+) antiporter NhaP
metabat2500.160_00110	gene	1239	entS_1			
metabat2500.160_00110	CDS	1239	entS_1			Enterobactin exporter EntS
metabat2500.160_00111	gene	2157	pcrA			
metabat2500.160_00111	CDS	2157	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
metabat2500.160_00112	gene	846				
metabat2500.160_00112	CDS	846				hypothetical protein
metabat2500.160_00113	gene	987	iolS_1			
metabat2500.160_00113	CDS	987	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
metabat2500.160_00114	gene	240				
metabat2500.160_00114	CDS	240				hypothetical protein
metabat2500.160_00115	gene	1014	selD			
metabat2500.160_00115	CDS	1014	selD	2.7.9.3	COG0709	Selenide, water dikinase
metabat2500.160_00116	gene	225				
metabat2500.160_00116	CDS	225				hypothetical protein
metabat2500.160_00117	gene	2811				
metabat2500.160_00117	CDS	2811				hypothetical protein
metabat2500.160_00118	gene	750				
metabat2500.160_00118	CDS	750				hypothetical protein
metabat2500.160_00119	gene	396	yabJ_1			
metabat2500.160_00119	CDS	396	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
metabat2500.160_00120	gene	645				
metabat2500.160_00120	CDS	645				hypothetical protein
metabat2500.160_00121	gene	351				
metabat2500.160_00121	CDS	351				hypothetical protein
metabat2500.160_00122	gene	378				
metabat2500.160_00122	CDS	378				hypothetical protein
metabat2500.160_00123	gene	360				
metabat2500.160_00123	CDS	360				hypothetical protein
metabat2500.160_00124	gene	1230	entS_2			
metabat2500.160_00124	CDS	1230	entS_2			Enterobactin exporter EntS
metabat2500.160_00125	gene	471	bcp			
metabat2500.160_00125	CDS	471	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
metabat2500.160_00126	gene	1191	uctC			
metabat2500.160_00126	CDS	1191	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
metabat2500.160_00127	gene	84				
metabat2500.160_00127	tRNA	84				tRNA-Leu(cag)
metabat2500.160_00128	gene	138				
metabat2500.160_00128	CDS	138				hypothetical protein
metabat2500.160_00129	gene	1167				
metabat2500.160_00129	CDS	1167				hypothetical protein
metabat2500.160_00130	gene	723	pyrG_1			
metabat2500.160_00130	CDS	723	pyrG_1	6.3.4.2		CTP synthase
metabat2500.160_00131	gene	948				
metabat2500.160_00131	CDS	948				hypothetical protein
metabat2500.160_00132	gene	1134				
metabat2500.160_00132	CDS	1134				hypothetical protein
metabat2500.160_00133	gene	909	bcrA_2			
metabat2500.160_00133	CDS	909	bcrA_2			Bacitracin transport ATP-binding protein BcrA
metabat2500.160_00134	gene	819				
metabat2500.160_00134	CDS	819				hypothetical protein
metabat2500.160_00135	gene	369				
metabat2500.160_00135	CDS	369				hypothetical protein
metabat2500.160_00136	gene	480	nit1			
metabat2500.160_00136	CDS	480	nit1	3.5.1.128		Deaminated glutathione amidase
metabat2500.160_00137	gene	207				
metabat2500.160_00137	CDS	207				hypothetical protein
metabat2500.160_00138	gene	906	pip_1			
metabat2500.160_00138	CDS	906	pip_1	3.4.11.5		Proline iminopeptidase
metabat2500.160_00139	gene	1161	Acd			
metabat2500.160_00139	CDS	1161	Acd	1.3.99.32		Glutaryl-CoA dehydrogenase
metabat2500.160_00140	gene	1593				
metabat2500.160_00140	CDS	1593				hypothetical protein
metabat2500.160_00141	gene	1599				
metabat2500.160_00141	CDS	1599				hypothetical protein
metabat2500.160_00142	gene	714				
metabat2500.160_00142	CDS	714				hypothetical protein
metabat2500.160_00143	gene	423				
metabat2500.160_00143	CDS	423		3.1.-.-	COG0824	Putative esterase
metabat2500.160_00144	gene	309				
metabat2500.160_00144	CDS	309				hypothetical protein
metabat2500.160_00145	gene	909	dagK			
metabat2500.160_00145	CDS	909	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
metabat2500.160_00146	gene	714	deoD			
metabat2500.160_00146	CDS	714	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
metabat2500.160_00147	gene	870	COQ5_1			
metabat2500.160_00147	CDS	870	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat2500.160_00148	gene	798	acoC			
metabat2500.160_00148	CDS	798	acoC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system
metabat2500.160_00149	gene	525				
metabat2500.160_00149	CDS	525				hypothetical protein
metabat2500.160_00150	gene	939	tilS			
metabat2500.160_00150	CDS	939	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
metabat2500.160_00151	gene	573	hpt_1			
metabat2500.160_00151	CDS	573	hpt_1	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
metabat2500.160_00152	gene	1956	ftsH_1			
metabat2500.160_00152	CDS	1956	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
metabat2500.160_00153	gene	1026				
metabat2500.160_00153	CDS	1026				hypothetical protein
metabat2500.160_00154	gene	792				
metabat2500.160_00154	CDS	792				hypothetical protein
metabat2500.160_00155	gene	936	purF_1			
metabat2500.160_00155	CDS	936	purF_1	2.4.2.14		Amidophosphoribosyltransferase
metabat2500.160_00156	gene	222				
metabat2500.160_00156	CDS	222				hypothetical protein
metabat2500.160_00157	gene	1329				
metabat2500.160_00157	CDS	1329				hypothetical protein
metabat2500.160_00158	gene	915				
metabat2500.160_00158	CDS	915				hypothetical protein
metabat2500.160_00159	gene	927	dasC			
metabat2500.160_00159	CDS	927	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
metabat2500.160_00160	gene	945	iolG_1			
metabat2500.160_00160	CDS	945	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
metabat2500.160_00161	gene	1002	murK_1			
metabat2500.160_00161	CDS	1002	murK_1	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
metabat2500.160_00162	gene	930				
metabat2500.160_00162	CDS	930				hypothetical protein
metabat2500.160_00163	gene	732				
metabat2500.160_00163	CDS	732				hypothetical protein
metabat2500.160_00164	gene	579				
metabat2500.160_00164	CDS	579				hypothetical protein
metabat2500.160_00165	gene	576	sigM			
metabat2500.160_00165	CDS	576	sigM			ECF RNA polymerase sigma factor SigM
metabat2500.160_00166	gene	261				
metabat2500.160_00166	CDS	261				hypothetical protein
metabat2500.160_00167	gene	918				
metabat2500.160_00167	CDS	918				hypothetical protein
metabat2500.160_00168	gene	399	yabJ_2			
metabat2500.160_00168	CDS	399	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
metabat2500.160_00169	gene	606				
metabat2500.160_00169	CDS	606				hypothetical protein
metabat2500.160_00170	gene	249	ccmL			
metabat2500.160_00170	CDS	249	ccmL			Carbon dioxide concentrating mechanism protein CcmL
metabat2500.160_00171	gene	480				
metabat2500.160_00171	CDS	480				hypothetical protein
metabat2500.160_00172	gene	381				
metabat2500.160_00172	CDS	381				hypothetical protein
metabat2500.160_00173	gene	288	csoS1C			
metabat2500.160_00173	CDS	288	csoS1C		COG4577	Major carboxysome shell protein 1C
metabat2500.160_00174	gene	1800	betB_1			
metabat2500.160_00174	CDS	1800	betB_1	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
metabat2500.160_00175	gene	984	tdh_1			
metabat2500.160_00175	CDS	984	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
metabat2500.160_00176	gene	1494	xylB			
metabat2500.160_00176	CDS	1494	xylB	2.7.1.17	COG1070	Xylulose kinase
metabat2500.160_00177	gene	819	lsrF			
metabat2500.160_00177	CDS	819	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
metabat2500.160_00178	gene	624				
metabat2500.160_00178	CDS	624				hypothetical protein
metabat2500.160_00179	gene	1047	tdh_2			
metabat2500.160_00179	CDS	1047	tdh_2	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
metabat2500.160_00180	gene	792				
metabat2500.160_00180	CDS	792				hypothetical protein
metabat2500.160_00181	gene	1335	glnA_1			
metabat2500.160_00181	CDS	1335	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
metabat2500.160_00182	gene	456				
metabat2500.160_00182	CDS	456				hypothetical protein
metabat2500.160_00183	gene	1575				
metabat2500.160_00183	CDS	1575				hypothetical protein
metabat2500.160_00184	gene	771	bacC_1			
metabat2500.160_00184	CDS	771	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
metabat2500.160_00185	gene	1074	abo_1			
metabat2500.160_00185	CDS	1074	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
metabat2500.160_00186	gene	171				
metabat2500.160_00186	CDS	171				hypothetical protein
metabat2500.160_00187	gene	360	rhtB_1			
metabat2500.160_00187	CDS	360	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
metabat2500.160_00188	gene	1074	tdcB_1			
metabat2500.160_00188	CDS	1074	tdcB_1	4.3.1.19		L-threonine dehydratase catabolic TdcB
metabat2500.160_00189	gene	1263	ylmB_1			
metabat2500.160_00189	CDS	1263	ylmB_1	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
metabat2500.160_00190	gene	876	arcA_1			
metabat2500.160_00190	CDS	876	arcA_1	3.5.3.6		Arginine deiminase
metabat2500.160_00191	gene	1083				
metabat2500.160_00191	CDS	1083				hypothetical protein
metabat2500.160_00192	gene	285				
metabat2500.160_00192	CDS	285				hypothetical protein
metabat2500.160_00193	gene	645	mtnX			
metabat2500.160_00193	CDS	645	mtnX	3.1.3.87	COG4359	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
metabat2500.160_00194	gene	1671				
metabat2500.160_00194	CDS	1671				hypothetical protein
metabat2500.160_00195	gene	717				
metabat2500.160_00195	CDS	717				hypothetical protein
metabat2500.160_00196	gene	1809	dapb3			
metabat2500.160_00196	CDS	1809	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
metabat2500.160_00197	gene	825	murI			
metabat2500.160_00197	CDS	825	murI	5.1.1.3	COG0796	Glutamate racemase
metabat2500.160_00198	gene	726	rph			
metabat2500.160_00198	CDS	726	rph	2.7.7.56	COG0689	Ribonuclease PH
metabat2500.160_00199	gene	639	rdgB			
metabat2500.160_00199	CDS	639	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
metabat2500.160_00200	gene	804				
metabat2500.160_00200	CDS	804				hypothetical protein
metabat2500.160_00201	gene	372				
metabat2500.160_00201	CDS	372				hypothetical protein
metabat2500.160_00202	gene	207				
metabat2500.160_00202	CDS	207				hypothetical protein
metabat2500.160_00203	gene	558	pyrE			
metabat2500.160_00203	CDS	558	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
metabat2500.160_00204	gene	279	hup			
metabat2500.160_00204	CDS	279	hup			DNA-binding protein HU
metabat2500.160_00205	gene	1290	ftsW			
metabat2500.160_00205	CDS	1290	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
metabat2500.160_00206	gene	1014	murG			
metabat2500.160_00206	CDS	1014	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
metabat2500.160_00207	gene	1347	murC			
metabat2500.160_00207	CDS	1347	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
metabat2500.160_00208	gene	885	murB			
metabat2500.160_00208	CDS	885	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
metabat2500.160_00209	gene	195				
metabat2500.160_00209	CDS	195				hypothetical protein
metabat2500.160_00210	gene	804	ftsQ			
metabat2500.160_00210	CDS	804	ftsQ			Cell division protein FtsQ
metabat2500.160_00211	gene	1110	ftsZ_1			
metabat2500.160_00211	CDS	1110	ftsZ_1		COG0206	Cell division protein FtsZ
metabat2500.160_00212	gene	132				
metabat2500.160_00212	CDS	132				hypothetical protein
metabat2500.160_00213	gene	483				
metabat2500.160_00213	CDS	483				hypothetical protein
metabat2500.160_00214	gene	177				
metabat2500.160_00214	CDS	177				hypothetical protein
metabat2500.160_00215	gene	1122				
metabat2500.160_00215	CDS	1122				hypothetical protein
metabat2500.160_00216	gene	177				
metabat2500.160_00216	CDS	177				hypothetical protein
metabat2500.160_00217	gene	291				
metabat2500.160_00217	CDS	291				hypothetical protein
metabat2500.160_00218	gene	1068	gcvT_1			
metabat2500.160_00218	CDS	1068	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
metabat2500.160_00219	gene	393	gcvH_1			
metabat2500.160_00219	CDS	393	gcvH_1		COG0509	Glycine cleavage system H protein
metabat2500.160_00220	gene	1437				
metabat2500.160_00220	CDS	1437				hypothetical protein
metabat2500.160_00221	gene	684				
metabat2500.160_00221	CDS	684				hypothetical protein
metabat2500.160_00222	gene	750				
metabat2500.160_00222	CDS	750		2.1.1.-	COG0500	putative methyltransferase
metabat2500.160_00223	gene	534	sigW			
metabat2500.160_00223	CDS	534	sigW		COG1595	ECF RNA polymerase sigma factor SigW
metabat2500.160_00224	gene	1179				
metabat2500.160_00224	CDS	1179				hypothetical protein
metabat2500.160_00225	gene	1890				
metabat2500.160_00225	CDS	1890				hypothetical protein
metabat2500.160_00226	gene	729	rmlA			
metabat2500.160_00226	CDS	729	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
metabat2500.160_00227	gene	804	rmlD_1			
metabat2500.160_00227	CDS	804	rmlD_1	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
metabat2500.160_00228	gene	525	rmlC			
metabat2500.160_00228	CDS	525	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
metabat2500.160_00229	gene	990	rffG_1			
metabat2500.160_00229	CDS	990	rffG_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
metabat2500.160_00230	gene	891	wbbL			
metabat2500.160_00230	CDS	891	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
metabat2500.160_00231	gene	408	hit			
metabat2500.160_00231	CDS	408	hit		COG0537	Protein hit
metabat2500.160_00232	gene	834	yitD_1			
metabat2500.160_00232	CDS	834	yitD_1	4.4.1.19	COG1809	Phosphosulfolactate synthase
metabat2500.160_00233	gene	711	cysH			
metabat2500.160_00233	CDS	711	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
metabat2500.160_00234	gene	570	sat/cysC			
metabat2500.160_00234	CDS	570	sat/cysC		COG0529	putative bifunctional SAT/APS kinase
metabat2500.160_00235	gene	1176	sat			
metabat2500.160_00235	CDS	1176	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
metabat2500.160_00236	gene	795				
metabat2500.160_00236	CDS	795				hypothetical protein
metabat2500.160_00237	gene	747				
metabat2500.160_00237	CDS	747				hypothetical protein
metabat2500.160_00238	gene	708				
metabat2500.160_00238	CDS	708				hypothetical protein
metabat2500.160_00239	gene	1176				
metabat2500.160_00239	CDS	1176				hypothetical protein
metabat2500.160_00240	gene	399				
metabat2500.160_00240	CDS	399				hypothetical protein
metabat2500.160_00241	gene	399				
metabat2500.160_00241	CDS	399				hypothetical protein
metabat2500.160_00242	gene	351	ogt_1			
metabat2500.160_00242	CDS	351	ogt_1	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
metabat2500.160_00243	gene	1332				
metabat2500.160_00243	CDS	1332				hypothetical protein
metabat2500.160_00244	gene	1140				
metabat2500.160_00244	CDS	1140				hypothetical protein
metabat2500.160_00245	gene	636	epsL			
metabat2500.160_00245	CDS	636	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
metabat2500.160_00246	gene	840				
metabat2500.160_00246	CDS	840				hypothetical protein
metabat2500.160_00247	gene	972				
metabat2500.160_00247	CDS	972				hypothetical protein
metabat2500.160_00248	gene	1146				
metabat2500.160_00248	CDS	1146		2.4.1.11	COG0438	Glycogen synthase
metabat2500.160_00249	gene	915				
metabat2500.160_00249	CDS	915				hypothetical protein
metabat2500.160_00250	gene	276				
metabat2500.160_00250	CDS	276				hypothetical protein
metabat2500.160_00251	gene	177				
metabat2500.160_00251	CDS	177				hypothetical protein
