locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat1500.028_00028	CDS	798				hypothetical protein
metabat1500.028_00029	gene	822				
metabat1500.028_00029	CDS	822		3.1.1.23	COG2267	Monoacylglycerol lipase
metabat1500.028_00030	gene	627				
metabat1500.028_00030	CDS	627				hypothetical protein
metabat1500.028_00031	gene	555				
metabat1500.028_00031	CDS	555				hypothetical protein
metabat1500.028_00032	gene	1029				
metabat1500.028_00032	CDS	1029				hypothetical protein
metabat1500.028_00033	gene	1470	gabR			
metabat1500.028_00033	CDS	1470	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
metabat1500.028_00034	gene	1284				
metabat1500.028_00034	CDS	1284				hypothetical protein
metabat1500.028_00035	gene	1098				
metabat1500.028_00035	CDS	1098				hypothetical protein
metabat1500.028_00036	gene	1320	nagZ_1			
metabat1500.028_00036	CDS	1320	nagZ_1	3.2.1.52		Beta-hexosaminidase
metabat1500.028_00037	gene	654	dps			
metabat1500.028_00037	CDS	654	dps	1.16.-.-		DNA protection during starvation protein
metabat1500.028_00038	gene	1665				
metabat1500.028_00038	CDS	1665				hypothetical protein
metabat1500.028_00039	gene	1734				
metabat1500.028_00039	CDS	1734				hypothetical protein
metabat1500.028_00040	gene	1338				
metabat1500.028_00040	CDS	1338				hypothetical protein
metabat1500.028_00041	gene	1164	mshA_1			
metabat1500.028_00041	CDS	1164	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
metabat1500.028_00042	gene	534	ppa			
metabat1500.028_00042	CDS	534	ppa	3.6.1.1		Inorganic pyrophosphatase
metabat1500.028_00043	gene	1605	serA			
metabat1500.028_00043	CDS	1605	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
metabat1500.028_00044	gene	954				
metabat1500.028_00044	CDS	954				hypothetical protein
metabat1500.028_00045	gene	576				
metabat1500.028_00045	CDS	576				hypothetical protein
metabat1500.028_00046	gene	522	sipW			
metabat1500.028_00046	CDS	522	sipW	3.4.21.89	COG0681	Signal peptidase I W
metabat1500.028_00047	gene	153				
metabat1500.028_00047	CDS	153				hypothetical protein
metabat1500.028_00048	gene	288				
metabat1500.028_00048	CDS	288				hypothetical protein
metabat1500.028_00049	gene	351				
metabat1500.028_00049	CDS	351				hypothetical protein
metabat1500.028_00050	gene	1257	hisS			
metabat1500.028_00050	CDS	1257	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
metabat1500.028_00051	gene	453				
metabat1500.028_00051	CDS	453				hypothetical protein
metabat1500.028_00052	gene	1821	aspS			
metabat1500.028_00052	CDS	1821	aspS	6.1.1.12		Aspartate--tRNA ligase
metabat1500.028_00053	gene	1170	iscS			
metabat1500.028_00053	CDS	1170	iscS	2.8.1.7		Cysteine desulfurase IscS
metabat1500.028_00054	gene	1071	mnmA			
metabat1500.028_00054	CDS	1071	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
metabat1500.028_00055	gene	282				
metabat1500.028_00055	CDS	282				hypothetical protein
metabat1500.028_00056	gene	372				
metabat1500.028_00056	CDS	372				hypothetical protein
metabat1500.028_00057	gene	252				
metabat1500.028_00057	CDS	252				hypothetical protein
metabat1500.028_00058	gene	2631	alaS_1			
metabat1500.028_00058	CDS	2631	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
metabat1500.028_00059	gene	1311	ftsA_1			
metabat1500.028_00059	CDS	1311	ftsA_1			Cell division protein FtsA
metabat1500.028_00060	gene	921	hmo			
metabat1500.028_00060	CDS	921	hmo	1.1.3.46		4-hydroxymandelate oxidase
metabat1500.028_00061	gene	1377	hyuA			
metabat1500.028_00061	CDS	1377	hyuA	3.5.2.-		D-hydantoinase
metabat1500.028_00062	gene	525				
metabat1500.028_00062	CDS	525				hypothetical protein
metabat1500.028_00063	gene	813				
metabat1500.028_00063	CDS	813				hypothetical protein
metabat1500.028_00064	gene	405				
metabat1500.028_00064	CDS	405				hypothetical protein
metabat1500.028_00065	gene	342				
metabat1500.028_00065	CDS	342				hypothetical protein
metabat1500.028_00066	gene	375				
metabat1500.028_00066	CDS	375				hypothetical protein
metabat1500.028_00067	gene	447				
metabat1500.028_00067	CDS	447				hypothetical protein
metabat1500.028_00068	gene	477				
metabat1500.028_00068	CDS	477				hypothetical protein
metabat1500.028_00069	gene	372				
metabat1500.028_00069	CDS	372				hypothetical protein
metabat1500.028_00070	gene	444	ddn_1			
metabat1500.028_00070	CDS	444	ddn_1	1.-.-.-		Deazaflavin-dependent nitroreductase
metabat1500.028_00071	gene	1593	aceB			
metabat1500.028_00071	CDS	1593	aceB	2.3.3.9	COG2225	Malate synthase A
metabat1500.028_00072	gene	705				
metabat1500.028_00072	CDS	705				hypothetical protein
metabat1500.028_00073	gene	2193	tktA			
metabat1500.028_00073	CDS	2193	tktA	2.2.1.1	COG0021	Transketolase 1
metabat1500.028_00074	gene	222				
metabat1500.028_00074	CDS	222				hypothetical protein
metabat1500.028_00075	gene	825				
metabat1500.028_00075	CDS	825				hypothetical protein
metabat1500.028_00076	gene	519	sigM			
metabat1500.028_00076	CDS	519	sigM		COG1595	ECF RNA polymerase sigma factor SigM
metabat1500.028_00077	gene	507	msrC			
metabat1500.028_00077	CDS	507	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
metabat1500.028_00078	gene	390				
metabat1500.028_00078	CDS	390				hypothetical protein
metabat1500.028_00079	gene	861	btuD_1			
metabat1500.028_00079	CDS	861	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
metabat1500.028_00080	gene	681	ccmB			
metabat1500.028_00080	CDS	681	ccmB		COG2386	Heme exporter protein B
metabat1500.028_00081	gene	1479	era			
metabat1500.028_00081	CDS	1479	era			GTPase Era
metabat1500.028_00082	gene	348				
metabat1500.028_00082	CDS	348				hypothetical protein
metabat1500.028_00083	gene	126				
metabat1500.028_00083	CDS	126				hypothetical protein
metabat1500.028_00084	gene	687	mprA_1			
metabat1500.028_00084	CDS	687	mprA_1		COG0745	Response regulator MprA
metabat1500.028_00085	gene	1305	sasA_1			
metabat1500.028_00085	CDS	1305	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat1500.028_00086	gene	753				
metabat1500.028_00086	CDS	753				hypothetical protein
metabat1500.028_00087	gene	204				
metabat1500.028_00087	CDS	204				hypothetical protein
metabat1500.028_00088	gene	88				
metabat1500.028_00088	tRNA	88				tRNA-Ser(gga)
metabat1500.028_00089	gene	87				
metabat1500.028_00089	tRNA	87				tRNA-Ser(cga)
metabat1500.028_00090	gene	192	tadA_1			
metabat1500.028_00090	CDS	192	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
metabat1500.028_00091	gene	129				
metabat1500.028_00091	CDS	129				hypothetical protein
metabat1500.028_00092	gene	777				
metabat1500.028_00092	CDS	777		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
metabat1500.028_00093	gene	76				
metabat1500.028_00093	tRNA	76				tRNA-Thr(tgt)
metabat1500.028_00094	gene	1257	entS_1			
metabat1500.028_00094	CDS	1257	entS_1			Enterobactin exporter EntS
metabat1500.028_00095	gene	1044	mshD_1			
metabat1500.028_00095	CDS	1044	mshD_1	2.3.1.189		Mycothiol acetyltransferase
metabat1500.028_00096	gene	85				
metabat1500.028_00096	tRNA	85				tRNA-Tyr(gta)
metabat1500.028_00097	gene	76				
metabat1500.028_00097	tRNA	76				tRNA-Thr(ggt)
metabat1500.028_00098	gene	1068				
metabat1500.028_00098	CDS	1068				hypothetical protein
metabat1500.028_00099	gene	165	rpmG2			
metabat1500.028_00099	CDS	165	rpmG2		COG0267	50S ribosomal protein L33 2
metabat1500.028_00100	gene	76				
metabat1500.028_00100	tRNA	76				tRNA-Trp(cca)
metabat1500.028_00101	gene	186				
metabat1500.028_00101	CDS	186				hypothetical protein
metabat1500.028_00102	gene	615	nusG			
metabat1500.028_00102	CDS	615	nusG		COG0250	Transcription termination/antitermination protein NusG
metabat1500.028_00103	gene	426	rplK			
metabat1500.028_00103	CDS	426	rplK		COG0080	50S ribosomal protein L11
metabat1500.028_00104	gene	708	rplA			
metabat1500.028_00104	CDS	708	rplA			50S ribosomal protein L1
metabat1500.028_00105	gene	567	rplJ			
metabat1500.028_00105	CDS	567	rplJ			50S ribosomal protein L10
metabat1500.028_00106	gene	399	rplL			
metabat1500.028_00106	CDS	399	rplL			50S ribosomal protein L7/L12
metabat1500.028_00107	gene	969	deoR			
metabat1500.028_00107	CDS	969	deoR		COG2390	Deoxyribonucleoside regulator
metabat1500.028_00108	gene	852	gatY			
metabat1500.028_00108	CDS	852	gatY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
metabat1500.028_00109	gene	774	cbbY			
metabat1500.028_00109	CDS	774	cbbY	3.1.3.-	COG0637	Protein CbbY
metabat1500.028_00110	gene	654	dhaL-2			
metabat1500.028_00110	CDS	654	dhaL-2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase 2, ADP-binding subunit DhaL
metabat1500.028_00111	gene	996	dhaK_1			
metabat1500.028_00111	CDS	996	dhaK_1	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
metabat1500.028_00112	gene	495				
metabat1500.028_00112	CDS	495				hypothetical protein
metabat1500.028_00113	gene	1899	typA			
metabat1500.028_00113	CDS	1899	typA		COG1217	GTP-binding protein TypA/BipA
metabat1500.028_00114	gene	3183				
metabat1500.028_00114	CDS	3183				hypothetical protein
metabat1500.028_00115	gene	744				
metabat1500.028_00115	CDS	744				hypothetical protein
metabat1500.028_00116	gene	1506	gatA			
metabat1500.028_00116	CDS	1506	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
metabat1500.028_00117	gene	294	gatC			
metabat1500.028_00117	CDS	294	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
metabat1500.028_00118	gene	837				
metabat1500.028_00118	CDS	837				hypothetical protein
metabat1500.028_00119	gene	417	phaJ			
metabat1500.028_00119	CDS	417	phaJ	4.2.1.119		(R)-specific enoyl-CoA hydratase
metabat1500.028_00120	gene	1248				
metabat1500.028_00120	CDS	1248				hypothetical protein
metabat1500.028_00121	gene	2082	ligA			
metabat1500.028_00121	CDS	2082	ligA	6.5.1.2		DNA ligase
metabat1500.028_00122	gene	546				
metabat1500.028_00122	CDS	546				hypothetical protein
metabat1500.028_00123	gene	2487	pcrA			
metabat1500.028_00123	CDS	2487	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
metabat1500.028_00124	gene	2058				
metabat1500.028_00124	CDS	2058				hypothetical protein
metabat1500.028_00125	gene	921	fgd_1			
metabat1500.028_00125	CDS	921	fgd_1	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
metabat1500.028_00126	gene	360				
metabat1500.028_00126	CDS	360				hypothetical protein
metabat1500.028_00127	gene	111				
metabat1500.028_00127	CDS	111				hypothetical protein
metabat1500.028_00128	gene	690	groL1			
metabat1500.028_00128	CDS	690	groL1		COG0459	60 kDa chaperonin 1
metabat1500.028_00129	gene	282				
metabat1500.028_00129	CDS	282				hypothetical protein
metabat1500.028_00130	gene	573				
metabat1500.028_00130	CDS	573				hypothetical protein
metabat1500.028_00131	gene	1734	pheT			
metabat1500.028_00131	CDS	1734	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
metabat1500.028_00132	gene	156				
metabat1500.028_00132	CDS	156				hypothetical protein
metabat1500.028_00133	gene	750				
metabat1500.028_00133	CDS	750				hypothetical protein
metabat1500.028_00134	gene	648				
metabat1500.028_00134	CDS	648				hypothetical protein
metabat1500.028_00135	gene	588				
metabat1500.028_00135	CDS	588				hypothetical protein
metabat1500.028_00136	gene	1875				
metabat1500.028_00136	CDS	1875				hypothetical protein
metabat1500.028_00137	gene	1026	moaA			
metabat1500.028_00137	CDS	1026	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
metabat1500.028_00138	gene	726				
metabat1500.028_00138	CDS	726				hypothetical protein
metabat1500.028_00139	gene	1242	mggS			
metabat1500.028_00139	CDS	1242	mggS	2.4.1.-		Mannosylglucosylglycerate synthase
metabat1500.028_00140	gene	885	ispH			
metabat1500.028_00140	CDS	885	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
metabat1500.028_00141	gene	159				
metabat1500.028_00141	CDS	159				hypothetical protein
metabat1500.028_00142	gene	2484				
metabat1500.028_00142	CDS	2484				hypothetical protein
metabat1500.028_00143	gene	1191	carA			
metabat1500.028_00143	CDS	1191	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
metabat1500.028_00144	gene	705				
metabat1500.028_00144	CDS	705				hypothetical protein
metabat1500.028_00145	gene	711	walR_1			
metabat1500.028_00145	CDS	711	walR_1		COG0745	Transcriptional regulatory protein WalR
metabat1500.028_00146	gene	921				
metabat1500.028_00146	CDS	921				hypothetical protein
metabat1500.028_00147	gene	981				
metabat1500.028_00147	CDS	981				hypothetical protein
metabat1500.028_00148	gene	174				
metabat1500.028_00148	CDS	174				hypothetical protein
metabat1500.028_00149	gene	462				
metabat1500.028_00149	CDS	462				hypothetical protein
metabat1500.028_00150	gene	1029				
metabat1500.028_00150	CDS	1029				hypothetical protein
metabat1500.028_00151	gene	636	liaR			
metabat1500.028_00151	CDS	636	liaR		COG2197	Transcriptional regulatory protein LiaR
metabat1500.028_00152	gene	117				
metabat1500.028_00152	CDS	117				hypothetical protein
metabat1500.028_00153	gene	867				
metabat1500.028_00153	CDS	867				hypothetical protein
metabat1500.028_00154	gene	1113	yerB			
metabat1500.028_00154	CDS	1113	yerB			Putative lipoprotein YerB
metabat1500.028_00155	gene	117				
metabat1500.028_00155	CDS	117				hypothetical protein
metabat1500.028_00156	gene	279				
metabat1500.028_00156	CDS	279				hypothetical protein
metabat1500.028_00157	gene	1176	arnC			
metabat1500.028_00157	CDS	1176	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
metabat1500.028_00158	gene	222				
metabat1500.028_00158	CDS	222				hypothetical protein
metabat1500.028_00159	gene	99				
metabat1500.028_00159	CDS	99				hypothetical protein
metabat1500.028_00160	gene	1017	baeS			
metabat1500.028_00160	CDS	1017	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
metabat1500.028_00161	gene	678	phoP_1			
metabat1500.028_00161	CDS	678	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
metabat1500.028_00162	gene	393				
metabat1500.028_00162	CDS	393				hypothetical protein
metabat1500.028_00163	gene	459				
metabat1500.028_00163	CDS	459				hypothetical protein
metabat1500.028_00164	gene	531				
metabat1500.028_00164	CDS	531				hypothetical protein
metabat1500.028_00165	gene	183				
metabat1500.028_00165	CDS	183				hypothetical protein
metabat1500.028_00166	gene	1548				
metabat1500.028_00166	CDS	1548			COG2200	putative signaling protein
metabat1500.028_00167	gene	1320	hflX			
metabat1500.028_00167	CDS	1320	hflX		COG2262	GTPase HflX
metabat1500.028_00168	gene	252				
metabat1500.028_00168	CDS	252				hypothetical protein
metabat1500.028_00169	gene	186				
metabat1500.028_00169	CDS	186				hypothetical protein
metabat1500.028_00170	gene	1122	cyaB			
metabat1500.028_00170	CDS	1122	cyaB	4.6.1.1	COG2114	Adenylate cyclase 2
metabat1500.028_00171	gene	378				
metabat1500.028_00171	CDS	378				hypothetical protein
metabat1500.028_00172	gene	7521	rcsC_1			
metabat1500.028_00172	CDS	7521	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
metabat1500.028_00173	gene	705				
metabat1500.028_00173	CDS	705				hypothetical protein
metabat1500.028_00174	gene	378				
metabat1500.028_00174	CDS	378				hypothetical protein
metabat1500.028_00175	gene	414	murC			
metabat1500.028_00175	CDS	414	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
metabat1500.028_00176	gene	1032				
metabat1500.028_00176	CDS	1032				hypothetical protein
metabat1500.028_00177	gene	780				
metabat1500.028_00177	CDS	780				hypothetical protein
metabat1500.028_00178	gene	2019				
metabat1500.028_00178	CDS	2019				hypothetical protein
metabat1500.028_00179	gene	474				
metabat1500.028_00179	CDS	474				hypothetical protein
metabat1500.028_00180	gene	990				
metabat1500.028_00180	CDS	990				hypothetical protein
metabat1500.028_00181	gene	969				
metabat1500.028_00181	CDS	969				hypothetical protein
metabat1500.028_00182	gene	1458				
metabat1500.028_00182	CDS	1458				hypothetical protein
metabat1500.028_00183	gene	1770				
metabat1500.028_00183	CDS	1770				hypothetical protein
metabat1500.028_00184	gene	843				
metabat1500.028_00184	CDS	843				hypothetical protein
metabat1500.028_00185	gene	1002	tagU_1			
metabat1500.028_00185	CDS	1002	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
metabat1500.028_00186	gene	483				
metabat1500.028_00186	CDS	483				hypothetical protein
metabat1500.028_00187	gene	2001	uvrC			
metabat1500.028_00187	CDS	2001	uvrC		COG0322	UvrABC system protein C
metabat1500.028_00188	gene	1302	secDF			
metabat1500.028_00188	CDS	1302	secDF		COG0341	Protein translocase subunit SecDF
metabat1500.028_00189	gene	1086	secF			
metabat1500.028_00189	CDS	1086	secF			Protein-export membrane protein SecF
metabat1500.028_00190	gene	97				
metabat1500.028_00190	tRNA	97				tRNA-Arg(ccg)
metabat1500.028_00191	gene	846				
metabat1500.028_00191	CDS	846			COG3336	putative protein
metabat1500.028_00192	gene	600	ctaE_1			
metabat1500.028_00192	CDS	600	ctaE_1	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
metabat1500.028_00193	gene	1851	ctaD_1			
metabat1500.028_00193	CDS	1851	ctaD_1	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
metabat1500.028_00194	gene	423				
metabat1500.028_00194	CDS	423				hypothetical protein
metabat1500.028_00195	gene	561	efp			
metabat1500.028_00195	CDS	561	efp		COG0231	Elongation factor P
metabat1500.028_00196	gene	1248	xseA_1			
metabat1500.028_00196	CDS	1248	xseA_1	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
metabat1500.028_00197	gene	270	xseB_1			
metabat1500.028_00197	CDS	270	xseB_1	3.1.11.6		Exodeoxyribonuclease 7 small subunit
metabat1500.028_00198	gene	432				
metabat1500.028_00198	CDS	432				hypothetical protein
metabat1500.028_00199	gene	816				
metabat1500.028_00199	CDS	816				hypothetical protein
metabat1500.028_00200	gene	1470				
metabat1500.028_00200	CDS	1470				hypothetical protein
metabat1500.028_00201	gene	384				
metabat1500.028_00201	CDS	384				hypothetical protein
metabat1500.028_00202	gene	282				
metabat1500.028_00202	CDS	282				hypothetical protein
metabat1500.028_00203	gene	750	lolD			
metabat1500.028_00203	CDS	750	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
metabat1500.028_00204	gene	2538				
metabat1500.028_00204	CDS	2538				hypothetical protein
metabat1500.028_00205	gene	435				
metabat1500.028_00205	CDS	435				hypothetical protein
metabat1500.028_00206	gene	162				
metabat1500.028_00206	CDS	162				hypothetical protein
metabat1500.028_00207	gene	1338	rutD_2			
metabat1500.028_00207	CDS	1338	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
metabat1500.028_00208	gene	747	ackA			
metabat1500.028_00208	CDS	747	ackA	2.7.2.1	COG0282	Acetate kinase
metabat1500.028_00209	gene	405				
metabat1500.028_00209	CDS	405				hypothetical protein
metabat1500.028_00210	gene	243				
metabat1500.028_00210	CDS	243				hypothetical protein
metabat1500.028_00211	gene	363				
metabat1500.028_00211	CDS	363				hypothetical protein
metabat1500.028_00212	gene	1089	ybhS_1			
metabat1500.028_00212	CDS	1089	ybhS_1		COG0842	putative multidrug ABC transporter permease YbhS
metabat1500.028_00213	gene	744	lnrL_2			
metabat1500.028_00213	CDS	744	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
metabat1500.028_00214	gene	654				
metabat1500.028_00214	CDS	654				hypothetical protein
metabat1500.028_00215	gene	831				
metabat1500.028_00215	CDS	831		3.1.1.99		6-deoxy-6-sulfogluconolactonase
metabat1500.028_00216	gene	408				
metabat1500.028_00216	CDS	408				hypothetical protein
metabat1500.028_00217	gene	1209	glgM_1			
metabat1500.028_00217	CDS	1209	glgM_1	2.4.1.342	COG0438	Alpha-maltose-1-phosphate synthase
metabat1500.028_00218	gene	447				
metabat1500.028_00218	CDS	447				hypothetical protein
metabat1500.028_00219	gene	1599				
metabat1500.028_00219	CDS	1599				hypothetical protein
metabat1500.028_00220	gene	924	yxlF_1			
metabat1500.028_00220	CDS	924	yxlF_1	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
metabat1500.028_00221	gene	933				
metabat1500.028_00221	CDS	933				hypothetical protein
metabat1500.028_00222	gene	906	yxlF_2			
metabat1500.028_00222	CDS	906	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
metabat1500.028_00223	gene	747				
metabat1500.028_00223	CDS	747				hypothetical protein
metabat1500.028_00224	gene	1026				
metabat1500.028_00224	CDS	1026				hypothetical protein
metabat1500.028_00225	gene	1176				
metabat1500.028_00225	CDS	1176				hypothetical protein
metabat1500.028_00226	gene	300				
metabat1500.028_00226	CDS	300				hypothetical protein
metabat1500.028_00227	gene	1272				
metabat1500.028_00227	CDS	1272				hypothetical protein
metabat1500.028_00228	gene	873				
metabat1500.028_00228	CDS	873				hypothetical protein
metabat1500.028_00229	gene	267				
metabat1500.028_00229	CDS	267				hypothetical protein
metabat1500.028_00230	gene	696				
metabat1500.028_00230	CDS	696				hypothetical protein
metabat1500.028_00231	gene	1578				
metabat1500.028_00231	CDS	1578				hypothetical protein
metabat1500.028_00232	gene	87				
metabat1500.028_00232	tRNA	87				tRNA-Ser(gga)
metabat1500.028_00233	gene	90				
metabat1500.028_00233	tRNA	90				tRNA-Ser(cga)
metabat1500.028_00234	gene	441	tadA_2			
metabat1500.028_00234	CDS	441	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
metabat1500.028_00235	gene	420				
metabat1500.028_00235	CDS	420				hypothetical protein
metabat1500.028_00236	gene	1428	pmt			
metabat1500.028_00236	CDS	1428	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
metabat1500.028_00237	gene	591	rpoE			
metabat1500.028_00237	CDS	591	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
metabat1500.028_00238	gene	765				
metabat1500.028_00238	CDS	765				hypothetical protein
metabat1500.028_00239	gene	507				
metabat1500.028_00239	CDS	507				hypothetical protein
metabat1500.028_00240	gene	396				
metabat1500.028_00240	CDS	396				hypothetical protein
metabat1500.028_00241	gene	76				
metabat1500.028_00241	tRNA	76				tRNA-Arg(gcg)
metabat1500.028_00242	gene	92				
metabat1500.028_00242	tRNA	92				tRNA-Ser(gct)
metabat1500.028_00243	gene	873	aroE			
metabat1500.028_00243	CDS	873	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
metabat1500.028_00244	gene	582	tdk			
metabat1500.028_00244	CDS	582	tdk	2.7.1.21	COG1435	Thymidine kinase
metabat1500.028_00245	gene	198				
metabat1500.028_00245	CDS	198				hypothetical protein
metabat1500.028_00246	gene	873				
metabat1500.028_00246	CDS	873				hypothetical protein
metabat1500.028_00247	gene	88				
metabat1500.028_00247	tRNA	88				tRNA-Ser(tga)
metabat1500.028_00248	gene	402				
metabat1500.028_00248	CDS	402				hypothetical protein
metabat1500.028_00249	gene	1281	serS			
metabat1500.028_00249	CDS	1281	serS	6.1.1.11	COG0172	Serine--tRNA ligase
metabat1500.028_00250	gene	1110	lysS			
metabat1500.028_00250	CDS	1110	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
metabat1500.028_00251	gene	480				
metabat1500.028_00251	CDS	480				hypothetical protein
metabat1500.028_00252	gene	1437	nanM			
metabat1500.028_00252	CDS	1437	nanM	5.1.3.24		N-acetylneuraminate epimerase
metabat1500.028_00253	gene	546	sigW_1			
metabat1500.028_00253	CDS	546	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
metabat1500.028_00254	gene	159				
metabat1500.028_00254	CDS	159				hypothetical protein
metabat1500.028_00255	gene	1545				
metabat1500.028_00255	CDS	1545				hypothetical protein
metabat1500.028_00256	gene	420				
metabat1500.028_00256	CDS	420				hypothetical protein
metabat1500.028_00257	gene	465				
metabat1500.028_00257	CDS	465				hypothetical protein
metabat1500.028_00258	gene	243				
metabat1500.028_00258	CDS	243				hypothetical protein
metabat1500.028_00259	gene	837	ku			
metabat1500.028_00259	CDS	837	ku		COG1273	Non-homologous end joining protein Ku
metabat1500.028_00260	gene	252				
metabat1500.028_00260	CDS	252				hypothetical protein
metabat1500.028_00261	gene	1059	btuD_2			
metabat1500.028_00261	CDS	1059	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
metabat1500.028_00262	gene	1191	ybhS_2			
