locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat2500.091_00017	CDS	1770	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
metabat2500.091_00018	gene	645				
metabat2500.091_00018	CDS	645				hypothetical protein
metabat2500.091_00019	gene	627				
metabat2500.091_00019	CDS	627				hypothetical protein
metabat2500.091_00020	gene	477				
metabat2500.091_00020	CDS	477				hypothetical protein
metabat2500.091_00021	gene	372				
metabat2500.091_00021	CDS	372				hypothetical protein
metabat2500.091_00022	gene	1758				
metabat2500.091_00022	CDS	1758				hypothetical protein
metabat2500.091_00023	gene	1620				
metabat2500.091_00023	CDS	1620				hypothetical protein
metabat2500.091_00024	gene	1167	mshA_1			
metabat2500.091_00024	CDS	1167	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
metabat2500.091_00025	gene	258				
metabat2500.091_00025	CDS	258				hypothetical protein
metabat2500.091_00026	gene	1014	xerD_1			
metabat2500.091_00026	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
metabat2500.091_00027	gene	1371	glyQS			
metabat2500.091_00027	CDS	1371	glyQS	6.1.1.14		Glycine--tRNA ligase
metabat2500.091_00028	gene	3129	malT_1			
metabat2500.091_00028	CDS	3129	malT_1		COG2909	HTH-type transcriptional regulator MalT
metabat2500.091_00029	gene	498				
metabat2500.091_00029	CDS	498				hypothetical protein
metabat2500.091_00030	gene	1209				
metabat2500.091_00030	CDS	1209				hypothetical protein
metabat2500.091_00031	gene	258				
metabat2500.091_00031	CDS	258				hypothetical protein
metabat2500.091_00032	gene	2031	recB			
metabat2500.091_00032	CDS	2031	recB	3.1.11.5		RecBCD enzyme subunit RecB
metabat2500.091_00033	gene	291				
metabat2500.091_00033	CDS	291				hypothetical protein
metabat2500.091_00034	gene	972				
metabat2500.091_00034	CDS	972				hypothetical protein
metabat2500.091_00035	gene	1338	nagZ_1			
metabat2500.091_00035	CDS	1338	nagZ_1	3.2.1.52		Beta-hexosaminidase
metabat2500.091_00036	gene	1917				
metabat2500.091_00036	CDS	1917			COG1132	putative ABC transporter ATP-binding protein
metabat2500.091_00037	gene	414	sphR			
metabat2500.091_00037	CDS	414	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
metabat2500.091_00038	gene	1074				
metabat2500.091_00038	CDS	1074				hypothetical protein
metabat2500.091_00039	gene	315				
metabat2500.091_00039	CDS	315				hypothetical protein
metabat2500.091_00040	gene	828				
metabat2500.091_00040	CDS	828				hypothetical protein
metabat2500.091_00041	gene	306				
metabat2500.091_00041	CDS	306				hypothetical protein
metabat2500.091_00042	gene	816				
metabat2500.091_00042	CDS	816				hypothetical protein
metabat2500.091_00043	gene	417	higA			
metabat2500.091_00043	CDS	417	higA		COG5499	Antitoxin HigA
metabat2500.091_00044	gene	288				
metabat2500.091_00044	CDS	288				hypothetical protein
metabat2500.091_00045	gene	264				
metabat2500.091_00045	CDS	264				hypothetical protein
metabat2500.091_00046	gene	258				
metabat2500.091_00046	CDS	258				hypothetical protein
metabat2500.091_00047	gene	297				
metabat2500.091_00047	CDS	297				hypothetical protein
metabat2500.091_00048	gene	282	ligD			
metabat2500.091_00048	CDS	282	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
metabat2500.091_00049	gene	234				
metabat2500.091_00049	CDS	234				hypothetical protein
metabat2500.091_00050	gene	513				
metabat2500.091_00050	CDS	513				hypothetical protein
metabat2500.091_00051	gene	327				
metabat2500.091_00051	CDS	327				hypothetical protein
metabat2500.091_00052	gene	1353	lysA			
metabat2500.091_00052	CDS	1353	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
metabat2500.091_00053	gene	705				
metabat2500.091_00053	CDS	705				hypothetical protein
metabat2500.091_00054	gene	207				
metabat2500.091_00054	CDS	207				hypothetical protein
metabat2500.091_00055	gene	567				
metabat2500.091_00055	CDS	567				hypothetical protein
metabat2500.091_00056	gene	372	dksA_1			
metabat2500.091_00056	CDS	372	dksA_1			RNA polymerase-binding transcription factor DksA
metabat2500.091_00057	gene	1605	rnhA			
metabat2500.091_00057	CDS	1605	rnhA	3.1.26.4		Ribonuclease H
metabat2500.091_00058	gene	2088	sasA_1			
metabat2500.091_00058	CDS	2088	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat2500.091_00059	gene	375	mprA_1			
metabat2500.091_00059	CDS	375	mprA_1		COG0745	Response regulator MprA
metabat2500.091_00060	gene	756				
metabat2500.091_00060	CDS	756		1.13.11.49		Chlorite dismutase
metabat2500.091_00061	gene	588	tag			
metabat2500.091_00061	CDS	588	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
metabat2500.091_00062	gene	765	glpQ			
metabat2500.091_00062	CDS	765	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
metabat2500.091_00063	gene	1437	pknD_1			
metabat2500.091_00063	CDS	1437	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
metabat2500.091_00064	gene	858	eis_1			
metabat2500.091_00064	CDS	858	eis_1	2.3.1.-		N-acetyltransferase Eis
metabat2500.091_00065	gene	351				
metabat2500.091_00065	CDS	351				hypothetical protein
metabat2500.091_00066	gene	519				
metabat2500.091_00066	CDS	519				hypothetical protein
metabat2500.091_00067	gene	1014				
metabat2500.091_00067	CDS	1014		1.1.1.81	COG0111	Hydroxypyruvate reductase
metabat2500.091_00068	gene	783	fabI			
metabat2500.091_00068	CDS	783	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
metabat2500.091_00069	gene	639	resA_1			
metabat2500.091_00069	CDS	639	resA_1			Thiol-disulfide oxidoreductase ResA
metabat2500.091_00070	gene	1122	metB			
metabat2500.091_00070	CDS	1122	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
metabat2500.091_00071	gene	435				
metabat2500.091_00071	CDS	435				hypothetical protein
metabat2500.091_00072	gene	828				
metabat2500.091_00072	CDS	828				hypothetical protein
metabat2500.091_00073	gene	381				
metabat2500.091_00073	CDS	381				hypothetical protein
metabat2500.091_00074	gene	402				
metabat2500.091_00074	CDS	402				hypothetical protein
metabat2500.091_00075	gene	1239				
metabat2500.091_00075	CDS	1239				hypothetical protein
metabat2500.091_00076	gene	456				
metabat2500.091_00076	CDS	456				hypothetical protein
metabat2500.091_00077	gene	1293	entS_1			
metabat2500.091_00077	CDS	1293	entS_1			Enterobactin exporter EntS
metabat2500.091_00078	gene	1164	dmg			
metabat2500.091_00078	CDS	1164	dmg	1.5.3.10		Dimethylglycine oxidase
metabat2500.091_00079	gene	909	yisK			
metabat2500.091_00079	CDS	909	yisK		COG0179	putative protein YisK
metabat2500.091_00080	gene	777				
metabat2500.091_00080	CDS	777				hypothetical protein
metabat2500.091_00081	gene	2586	mshC			
metabat2500.091_00081	CDS	2586	mshC	6.3.1.13		L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
metabat2500.091_00082	gene	681				
metabat2500.091_00082	CDS	681				hypothetical protein
metabat2500.091_00083	gene	270	rpsO			
metabat2500.091_00083	CDS	270	rpsO			30S ribosomal protein S15
metabat2500.091_00084	gene	1494				
metabat2500.091_00084	CDS	1494				hypothetical protein
metabat2500.091_00085	gene	882				
metabat2500.091_00085	CDS	882				hypothetical protein
metabat2500.091_00086	gene	324				
metabat2500.091_00086	CDS	324				hypothetical protein
metabat2500.091_00087	gene	246				
metabat2500.091_00087	CDS	246				hypothetical protein
metabat2500.091_00088	gene	1164				
metabat2500.091_00088	CDS	1164		3.5.3.3		Creatinase
metabat2500.091_00089	gene	732	livF_1			
metabat2500.091_00089	CDS	732	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
metabat2500.091_00090	gene	732	lptB			
metabat2500.091_00090	CDS	732	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
metabat2500.091_00091	gene	1047				
metabat2500.091_00091	CDS	1047				hypothetical protein
metabat2500.091_00092	gene	894	livH_1			
metabat2500.091_00092	CDS	894	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
metabat2500.091_00093	gene	1251	braC			
metabat2500.091_00093	CDS	1251	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
metabat2500.091_00094	gene	1584				
metabat2500.091_00094	CDS	1584				hypothetical protein
metabat2500.091_00095	gene	1101				
metabat2500.091_00095	CDS	1101		3.7.1.19		2,6-dihydropseudooxynicotine hydrolase
metabat2500.091_00096	gene	1014	degA			
metabat2500.091_00096	CDS	1014	degA		COG1609	HTH-type transcriptional regulator DegA
metabat2500.091_00097	gene	888	Hgd			
metabat2500.091_00097	CDS	888	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
metabat2500.091_00098	gene	1011				
metabat2500.091_00098	CDS	1011				hypothetical protein
metabat2500.091_00099	gene	1014	acoA_1			
metabat2500.091_00099	CDS	1014	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
metabat2500.091_00100	gene	1032	bfmBAB_1			
metabat2500.091_00100	CDS	1032	bfmBAB_1	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
metabat2500.091_00101	gene	1347	dddP			
metabat2500.091_00101	CDS	1347	dddP	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
metabat2500.091_00102	gene	1257	pdhC_1			
metabat2500.091_00102	CDS	1257	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
metabat2500.091_00103	gene	162				
metabat2500.091_00103	CDS	162				hypothetical protein
metabat2500.091_00104	gene	639	rdgB			
metabat2500.091_00104	CDS	639	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
metabat2500.091_00105	gene	282				
metabat2500.091_00105	CDS	282				hypothetical protein
metabat2500.091_00106	gene	774				
metabat2500.091_00106	CDS	774				hypothetical protein
metabat2500.091_00107	gene	297				
metabat2500.091_00107	CDS	297				hypothetical protein
metabat2500.091_00108	gene	375	rplV			
metabat2500.091_00108	CDS	375	rplV		COG0091	50S ribosomal protein L22
metabat2500.091_00109	gene	288	rpsS			
metabat2500.091_00109	CDS	288	rpsS		COG0185	30S ribosomal protein S19
metabat2500.091_00110	gene	837	rplB			
metabat2500.091_00110	CDS	837	rplB			50S ribosomal protein L2
metabat2500.091_00111	gene	333				
metabat2500.091_00111	CDS	333				hypothetical protein
metabat2500.091_00112	gene	909				
metabat2500.091_00112	CDS	909				hypothetical protein
metabat2500.091_00113	gene	411	rplC			
metabat2500.091_00113	CDS	411	rplC		COG0087	50S ribosomal protein L3
metabat2500.091_00114	gene	453	bhbA_1			
metabat2500.091_00114	CDS	453	bhbA_1	5.4.99.2		Methylmalonyl-CoA mutase
metabat2500.091_00115	gene	2226				
metabat2500.091_00115	CDS	2226				hypothetical protein
metabat2500.091_00116	gene	780				
metabat2500.091_00116	CDS	780				hypothetical protein
metabat2500.091_00117	gene	1113	leuB			
metabat2500.091_00117	CDS	1113	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
metabat2500.091_00118	gene	216				
metabat2500.091_00118	CDS	216				hypothetical protein
metabat2500.091_00119	gene	4584	rcsC_1			
metabat2500.091_00119	CDS	4584	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
metabat2500.091_00120	gene	1725				
metabat2500.091_00120	CDS	1725				hypothetical protein
metabat2500.091_00121	gene	717				
metabat2500.091_00121	CDS	717				hypothetical protein
metabat2500.091_00122	gene	366	phoP_1			
metabat2500.091_00122	CDS	366	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
metabat2500.091_00123	gene	441	cheB_1			
metabat2500.091_00123	CDS	441	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
metabat2500.091_00124	gene	1374				
metabat2500.091_00124	CDS	1374				hypothetical protein
metabat2500.091_00125	gene	474				
metabat2500.091_00125	CDS	474				hypothetical protein
metabat2500.091_00126	gene	1371				
metabat2500.091_00126	CDS	1371				hypothetical protein
metabat2500.091_00127	gene	729	nqo4			
metabat2500.091_00127	CDS	729	nqo4	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
metabat2500.091_00128	gene	591				
metabat2500.091_00128	CDS	591				hypothetical protein
metabat2500.091_00129	gene	1338	nuoF			
metabat2500.091_00129	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
metabat2500.091_00130	gene	156				
metabat2500.091_00130	CDS	156				hypothetical protein
metabat2500.091_00131	gene	654				
metabat2500.091_00131	CDS	654				hypothetical protein
metabat2500.091_00132	gene	813				
metabat2500.091_00132	CDS	813				hypothetical protein
metabat2500.091_00133	gene	654	rcsB			
metabat2500.091_00133	CDS	654	rcsB			Transcriptional regulatory protein RcsB
metabat2500.091_00134	gene	1356	ftsW			
metabat2500.091_00134	CDS	1356	ftsW	2.4.1.129		peptidoglycan glycosyltransferase FtsW
metabat2500.091_00135	gene	894	COQ5_1			
metabat2500.091_00135	CDS	894	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat2500.091_00136	gene	408				
metabat2500.091_00136	CDS	408				hypothetical protein
metabat2500.091_00137	gene	447	mprA_2			
metabat2500.091_00137	CDS	447	mprA_2		COG0745	Response regulator MprA
metabat2500.091_00138	gene	651	pdxH			
metabat2500.091_00138	CDS	651	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
metabat2500.091_00139	gene	615				
metabat2500.091_00139	CDS	615				hypothetical protein
metabat2500.091_00140	gene	537				
metabat2500.091_00140	CDS	537				hypothetical protein
metabat2500.091_00141	gene	555				
metabat2500.091_00141	CDS	555				hypothetical protein
metabat2500.091_00142	gene	408	oxyR_1			
metabat2500.091_00142	CDS	408	oxyR_1	1.3.98.4		5a,11a-dehydrotetracycline/5a,11a-dehydrooxytetracycline reductase
metabat2500.091_00143	gene	414	oxyR_2			
metabat2500.091_00143	CDS	414	oxyR_2	1.3.98.4		5a,11a-dehydrotetracycline/5a,11a-dehydrooxytetracycline reductase
metabat2500.091_00144	gene	1080				
metabat2500.091_00144	CDS	1080				hypothetical protein
metabat2500.091_00145	gene	243				
metabat2500.091_00145	CDS	243				putative protein
metabat2500.091_00146	gene	840				
metabat2500.091_00146	CDS	840				hypothetical protein
metabat2500.091_00147	gene	576				
metabat2500.091_00147	CDS	576				hypothetical protein
metabat2500.091_00148	gene	1446	puo			
metabat2500.091_00148	CDS	1446	puo	1.4.3.10		Putrescine oxidase
metabat2500.091_00149	gene	615	sucD			
metabat2500.091_00149	CDS	615	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
metabat2500.091_00150	gene	1038				
metabat2500.091_00150	CDS	1038				hypothetical protein
metabat2500.091_00151	gene	1359	algC			
metabat2500.091_00151	CDS	1359	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
metabat2500.091_00152	gene	738	ydjF			
metabat2500.091_00152	CDS	738	ydjF		COG1842	Phage shock protein A 
metabat2500.091_00153	gene	279				
metabat2500.091_00153	CDS	279				hypothetical protein
metabat2500.091_00154	gene	588				
metabat2500.091_00154	CDS	588				hypothetical protein
metabat2500.091_00155	gene	936	htpX_1			
metabat2500.091_00155	CDS	936	htpX_1	3.4.24.-	COG0501	Protease HtpX 
metabat2500.091_00156	gene	345				
metabat2500.091_00156	CDS	345				hypothetical protein
metabat2500.091_00157	gene	588	COQ5_2			
metabat2500.091_00157	CDS	588	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat2500.091_00158	gene	282	tatA_2			
metabat2500.091_00158	CDS	282	tatA_2			Sec-independent protein translocase protein TatA
metabat2500.091_00159	gene	825	tatC			
metabat2500.091_00159	CDS	825	tatC		COG0805	Sec-independent protein translocase protein TatC
metabat2500.091_00160	gene	1311				
metabat2500.091_00160	CDS	1311				hypothetical protein
metabat2500.091_00161	gene	807				
metabat2500.091_00161	CDS	807				hypothetical protein
metabat2500.091_00162	gene	456				
metabat2500.091_00162	CDS	456				hypothetical protein
metabat2500.091_00163	gene	201				
metabat2500.091_00163	CDS	201				hypothetical protein
metabat2500.091_00164	gene	1377	rodA			
metabat2500.091_00164	CDS	1377	rodA		COG0772	putative FtsW-like protein
metabat2500.091_00165	gene	468	fhaB			
metabat2500.091_00165	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
metabat2500.091_00166	gene	783				
metabat2500.091_00166	CDS	783				hypothetical protein
metabat2500.091_00167	gene	984	ribF			
metabat2500.091_00167	CDS	984	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
metabat2500.091_00168	gene	1425	rclA			
metabat2500.091_00168	CDS	1425	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
metabat2500.091_00169	gene	369				
metabat2500.091_00169	CDS	369				hypothetical protein
metabat2500.091_00170	gene	570				
metabat2500.091_00170	CDS	570				hypothetical protein
metabat2500.091_00171	gene	426				
metabat2500.091_00171	CDS	426				hypothetical protein
metabat2500.091_00172	gene	951	opuCC_1			
metabat2500.091_00172	CDS	951	opuCC_1		COG1732	Carnitine transport binding protein OpuCC
metabat2500.091_00173	gene	1056				
metabat2500.091_00173	CDS	1056				hypothetical protein
metabat2500.091_00174	gene	1059	aroF			
metabat2500.091_00174	CDS	1059	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
metabat2500.091_00175	gene	396	aroH			
metabat2500.091_00175	CDS	396	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
metabat2500.091_00176	gene	507				
metabat2500.091_00176	CDS	507				hypothetical protein
metabat2500.091_00177	gene	414				
metabat2500.091_00177	CDS	414				hypothetical protein
metabat2500.091_00178	gene	86				
metabat2500.091_00178	tRNA	86				tRNA-Ser(tga)
metabat2500.091_00179	gene	105				
metabat2500.091_00179	CDS	105				hypothetical protein
metabat2500.091_00180	gene	684				
metabat2500.091_00180	CDS	684				hypothetical protein
metabat2500.091_00181	gene	834				
metabat2500.091_00181	CDS	834		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
metabat2500.091_00182	gene	1374				
metabat2500.091_00182	CDS	1374				hypothetical protein
metabat2500.091_00183	gene	273				
metabat2500.091_00183	CDS	273				hypothetical protein
metabat2500.091_00184	gene	795				
metabat2500.091_00184	CDS	795				hypothetical protein
metabat2500.091_00185	gene	1176				
metabat2500.091_00185	CDS	1176				hypothetical protein
metabat2500.091_00186	gene	1017				
metabat2500.091_00186	CDS	1017				hypothetical protein
metabat2500.091_00187	gene	1050				
metabat2500.091_00187	CDS	1050				hypothetical protein
metabat2500.091_00188	gene	1242	fabF_1			
metabat2500.091_00188	CDS	1242	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
metabat2500.091_00189	gene	822	yidA_1			
metabat2500.091_00189	CDS	822	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
metabat2500.091_00190	gene	849				
metabat2500.091_00190	CDS	849				hypothetical protein
metabat2500.091_00191	gene	468				
metabat2500.091_00191	CDS	468				hypothetical protein
metabat2500.091_00192	gene	516	nrdR			
metabat2500.091_00192	CDS	516	nrdR		COG1327	Transcriptional repressor NrdR
metabat2500.091_00193	gene	660				
metabat2500.091_00193	CDS	660				hypothetical protein
metabat2500.091_00194	gene	468				
metabat2500.091_00194	CDS	468				hypothetical protein
metabat2500.091_00195	gene	666				
metabat2500.091_00195	CDS	666				hypothetical protein
metabat2500.091_00196	gene	77				
metabat2500.091_00196	tRNA	77				tRNA-Glu(ctc)
metabat2500.091_00197	gene	843	pip_1			
metabat2500.091_00197	CDS	843	pip_1	3.4.11.5		Proline iminopeptidase
metabat2500.091_00198	gene	549				
metabat2500.091_00198	CDS	549				hypothetical protein
metabat2500.091_00199	gene	1245				
metabat2500.091_00199	CDS	1245				hypothetical protein
metabat2500.091_00200	gene	453				
metabat2500.091_00200	CDS	453				hypothetical protein
metabat2500.091_00201	gene	252				
metabat2500.091_00201	CDS	252				hypothetical protein
metabat2500.091_00202	gene	1302	rcsC_2			
metabat2500.091_00202	CDS	1302	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
metabat2500.091_00203	gene	285				
metabat2500.091_00203	CDS	285				hypothetical protein
metabat2500.091_00204	gene	411				
metabat2500.091_00204	CDS	411			COG1846	putative HTH-type transcriptional regulator/GBAA_1941/BAS1801
metabat2500.091_00205	gene	264				
metabat2500.091_00205	CDS	264				hypothetical protein
metabat2500.091_00206	gene	1128				
metabat2500.091_00206	CDS	1128				hypothetical protein
metabat2500.091_00207	gene	165				
metabat2500.091_00207	CDS	165				hypothetical protein
metabat2500.091_00208	gene	1803				
metabat2500.091_00208	CDS	1803		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
metabat2500.091_00209	gene	708	tmk			
metabat2500.091_00209	CDS	708	tmk	2.7.4.9	COG0125	Thymidylate kinase
metabat2500.091_00210	gene	627	thyX			
metabat2500.091_00210	CDS	627	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
metabat2500.091_00211	gene	798	rgtE_1			
metabat2500.091_00211	CDS	798	rgtE_1	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
metabat2500.091_00212	gene	1464	cca			
metabat2500.091_00212	CDS	1464	cca	2.7.7.72		CCA-adding enzyme
metabat2500.091_00213	gene	258				
metabat2500.091_00213	CDS	258				hypothetical protein
metabat2500.091_00214	gene	1413				
metabat2500.091_00214	CDS	1413				hypothetical protein
metabat2500.091_00215	gene	1233	mshA_2			
metabat2500.091_00215	CDS	1233	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
metabat2500.091_00216	gene	1257	mshA_3			
metabat2500.091_00216	CDS	1257	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
metabat2500.091_00217	gene	990	galE			
metabat2500.091_00217	CDS	990	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
metabat2500.091_00218	gene	492				
metabat2500.091_00218	CDS	492				hypothetical protein
metabat2500.091_00219	gene	1569				
metabat2500.091_00219	CDS	1569				hypothetical protein
metabat2500.091_00220	gene	2610				
metabat2500.091_00220	CDS	2610				hypothetical protein
metabat2500.091_00221	gene	771				
metabat2500.091_00221	CDS	771				hypothetical protein
metabat2500.091_00222	gene	615	sodA2			
metabat2500.091_00222	CDS	615	sodA2	1.15.1.1		Superoxide dismutase [Mn] 2
metabat2500.091_00223	gene	2028	clcB_1			
metabat2500.091_00223	CDS	2028	clcB_1			Voltage-gated ClC-type chloride channel ClcB
metabat2500.091_00224	gene	615				
metabat2500.091_00224	CDS	615				hypothetical protein
metabat2500.091_00225	gene	378				
metabat2500.091_00225	CDS	378				hypothetical protein
metabat2500.091_00226	gene	1071	thiY_1			
metabat2500.091_00226	CDS	1071	thiY_1		COG0715	Formylaminopyrimidine-binding protein
metabat2500.091_00227	gene	477	ribX_1			
metabat2500.091_00227	CDS	477	ribX_1			Riboflavin transport system permease protein RibX
metabat2500.091_00228	gene	666	argJ			
metabat2500.091_00228	CDS	666	argJ			Arginine biosynthesis bifunctional protein ArgJ
metabat2500.091_00229	gene	1230	argD			
metabat2500.091_00229	CDS	1230	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
metabat2500.091_00230	gene	1452	bepA_1			
metabat2500.091_00230	CDS	1452	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
metabat2500.091_00231	gene	1008				
metabat2500.091_00231	CDS	1008				hypothetical protein
metabat2500.091_00232	gene	474	cheB_2			
metabat2500.091_00232	CDS	474	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
metabat2500.091_00233	gene	1149				
metabat2500.091_00233	CDS	1149				hypothetical protein
metabat2500.091_00234	gene	264				
metabat2500.091_00234	CDS	264				hypothetical protein
metabat2500.091_00235	gene	2466	murJ_1			
metabat2500.091_00235	CDS	2466	murJ_1			lipid II flippase MurJ
metabat2500.091_00236	gene	198				
metabat2500.091_00236	CDS	198				hypothetical protein
metabat2500.091_00237	gene	1155	yghO			
metabat2500.091_00237	CDS	1155	yghO			Protein YghO
metabat2500.091_00238	gene	1647				
metabat2500.091_00238	CDS	1647				hypothetical protein
metabat2500.091_00239	gene	189				
metabat2500.091_00239	CDS	189				hypothetical protein
metabat2500.091_00240	gene	1113	hpd			
metabat2500.091_00240	CDS	1113	hpd	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
metabat2500.091_00241	gene	999				
metabat2500.091_00241	CDS	999				hypothetical protein
metabat2500.091_00242	gene	252				
metabat2500.091_00242	CDS	252				hypothetical protein
metabat2500.091_00243	gene	1275	yhhT			
metabat2500.091_00243	CDS	1275	yhhT		COG0628	Putative transport protein YhhT
metabat2500.091_00244	gene	1044				
metabat2500.091_00244	CDS	1044				hypothetical protein
metabat2500.091_00245	gene	1170	bbsG			
metabat2500.091_00245	CDS	1170	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
metabat2500.091_00246	gene	261				
metabat2500.091_00246	CDS	261				hypothetical protein
metabat2500.091_00247	gene	477				
metabat2500.091_00247	CDS	477				hypothetical protein
metabat2500.091_00248	gene	444				
metabat2500.091_00248	CDS	444				hypothetical protein
metabat2500.091_00249	gene	231				
metabat2500.091_00249	CDS	231				hypothetical protein
metabat2500.091_00250	gene	405				
metabat2500.091_00250	CDS	405				hypothetical protein
metabat2500.091_00251	gene	1740				
metabat2500.091_00251	CDS	1740				hypothetical protein
metabat2500.091_00252	gene	834				
metabat2500.091_00252	CDS	834				hypothetical protein
