locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat2500.102_00026	CDS	777	menG	2.1.1.163		Demethylmenaquinone methyltransferase
metabat2500.102_00027	gene	756				
metabat2500.102_00027	CDS	756				hypothetical protein
metabat2500.102_00028	gene	1197	ychF			
metabat2500.102_00028	CDS	1197	ychF		COG0012	Ribosome-binding ATPase YchF
metabat2500.102_00029	gene	1362				
metabat2500.102_00029	CDS	1362				hypothetical protein
metabat2500.102_00030	gene	882	rip2			
metabat2500.102_00030	CDS	882	rip2		COG1994	Putative zinc metalloprotease Rip2
metabat2500.102_00031	gene	510	ruvC			
metabat2500.102_00031	CDS	510	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
metabat2500.102_00032	gene	612	ruvA			
metabat2500.102_00032	CDS	612	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
metabat2500.102_00033	gene	1038	ruvB			
metabat2500.102_00033	CDS	1038	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
metabat2500.102_00034	gene	339	yajC			
metabat2500.102_00034	CDS	339	yajC		COG1862	Sec translocon accessory complex subunit YajC
metabat2500.102_00035	gene	2136	secD			
metabat2500.102_00035	CDS	2136	secD		COG0342	Protein translocase subunit SecD
metabat2500.102_00036	gene	756				
metabat2500.102_00036	CDS	756				hypothetical protein
metabat2500.102_00037	gene	600				
metabat2500.102_00037	CDS	600				hypothetical protein
metabat2500.102_00038	gene	345	fdxA_1			
metabat2500.102_00038	CDS	345	fdxA_1		COG1146	Ferredoxin
metabat2500.102_00039	gene	1161				
metabat2500.102_00039	CDS	1161				hypothetical protein
metabat2500.102_00040	gene	174				
metabat2500.102_00040	CDS	174				hypothetical protein
metabat2500.102_00041	gene	459				
metabat2500.102_00041	CDS	459				hypothetical protein
metabat2500.102_00042	gene	279				
metabat2500.102_00042	CDS	279				hypothetical protein
metabat2500.102_00043	gene	207				
metabat2500.102_00043	CDS	207				hypothetical protein
metabat2500.102_00044	gene	750				
metabat2500.102_00044	CDS	750				hypothetical protein
metabat2500.102_00045	gene	96				
metabat2500.102_00045	CDS	96				hypothetical protein
metabat2500.102_00046	gene	165				
metabat2500.102_00046	CDS	165				hypothetical protein
metabat2500.102_00047	gene	633	folE_1			
metabat2500.102_00047	CDS	633	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
metabat2500.102_00048	gene	1254	thcD			
metabat2500.102_00048	CDS	1254	thcD	1.18.1.-		Rhodocoxin reductase
metabat2500.102_00049	gene	234				
metabat2500.102_00049	CDS	234				hypothetical protein
metabat2500.102_00050	gene	1791	ctaD_1			
metabat2500.102_00050	CDS	1791	ctaD_1	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
metabat2500.102_00051	gene	750				
metabat2500.102_00051	CDS	750			COG0637	putative protein
metabat2500.102_00052	gene	363				
metabat2500.102_00052	CDS	363				hypothetical protein
metabat2500.102_00053	gene	705				
metabat2500.102_00053	CDS	705				hypothetical protein
metabat2500.102_00054	gene	642	clpP2			
metabat2500.102_00054	CDS	642	clpP2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
metabat2500.102_00055	gene	645	clpP1			
metabat2500.102_00055	CDS	645	clpP1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 1
metabat2500.102_00056	gene	1404	tig			
metabat2500.102_00056	CDS	1404	tig	5.2.1.8	COG0544	Trigger factor
metabat2500.102_00057	gene	660				
metabat2500.102_00057	CDS	660				hypothetical protein
metabat2500.102_00058	gene	1167				
metabat2500.102_00058	CDS	1167			COG0328	Bifunctional protein
metabat2500.102_00059	gene	741				
metabat2500.102_00059	CDS	741			COG1579	putative protein
metabat2500.102_00060	gene	354				
metabat2500.102_00060	CDS	354			COG0327	GTP cyclohydrolase 1 type 2 
metabat2500.102_00061	gene	291	rshA_1			
metabat2500.102_00061	CDS	291	rshA_1			Anti-sigma factor RshA
metabat2500.102_00062	gene	597	sigR_1			
metabat2500.102_00062	CDS	597	sigR_1		COG1595	ECF RNA polymerase sigma factor SigR
metabat2500.102_00063	gene	477	ybaK			
metabat2500.102_00063	CDS	477	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
metabat2500.102_00064	gene	567	rfbC			
metabat2500.102_00064	CDS	567	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
metabat2500.102_00065	gene	606				
metabat2500.102_00065	CDS	606				hypothetical protein
metabat2500.102_00066	gene	729	yedK			
metabat2500.102_00066	CDS	729	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
metabat2500.102_00067	gene	516				
metabat2500.102_00067	CDS	516		2.3.1.-	COG1670	Acetyltransferase
metabat2500.102_00068	gene	1230	aroA			
metabat2500.102_00068	CDS	1230	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
metabat2500.102_00069	gene	990	rsgA			
metabat2500.102_00069	CDS	990	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
metabat2500.102_00070	gene	852	ycbX			
metabat2500.102_00070	CDS	852	ycbX		COG0633	putative protein YcbX
metabat2500.102_00071	gene	300				
metabat2500.102_00071	CDS	300				hypothetical protein
metabat2500.102_00072	gene	816	hisN			
metabat2500.102_00072	CDS	816	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
metabat2500.102_00073	gene	1026	queA			
metabat2500.102_00073	CDS	1026	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
metabat2500.102_00074	gene	675				
metabat2500.102_00074	CDS	675		1.-.-.-	COG4221	putative oxidoreductase
metabat2500.102_00075	gene	462	soxR			
metabat2500.102_00075	CDS	462	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
metabat2500.102_00076	gene	528				
metabat2500.102_00076	CDS	528				hypothetical protein
metabat2500.102_00077	gene	630				
metabat2500.102_00077	CDS	630				hypothetical protein
metabat2500.102_00078	gene	543				
metabat2500.102_00078	CDS	543				hypothetical protein
metabat2500.102_00079	gene	273	acyP			
metabat2500.102_00079	CDS	273	acyP	3.6.1.7	COG1254	Acylphosphatase
metabat2500.102_00080	gene	876				
metabat2500.102_00080	CDS	876				hypothetical protein
metabat2500.102_00081	gene	183				
metabat2500.102_00081	CDS	183				hypothetical protein
metabat2500.102_00082	gene	240				
metabat2500.102_00082	CDS	240				hypothetical protein
metabat2500.102_00083	gene	1104	modC			
metabat2500.102_00083	CDS	1104	modC	7.3.2.5	COG1118	Molybdenum import ATP-binding protein ModC
metabat2500.102_00084	gene	86				
metabat2500.102_00084	tRNA	86				tRNA-Pro(cgg)
metabat2500.102_00085	gene	789	modA			
metabat2500.102_00085	CDS	789	modA		COG0725	Molybdate-binding protein ModA
metabat2500.102_00086	gene	405				
metabat2500.102_00086	CDS	405				hypothetical protein
metabat2500.102_00087	gene	354				
metabat2500.102_00087	CDS	354				hypothetical protein
metabat2500.102_00088	gene	1047	nusA			
metabat2500.102_00088	CDS	1047	nusA		COG0195	Transcription termination/antitermination protein NusA
metabat2500.102_00089	gene	504	rimP			
metabat2500.102_00089	CDS	504	rimP		COG0779	Ribosome maturation factor RimP
metabat2500.102_00090	gene	474				
metabat2500.102_00090	CDS	474				hypothetical protein
metabat2500.102_00091	gene	432				
metabat2500.102_00091	CDS	432				hypothetical protein
metabat2500.102_00092	gene	789	fdhD			
metabat2500.102_00092	CDS	789	fdhD		COG1526	Sulfur carrier protein FdhD
metabat2500.102_00093	gene	2271				
metabat2500.102_00093	CDS	2271		1.-.-.-	COG0243	putative oxidoreductase
metabat2500.102_00094	gene	1476				
metabat2500.102_00094	CDS	1476				hypothetical protein
metabat2500.102_00095	gene	795	aroE			
metabat2500.102_00095	CDS	795	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
metabat2500.102_00096	gene	1161	mltG			
metabat2500.102_00096	CDS	1161	mltG	4.2.2.-		Endolytic murein transglycosylase
metabat2500.102_00097	gene	444				
metabat2500.102_00097	CDS	444		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
metabat2500.102_00098	gene	231				
metabat2500.102_00098	CDS	231				hypothetical protein
metabat2500.102_00099	gene	1044	mshA_1			
metabat2500.102_00099	CDS	1044	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
metabat2500.102_00100	gene	912	strL			
metabat2500.102_00100	CDS	912	strL	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
metabat2500.102_00101	gene	996	rmlB			
metabat2500.102_00101	CDS	996	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
metabat2500.102_00102	gene	1407	lcpA			
metabat2500.102_00102	CDS	1407	lcpA		COG1316	Cell wall biosynthesis protein LcpA
metabat2500.102_00103	gene	1353	tagU			
metabat2500.102_00103	CDS	1353	tagU	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
metabat2500.102_00104	gene	720				
metabat2500.102_00104	CDS	720				hypothetical protein
metabat2500.102_00105	gene	2187				
metabat2500.102_00105	CDS	2187				hypothetical protein
metabat2500.102_00106	gene	765	scoA_2			
metabat2500.102_00106	CDS	765	scoA_2	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
metabat2500.102_00107	gene	669	scoB			
metabat2500.102_00107	CDS	669	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
metabat2500.102_00108	gene	1176				
metabat2500.102_00108	CDS	1176				hypothetical protein
metabat2500.102_00109	gene	825	COQ5_1			
metabat2500.102_00109	CDS	825	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat2500.102_00110	gene	651				
metabat2500.102_00110	CDS	651				hypothetical protein
metabat2500.102_00111	gene	1449	glyA			
metabat2500.102_00111	CDS	1449	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
metabat2500.102_00112	gene	1302				
metabat2500.102_00112	CDS	1302				hypothetical protein
metabat2500.102_00113	gene	1443	gndA			
metabat2500.102_00113	CDS	1443	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
metabat2500.102_00114	gene	1023				
metabat2500.102_00114	CDS	1023		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
metabat2500.102_00115	gene	1647	pgi_1			
metabat2500.102_00115	CDS	1647	pgi_1	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
metabat2500.102_00116	gene	74				
metabat2500.102_00116	tRNA	74				tRNA-Asn(gtt)
metabat2500.102_00117	gene	381				
metabat2500.102_00117	CDS	381				hypothetical protein
metabat2500.102_00118	gene	282				
metabat2500.102_00118	CDS	282				hypothetical protein
metabat2500.102_00119	gene	663				
metabat2500.102_00119	CDS	663				hypothetical protein
metabat2500.102_00120	gene	1083				
metabat2500.102_00120	CDS	1083				hypothetical protein
metabat2500.102_00121	gene	177				
metabat2500.102_00121	CDS	177				hypothetical protein
metabat2500.102_00122	gene	201				
metabat2500.102_00122	CDS	201				hypothetical protein
metabat2500.102_00123	gene	405				
metabat2500.102_00123	CDS	405				hypothetical protein
metabat2500.102_00124	gene	714	COQ5_2			
metabat2500.102_00124	CDS	714	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat2500.102_00125	gene	1359				
metabat2500.102_00125	CDS	1359				hypothetical protein
metabat2500.102_00126	gene	909				
metabat2500.102_00126	CDS	909				hypothetical protein
metabat2500.102_00127	gene	639				
metabat2500.102_00127	CDS	639				hypothetical protein
metabat2500.102_00128	gene	519	ftsZ			
metabat2500.102_00128	CDS	519	ftsZ			Cell division protein FtsZ
metabat2500.102_00129	gene	783				
metabat2500.102_00129	CDS	783			COG0325	Pyridoxal phosphate homeostasis protein
metabat2500.102_00130	gene	519	sepF			
metabat2500.102_00130	CDS	519	sepF		COG1799	Cell division protein SepF
metabat2500.102_00131	gene	288				
metabat2500.102_00131	CDS	288				hypothetical protein
metabat2500.102_00132	gene	903				
metabat2500.102_00132	CDS	903			COG3599	Cell wall synthesis protein Wag31
metabat2500.102_00133	gene	3141	ileS			
metabat2500.102_00133	CDS	3141	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
metabat2500.102_00134	gene	822	dksA			
metabat2500.102_00134	CDS	822	dksA			RNA polymerase-binding transcription factor DksA
metabat2500.102_00135	gene	564	lspA			
metabat2500.102_00135	CDS	564	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
metabat2500.102_00136	gene	924				
metabat2500.102_00136	CDS	924		5.4.99.-	COG0564	putative RNA pseudouridine synthase
metabat2500.102_00137	gene	1434	otsA			
metabat2500.102_00137	CDS	1434	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
metabat2500.102_00138	gene	1023				
metabat2500.102_00138	CDS	1023				hypothetical protein
metabat2500.102_00139	gene	408				
metabat2500.102_00139	CDS	408				hypothetical protein
metabat2500.102_00140	gene	3540	dnaE1			
metabat2500.102_00140	CDS	3540	dnaE1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
metabat2500.102_00141	gene	543				
metabat2500.102_00141	CDS	543				hypothetical protein
metabat2500.102_00142	gene	624				
metabat2500.102_00142	CDS	624				hypothetical protein
metabat2500.102_00143	gene	1305	hisD			
metabat2500.102_00143	CDS	1305	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
metabat2500.102_00144	gene	1143	hisC			
metabat2500.102_00144	CDS	1143	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
metabat2500.102_00145	gene	612	hisB_1			
metabat2500.102_00145	CDS	612	hisB_1	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
metabat2500.102_00146	gene	789	mshB_1			
metabat2500.102_00146	CDS	789	mshB_1	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
metabat2500.102_00147	gene	438				
metabat2500.102_00147	CDS	438				hypothetical protein
metabat2500.102_00148	gene	543				
metabat2500.102_00148	CDS	543				hypothetical protein
metabat2500.102_00149	gene	972				
metabat2500.102_00149	CDS	972				hypothetical protein
metabat2500.102_00150	gene	327	fdxA_2			
metabat2500.102_00150	CDS	327	fdxA_2		COG1146	Ferredoxin
metabat2500.102_00151	gene	813				
metabat2500.102_00151	CDS	813				hypothetical protein
metabat2500.102_00152	gene	969	dapD			
metabat2500.102_00152	CDS	969	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
metabat2500.102_00153	gene	1098	dapE_1			
metabat2500.102_00153	CDS	1098	dapE_1	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
metabat2500.102_00154	gene	543				
metabat2500.102_00154	CDS	543				hypothetical protein
metabat2500.102_00155	gene	810				
metabat2500.102_00155	CDS	810				hypothetical protein
metabat2500.102_00156	gene	543	log			
metabat2500.102_00156	CDS	543	log	3.2.2.-	COG1611	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
metabat2500.102_00157	gene	864	folP2			
metabat2500.102_00157	CDS	864	folP2		COG0294	Inactive dihydropteroate synthase 2
metabat2500.102_00158	gene	378				
metabat2500.102_00158	CDS	378				hypothetical protein
metabat2500.102_00159	gene	555	tag			
metabat2500.102_00159	CDS	555	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
metabat2500.102_00160	gene	789	paaG_1			
metabat2500.102_00160	CDS	789	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
metabat2500.102_00161	gene	168				
metabat2500.102_00161	CDS	168				hypothetical protein
metabat2500.102_00162	gene	471	glgM			
metabat2500.102_00162	CDS	471	glgM	2.4.1.342	COG0438	Alpha-maltose-1-phosphate synthase
metabat2500.102_00163	gene	801				
metabat2500.102_00163	CDS	801				hypothetical protein
metabat2500.102_00164	gene	465				
metabat2500.102_00164	CDS	465				hypothetical protein
metabat2500.102_00165	gene	1011				
metabat2500.102_00165	CDS	1011				hypothetical protein
metabat2500.102_00166	gene	897	rhtA			
metabat2500.102_00166	CDS	897	rhtA		COG5006	Threonine/homoserine exporter RhtA
metabat2500.102_00167	gene	1182	ftsW			
metabat2500.102_00167	CDS	1182	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
metabat2500.102_00168	gene	2130	mrdA			
metabat2500.102_00168	CDS	2130	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
metabat2500.102_00169	gene	528				
metabat2500.102_00169	CDS	528				hypothetical protein
metabat2500.102_00170	gene	858				
metabat2500.102_00170	CDS	858				hypothetical protein
metabat2500.102_00171	gene	1071	mreBH			
metabat2500.102_00171	CDS	1071	mreBH		COG1077	Cell shape-determining protein MreBH
metabat2500.102_00172	gene	432	ndkA			
metabat2500.102_00172	CDS	432	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
metabat2500.102_00173	gene	396				
metabat2500.102_00173	CDS	396				hypothetical protein
metabat2500.102_00174	gene	1362	folC			
metabat2500.102_00174	CDS	1362	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
metabat2500.102_00175	gene	2604	valS			
metabat2500.102_00175	CDS	2604	valS	6.1.1.9	COG0525	Valine--tRNA ligase
metabat2500.102_00176	gene	399				
metabat2500.102_00176	CDS	399				hypothetical protein
metabat2500.102_00177	gene	1941	prlC			
metabat2500.102_00177	CDS	1941	prlC	3.4.24.70	COG0339	Oligopeptidase A
metabat2500.102_00178	gene	570				
metabat2500.102_00178	CDS	570				hypothetical protein
metabat2500.102_00179	gene	1218				
metabat2500.102_00179	CDS	1218				hypothetical protein
metabat2500.102_00180	gene	1287	clpX			
metabat2500.102_00180	CDS	1287	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
metabat2500.102_00181	gene	1008	sasA_1			
metabat2500.102_00181	CDS	1008	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat2500.102_00182	gene	1023				
metabat2500.102_00182	CDS	1023				hypothetical protein
metabat2500.102_00183	gene	468				
metabat2500.102_00183	CDS	468				hypothetical protein
metabat2500.102_00184	gene	390				
metabat2500.102_00184	CDS	390				hypothetical protein
metabat2500.102_00185	gene	870				
metabat2500.102_00185	CDS	870			COG1842	35 kDa protein
metabat2500.102_00186	gene	699				
metabat2500.102_00186	CDS	699				hypothetical protein
metabat2500.102_00187	gene	351				
metabat2500.102_00187	CDS	351				hypothetical protein
metabat2500.102_00188	gene	492	cinA			
metabat2500.102_00188	CDS	492	cinA		COG1058	Putative competence-damage inducible protein
metabat2500.102_00189	gene	651	pgsA			
metabat2500.102_00189	CDS	651	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
metabat2500.102_00190	gene	1410	rimO			
metabat2500.102_00190	CDS	1410	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
metabat2500.102_00191	gene	510	argA			
metabat2500.102_00191	CDS	510	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
metabat2500.102_00192	gene	189				
metabat2500.102_00192	CDS	189				hypothetical protein
metabat2500.102_00193	gene	2277				
metabat2500.102_00193	CDS	2277				hypothetical protein
metabat2500.102_00194	gene	129				
metabat2500.102_00194	CDS	129				hypothetical protein
metabat2500.102_00195	gene	378	yccF			
metabat2500.102_00195	CDS	378	yccF		COG3304	Inner membrane protein YccF
metabat2500.102_00196	gene	357				
metabat2500.102_00196	CDS	357				hypothetical protein
metabat2500.102_00197	gene	900	sigJ			
metabat2500.102_00197	CDS	900	sigJ			ECF RNA polymerase sigma factor SigJ
metabat2500.102_00198	gene	270				
metabat2500.102_00198	CDS	270				hypothetical protein
metabat2500.102_00199	gene	1182	mftD			
metabat2500.102_00199	CDS	1182	mftD	1.-.-.-	COG1304	Putative mycofactocin system heme/flavin oxidoreductase MftD
metabat2500.102_00200	gene	1245				
metabat2500.102_00200	CDS	1245				hypothetical protein
metabat2500.102_00201	gene	1119	menC			
metabat2500.102_00201	CDS	1119	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
metabat2500.102_00202	gene	903				
metabat2500.102_00202	CDS	903				hypothetical protein
metabat2500.102_00203	gene	969	btuD_1			
metabat2500.102_00203	CDS	969	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
metabat2500.102_00204	gene	753				
metabat2500.102_00204	CDS	753				hypothetical protein
metabat2500.102_00205	gene	558				
metabat2500.102_00205	CDS	558				hypothetical protein
metabat2500.102_00206	gene	3822	kgd			
metabat2500.102_00206	CDS	3822	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
metabat2500.102_00207	gene	1059	iolU			
metabat2500.102_00207	CDS	1059	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
metabat2500.102_00208	gene	183				
metabat2500.102_00208	CDS	183				hypothetical protein
metabat2500.102_00209	gene	975				
metabat2500.102_00209	CDS	975				hypothetical protein
metabat2500.102_00210	gene	396				
metabat2500.102_00210	CDS	396		2.7.7.70	COG2870	D-beta-D-heptose 1-phosphate adenylyltransferase
metabat2500.102_00211	gene	249				
metabat2500.102_00211	CDS	249				hypothetical protein
metabat2500.102_00212	gene	978	ccr_1			
metabat2500.102_00212	CDS	978	ccr_1	1.3.1.86		Crotonyl-CoA reductase
metabat2500.102_00213	gene	171				
metabat2500.102_00213	CDS	171				hypothetical protein
metabat2500.102_00214	gene	2220				
metabat2500.102_00214	CDS	2220			COG2409	Heme uptake protein MmpL11
metabat2500.102_00215	gene	1122				
metabat2500.102_00215	CDS	1122				hypothetical protein
metabat2500.102_00216	gene	1428	stp_1			
metabat2500.102_00216	CDS	1428	stp_1			Multidrug resistance protein Stp
metabat2500.102_00217	gene	1134	czcO_1			
metabat2500.102_00217	CDS	1134	czcO_1	1.-.-.-	COG2072	putative oxidoreductase CzcO
metabat2500.102_00218	gene	1374	rutD_1			
metabat2500.102_00218	CDS	1374	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
metabat2500.102_00219	gene	1776	aspS			
metabat2500.102_00219	CDS	1776	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
metabat2500.102_00220	gene	1350	hisS			
metabat2500.102_00220	CDS	1350	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
metabat2500.102_00221	gene	675				
metabat2500.102_00221	CDS	675		3.-.-.-		putative protein
metabat2500.102_00222	gene	705				
metabat2500.102_00222	CDS	705				hypothetical protein
metabat2500.102_00223	gene	1290	relA			
metabat2500.102_00223	CDS	1290	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
metabat2500.102_00224	gene	591	gmhA1			
metabat2500.102_00224	CDS	591	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
metabat2500.102_00225	gene	1221	mshA_2			
metabat2500.102_00225	CDS	1221	mshA_2	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
metabat2500.102_00226	gene	969				
metabat2500.102_00226	CDS	969				hypothetical protein
metabat2500.102_00227	gene	1071				
metabat2500.102_00227	CDS	1071				hypothetical protein
metabat2500.102_00228	gene	1584	hisB_2			
metabat2500.102_00228	CDS	1584	hisB_2	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
metabat2500.102_00229	gene	1638	novN			
metabat2500.102_00229	CDS	1638	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
metabat2500.102_00230	gene	951	strE			
metabat2500.102_00230	CDS	951	strE	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
metabat2500.102_00231	gene	843				
metabat2500.102_00231	CDS	843				hypothetical protein
metabat2500.102_00232	gene	1425	norG			
metabat2500.102_00232	CDS	1425	norG		COG1167	HTH-type transcriptional regulator NorG
metabat2500.102_00233	gene	351				
metabat2500.102_00233	CDS	351				hypothetical protein
metabat2500.102_00234	gene	399	sodN			
metabat2500.102_00234	CDS	399	sodN	1.15.1.1		Superoxide dismutase [Ni]
metabat2500.102_00235	gene	660	gpm2			
metabat2500.102_00235	CDS	660	gpm2	3.1.3.2	COG0406	Acid phosphatase
metabat2500.102_00236	gene	459	rsbW			
metabat2500.102_00236	CDS	459	rsbW		COG2172	Anti-sigma-F factor RsbW
metabat2500.102_00237	gene	828	sigF			
metabat2500.102_00237	CDS	828	sigF		COG1191	RNA polymerase sigma factor SigF
metabat2500.102_00238	gene	399				
metabat2500.102_00238	CDS	399				hypothetical protein
metabat2500.102_00239	gene	930	dagK			
metabat2500.102_00239	CDS	930	dagK	2.7.1.107		Diacylglycerol kinase
metabat2500.102_00240	gene	252	whiB1			
