locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat1500.148_00048	gene	813				
metabat1500.148_00048	CDS	813				hypothetical protein
metabat1500.148_00049	gene	828				
metabat1500.148_00049	CDS	828				hypothetical protein
metabat1500.148_00050	gene	327				
metabat1500.148_00050	CDS	327				hypothetical protein
metabat1500.148_00051	gene	645				
metabat1500.148_00051	CDS	645				hypothetical protein
metabat1500.148_00052	gene	1227				
metabat1500.148_00052	CDS	1227				hypothetical protein
metabat1500.148_00053	gene	1389	btuD_1			
metabat1500.148_00053	CDS	1389	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
metabat1500.148_00054	gene	2706				
metabat1500.148_00054	CDS	2706				hypothetical protein
metabat1500.148_00055	gene	333				
metabat1500.148_00055	CDS	333				hypothetical protein
metabat1500.148_00056	gene	1290				
metabat1500.148_00056	CDS	1290				hypothetical protein
metabat1500.148_00057	gene	516	ssb			
metabat1500.148_00057	CDS	516	ssb		COG0629	Single-stranded DNA-binding protein
metabat1500.148_00058	gene	411	rimI_1			
metabat1500.148_00058	CDS	411	rimI_1	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
metabat1500.148_00059	gene	1626	pckA			
metabat1500.148_00059	CDS	1626	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
metabat1500.148_00060	gene	2265	maeB			
metabat1500.148_00060	CDS	2265	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
metabat1500.148_00061	gene	108				
metabat1500.148_00061	CDS	108				hypothetical protein
metabat1500.148_00062	gene	624				
metabat1500.148_00062	CDS	624				hypothetical protein
metabat1500.148_00063	gene	852	nfo_1			
metabat1500.148_00063	CDS	852	nfo_1	3.1.21.2	COG0648	Endonuclease 4
metabat1500.148_00064	gene	1176	envC			
metabat1500.148_00064	CDS	1176	envC		COG4942	Murein hydrolase activator EnvC
metabat1500.148_00065	gene	849	ftsX			
metabat1500.148_00065	CDS	849	ftsX		COG2177	Cell division protein FtsX
metabat1500.148_00066	gene	705	ftsE			
metabat1500.148_00066	CDS	705	ftsE		COG2884	Cell division ATP-binding protein FtsE
metabat1500.148_00067	gene	303				
metabat1500.148_00067	CDS	303				hypothetical protein
metabat1500.148_00068	gene	555				
metabat1500.148_00068	CDS	555				hypothetical protein
metabat1500.148_00069	gene	489				
metabat1500.148_00069	CDS	489				hypothetical protein
metabat1500.148_00070	gene	330	ribH			
metabat1500.148_00070	CDS	330	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
metabat1500.148_00071	gene	354	nusB			
metabat1500.148_00071	CDS	354	nusB		COG0781	Transcription antitermination protein NusB
metabat1500.148_00072	gene	1110	pimB_1			
metabat1500.148_00072	CDS	1110	pimB_1	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
metabat1500.148_00073	gene	972	hprK			
metabat1500.148_00073	CDS	972	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
metabat1500.148_00074	gene	420				
metabat1500.148_00074	CDS	420				hypothetical protein
metabat1500.148_00075	gene	504	sorB			
metabat1500.148_00075	CDS	504	sorB	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
metabat1500.148_00076	gene	684				
metabat1500.148_00076	CDS	684				hypothetical protein
metabat1500.148_00077	gene	813				
metabat1500.148_00077	CDS	813				hypothetical protein
metabat1500.148_00078	gene	270				
metabat1500.148_00078	CDS	270				hypothetical protein
metabat1500.148_00079	gene	1773	ptsI			
metabat1500.148_00079	CDS	1773	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
metabat1500.148_00080	gene	1182	metK			
metabat1500.148_00080	CDS	1182	metK	2.5.1.6		S-adenosylmethionine synthase
metabat1500.148_00081	gene	852				
metabat1500.148_00081	CDS	852				hypothetical protein
metabat1500.148_00082	gene	927	pstA			
metabat1500.148_00082	CDS	927	pstA		COG0581	Phosphate transport system permease protein PstA
metabat1500.148_00083	gene	969	pstC			
metabat1500.148_00083	CDS	969	pstC		COG0573	Phosphate transport system permease protein PstC
metabat1500.148_00084	gene	1218				
metabat1500.148_00084	CDS	1218				hypothetical protein
metabat1500.148_00085	gene	381	tesA			
metabat1500.148_00085	CDS	381	tesA	3.1.1.1	COG2755	Esterase TesA
metabat1500.148_00086	gene	564	efp_1			
metabat1500.148_00086	CDS	564	efp_1		COG0231	Elongation factor P
metabat1500.148_00087	gene	75				
metabat1500.148_00087	tRNA	75				tRNA-His(gtg)
metabat1500.148_00088	gene	75				
metabat1500.148_00088	tRNA	75				tRNA-Pyl(cta)
metabat1500.148_00089	gene	75				
metabat1500.148_00089	tRNA	75				tRNA-Glu(ctc)
metabat1500.148_00090	gene	72				
metabat1500.148_00090	tRNA	72				tRNA-Glu(ttc)
metabat1500.148_00091	gene	76				
metabat1500.148_00091	tRNA	76				tRNA-Asp(gtc)
metabat1500.148_00092	gene	82				
metabat1500.148_00092	tRNA	82				tRNA-Leu(gag)
metabat1500.148_00093	gene	73				
metabat1500.148_00093	tRNA	73				tRNA-Thr(cgt)
metabat1500.148_00094	gene	843				
metabat1500.148_00094	CDS	843				hypothetical protein
metabat1500.148_00095	gene	609				
metabat1500.148_00095	CDS	609				hypothetical protein
metabat1500.148_00096	gene	1752	rcsC_1			
metabat1500.148_00096	CDS	1752	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
metabat1500.148_00097	gene	732				
metabat1500.148_00097	CDS	732				hypothetical protein
metabat1500.148_00098	gene	74				
metabat1500.148_00098	tRNA	74				tRNA-Gly(ccc)
metabat1500.148_00099	gene	261				
metabat1500.148_00099	CDS	261				hypothetical protein
metabat1500.148_00100	gene	1425				
metabat1500.148_00100	CDS	1425				hypothetical protein
metabat1500.148_00101	gene	933	ftsY			
metabat1500.148_00101	CDS	933	ftsY		COG0552	Signal recognition particle receptor FtsY
metabat1500.148_00102	gene	2088	recG			
metabat1500.148_00102	CDS	2088	recG	3.6.4.12		ATP-dependent DNA helicase RecG
metabat1500.148_00103	gene	555				
metabat1500.148_00103	CDS	555				hypothetical protein
metabat1500.148_00104	gene	1497	rcsC_2			
metabat1500.148_00104	CDS	1497	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
metabat1500.148_00105	gene	1248	asnS			
metabat1500.148_00105	CDS	1248	asnS	6.1.1.22		Asparagine--tRNA ligase
metabat1500.148_00106	gene	786	mazG			
metabat1500.148_00106	CDS	786	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
metabat1500.148_00107	gene	1077	alr2			
metabat1500.148_00107	CDS	1077	alr2	5.1.1.1	COG0787	Alanine racemase 2
metabat1500.148_00108	gene	411	cdd_1			
metabat1500.148_00108	CDS	411	cdd_1	3.5.4.5	COG0295	Cytidine deaminase
metabat1500.148_00109	gene	1356				
metabat1500.148_00109	CDS	1356				hypothetical protein
metabat1500.148_00110	gene	1131				
metabat1500.148_00110	CDS	1131				hypothetical protein
metabat1500.148_00111	gene	1185	sasA_1			
metabat1500.148_00111	CDS	1185	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat1500.148_00112	gene	1236	mtaB			
metabat1500.148_00112	CDS	1236	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
metabat1500.148_00113	gene	1344	miaB_1			
metabat1500.148_00113	CDS	1344	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
metabat1500.148_00114	gene	297				
metabat1500.148_00114	CDS	297				hypothetical protein
metabat1500.148_00115	gene	2232				
metabat1500.148_00115	CDS	2232				hypothetical protein
metabat1500.148_00116	gene	1032	fbp_1			
metabat1500.148_00116	CDS	1032	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
metabat1500.148_00117	gene	1911	mdoB			
metabat1500.148_00117	CDS	1911	mdoB	2.7.8.20		Phosphoglycerol transferase I
metabat1500.148_00118	gene	1473				
metabat1500.148_00118	CDS	1473				hypothetical protein
metabat1500.148_00119	gene	1026				
metabat1500.148_00119	CDS	1026				hypothetical protein
metabat1500.148_00120	gene	1596	lig_1			
metabat1500.148_00120	CDS	1596	lig_1	6.5.1.1		DNA ligase
metabat1500.148_00121	gene	2535				
metabat1500.148_00121	CDS	2535				hypothetical protein
metabat1500.148_00122	gene	693				
metabat1500.148_00122	CDS	693				hypothetical protein
metabat1500.148_00123	gene	306	nhaA			
metabat1500.148_00123	CDS	306	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
metabat1500.148_00124	gene	471	deaD			
metabat1500.148_00124	CDS	471	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
metabat1500.148_00125	gene	615	tdk			
metabat1500.148_00125	CDS	615	tdk	2.7.1.21	COG1435	Thymidine kinase
metabat1500.148_00126	gene	600	coaE			
metabat1500.148_00126	CDS	600	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
metabat1500.148_00127	gene	384	gcvH_1			
metabat1500.148_00127	CDS	384	gcvH_1			Glycine cleavage system H protein
metabat1500.148_00128	gene	99				
metabat1500.148_00128	CDS	99				hypothetical protein
metabat1500.148_00129	gene	1026	deoC			
metabat1500.148_00129	CDS	1026	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
metabat1500.148_00130	gene	2385	betB			
metabat1500.148_00130	CDS	2385	betB	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
metabat1500.148_00131	gene	348				
metabat1500.148_00131	CDS	348				hypothetical protein
metabat1500.148_00132	gene	405	msrB_1			
metabat1500.148_00132	CDS	405	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
metabat1500.148_00133	gene	1434				
metabat1500.148_00133	CDS	1434				hypothetical protein
metabat1500.148_00134	gene	864				
metabat1500.148_00134	CDS	864				hypothetical protein
metabat1500.148_00135	gene	894	alkA			
metabat1500.148_00135	CDS	894	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase 2
metabat1500.148_00136	gene	801	hel			
metabat1500.148_00136	CDS	801	hel		COG2503	Lipoprotein E
metabat1500.148_00137	gene	579				
metabat1500.148_00137	CDS	579				hypothetical protein
metabat1500.148_00138	gene	306				
metabat1500.148_00138	CDS	306				hypothetical protein
metabat1500.148_00139	gene	636				
metabat1500.148_00139	CDS	636				hypothetical protein
metabat1500.148_00140	gene	780	catD			
metabat1500.148_00140	CDS	780	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
metabat1500.148_00141	gene	1443				
metabat1500.148_00141	CDS	1443				hypothetical protein
metabat1500.148_00142	gene	1542	mhpA			
metabat1500.148_00142	CDS	1542	mhpA	1.14.13.127		3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
metabat1500.148_00143	gene	1341				
metabat1500.148_00143	CDS	1341		1.6.99.-	COG1252	NADH dehydrogenase-like protein
metabat1500.148_00144	gene	945				
metabat1500.148_00144	CDS	945				hypothetical protein
metabat1500.148_00145	gene	1140	oatA			
metabat1500.148_00145	CDS	1140	oatA	2.3.1.-		O-acetyltransferase OatA
metabat1500.148_00146	gene	678				
metabat1500.148_00146	CDS	678				hypothetical protein
metabat1500.148_00147	gene	657				
metabat1500.148_00147	CDS	657				hypothetical protein
metabat1500.148_00148	gene	1971				
metabat1500.148_00148	CDS	1971				hypothetical protein
metabat1500.148_00149	gene	579				
metabat1500.148_00149	CDS	579				hypothetical protein
metabat1500.148_00150	gene	2661				
metabat1500.148_00150	CDS	2661				hypothetical protein
metabat1500.148_00151	gene	333				
metabat1500.148_00151	CDS	333				hypothetical protein
metabat1500.148_00152	gene	360				
metabat1500.148_00152	CDS	360				hypothetical protein
metabat1500.148_00153	gene	216				
metabat1500.148_00153	CDS	216				hypothetical protein
metabat1500.148_00154	gene	726				
metabat1500.148_00154	CDS	726				hypothetical protein
metabat1500.148_00155	gene	870	rbn_1			
metabat1500.148_00155	CDS	870	rbn_1	3.1.26.11		Ribonuclease BN
metabat1500.148_00156	gene	681	glxR			
metabat1500.148_00156	CDS	681	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
metabat1500.148_00157	gene	420				
metabat1500.148_00157	CDS	420				hypothetical protein
metabat1500.148_00158	gene	435				
metabat1500.148_00158	CDS	435				hypothetical protein
metabat1500.148_00159	gene	609	caaA			
metabat1500.148_00159	CDS	609	caaA	1.9.3.1	COG0843	Cytochrome c oxidase polypeptide I+III
metabat1500.148_00160	gene	1920	ctaD_1			
metabat1500.148_00160	CDS	1920	ctaD_1	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
metabat1500.148_00161	gene	969	ctaC_1			
metabat1500.148_00161	CDS	969	ctaC_1	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
metabat1500.148_00162	gene	552				
metabat1500.148_00162	CDS	552				hypothetical protein
metabat1500.148_00163	gene	1233	moxF_1			
metabat1500.148_00163	CDS	1233	moxF_1	1.1.2.7	COG4993	Methanol dehydrogenase [cytochrome c] subunit 1
metabat1500.148_00164	gene	957	xerD_1			
metabat1500.148_00164	CDS	957	xerD_1		COG4974	Tyrosine recombinase XerD
metabat1500.148_00165	gene	1962	acsA			
metabat1500.148_00165	CDS	1962	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
metabat1500.148_00166	gene	432				
metabat1500.148_00166	CDS	432				hypothetical protein
metabat1500.148_00167	gene	528	ttr			
metabat1500.148_00167	CDS	528	ttr	2.3.1.-		Acetyltransferase
metabat1500.148_00168	gene	378				
metabat1500.148_00168	CDS	378				hypothetical protein
metabat1500.148_00169	gene	966	ppsC			
metabat1500.148_00169	CDS	966	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
metabat1500.148_00170	gene	426				
metabat1500.148_00170	CDS	426				hypothetical protein
metabat1500.148_00171	gene	756				
metabat1500.148_00171	CDS	756				hypothetical protein
metabat1500.148_00172	gene	306				
metabat1500.148_00172	CDS	306				hypothetical protein
metabat1500.148_00173	gene	759				
metabat1500.148_00173	CDS	759			COG0596	putative protein
metabat1500.148_00174	gene	813				
metabat1500.148_00174	CDS	813				hypothetical protein
metabat1500.148_00175	gene	399	rssB_1			
metabat1500.148_00175	CDS	399	rssB_1			Regulator of RpoS
metabat1500.148_00176	gene	600				
metabat1500.148_00176	CDS	600				hypothetical protein
metabat1500.148_00177	gene	276				
metabat1500.148_00177	CDS	276				hypothetical protein
metabat1500.148_00178	gene	1590	rho_1			
metabat1500.148_00178	CDS	1590	rho_1	3.6.4.-		Transcription termination factor Rho
metabat1500.148_00179	gene	1215				
metabat1500.148_00179	CDS	1215				hypothetical protein
metabat1500.148_00180	gene	1434				
metabat1500.148_00180	CDS	1434				hypothetical protein
metabat1500.148_00181	gene	792				
metabat1500.148_00181	CDS	792				hypothetical protein
metabat1500.148_00182	gene	228				
metabat1500.148_00182	CDS	228				hypothetical protein
metabat1500.148_00183	gene	624				
metabat1500.148_00183	CDS	624				hypothetical protein
metabat1500.148_00184	gene	1179				
metabat1500.148_00184	CDS	1179				hypothetical protein
metabat1500.148_00185	gene	858				
metabat1500.148_00185	CDS	858				hypothetical protein
metabat1500.148_00186	gene	483				
metabat1500.148_00186	CDS	483				hypothetical protein
metabat1500.148_00187	gene	516	algU_1			
metabat1500.148_00187	CDS	516	algU_1		COG1595	RNA polymerase sigma-H factor
metabat1500.148_00188	gene	660				
metabat1500.148_00188	CDS	660				hypothetical protein
metabat1500.148_00189	gene	753				
metabat1500.148_00189	CDS	753				hypothetical protein
metabat1500.148_00190	gene	1806				
metabat1500.148_00190	CDS	1806			COG1132	putative ABC transporter ATP-binding protein
metabat1500.148_00191	gene	282				
metabat1500.148_00191	CDS	282				hypothetical protein
metabat1500.148_00192	gene	891	ctaB			
metabat1500.148_00192	CDS	891	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
metabat1500.148_00193	gene	990	ctaA			
metabat1500.148_00193	CDS	990	ctaA	1.3.-.-		Heme A synthase
metabat1500.148_00194	gene	189				
metabat1500.148_00194	CDS	189				hypothetical protein
metabat1500.148_00195	gene	1410	steT_1			
metabat1500.148_00195	CDS	1410	steT_1		COG0531	Serine/threonine exchanger SteT
metabat1500.148_00196	gene	3255				
metabat1500.148_00196	CDS	3255				hypothetical protein
metabat1500.148_00197	gene	741	cecR			
metabat1500.148_00197	CDS	741	cecR		COG1309	HTH-type transcriptional dual regulator CecR
metabat1500.148_00198	gene	603	praI			
metabat1500.148_00198	CDS	603	praI	1.14.13.33		4-hydroxybenzoate 3-monooxygenase (NAD(P)H)
metabat1500.148_00199	gene	474				
metabat1500.148_00199	CDS	474				hypothetical protein
metabat1500.148_00200	gene	738				
metabat1500.148_00200	CDS	738				hypothetical protein
metabat1500.148_00201	gene	627				
metabat1500.148_00201	CDS	627				hypothetical protein
metabat1500.148_00202	gene	816				
metabat1500.148_00202	CDS	816				hypothetical protein
metabat1500.148_00203	gene	1767	glgP			
metabat1500.148_00203	CDS	1767	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
metabat1500.148_00204	gene	822	treY			
metabat1500.148_00204	CDS	822	treY	5.4.99.15		Maltooligosyl trehalose synthase
metabat1500.148_00205	gene	837	cpdA_1			
metabat1500.148_00205	CDS	837	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
metabat1500.148_00206	gene	906				
metabat1500.148_00206	CDS	906				hypothetical protein
metabat1500.148_00207	gene	246	atoS_1			
metabat1500.148_00207	CDS	246	atoS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
metabat1500.148_00208	gene	1380	atoC_1			
metabat1500.148_00208	CDS	1380	atoC_1		COG2204	Regulatory protein AtoC
metabat1500.148_00209	gene	1374	sasA_2			
metabat1500.148_00209	CDS	1374	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat1500.148_00210	gene	411				
metabat1500.148_00210	CDS	411				hypothetical protein
metabat1500.148_00211	gene	489	rpsE			
metabat1500.148_00211	CDS	489	rpsE		COG0098	30S ribosomal protein S5
metabat1500.148_00212	gene	252				
metabat1500.148_00212	CDS	252				hypothetical protein
metabat1500.148_00213	gene	483	rplO			
metabat1500.148_00213	CDS	483	rplO		COG0200	50S ribosomal protein L15
metabat1500.148_00214	gene	1320	secY			
metabat1500.148_00214	CDS	1320	secY		COG0201	Protein translocase subunit SecY
metabat1500.148_00215	gene	675	adk			
metabat1500.148_00215	CDS	675	adk	2.7.4.3		Adenylate kinase
metabat1500.148_00216	gene	762	map			
metabat1500.148_00216	CDS	762	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
metabat1500.148_00217	gene	1494				
metabat1500.148_00217	CDS	1494				hypothetical protein
metabat1500.148_00218	gene	1515				
metabat1500.148_00218	CDS	1515				hypothetical protein
metabat1500.148_00219	gene	828	suhB			
metabat1500.148_00219	CDS	828	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
metabat1500.148_00220	gene	975	trpS			
metabat1500.148_00220	CDS	975	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
metabat1500.148_00221	gene	276				
metabat1500.148_00221	CDS	276				hypothetical protein
metabat1500.148_00222	gene	903	dapA			
metabat1500.148_00222	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
metabat1500.148_00223	gene	993				
metabat1500.148_00223	CDS	993				hypothetical protein
metabat1500.148_00224	gene	1284	purA			
metabat1500.148_00224	CDS	1284	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
metabat1500.148_00225	gene	1032				
metabat1500.148_00225	CDS	1032		1.18.1.2	COG0492	Ferredoxin--NADP reductase
metabat1500.148_00226	gene	1356	glyQS			
metabat1500.148_00226	CDS	1356	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
metabat1500.148_00227	gene	1521				
metabat1500.148_00227	CDS	1521				hypothetical protein
metabat1500.148_00228	gene	690	sdh			
metabat1500.148_00228	CDS	690	sdh	1.1.1.276		Serine 3-dehydrogenase
metabat1500.148_00229	gene	417				
metabat1500.148_00229	CDS	417				hypothetical protein
metabat1500.148_00230	gene	420				
metabat1500.148_00230	CDS	420				hypothetical protein
metabat1500.148_00231	gene	255				
metabat1500.148_00231	CDS	255				hypothetical protein
metabat1500.148_00232	gene	525				
metabat1500.148_00232	CDS	525				hypothetical protein
metabat1500.148_00233	gene	126				
metabat1500.148_00233	CDS	126				hypothetical protein
metabat1500.148_00234	gene	270				
metabat1500.148_00234	CDS	270				hypothetical protein
metabat1500.148_00235	gene	477				
metabat1500.148_00235	CDS	477		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
metabat1500.148_00236	gene	1230				
metabat1500.148_00236	CDS	1230				hypothetical protein
metabat1500.148_00237	gene	1206				
metabat1500.148_00237	CDS	1206				hypothetical protein
metabat1500.148_00238	gene	1254	csd			
metabat1500.148_00238	CDS	1254	csd	2.8.1.7		putative cysteine desulfurase
metabat1500.148_00239	gene	897	Hgd			
metabat1500.148_00239	CDS	897	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
metabat1500.148_00240	gene	2610				
metabat1500.148_00240	CDS	2610				hypothetical protein
metabat1500.148_00241	gene	1944				
metabat1500.148_00241	CDS	1944		1.3.-.-	COG1960	putative acyl-CoA dehydrogenase FadE10
metabat1500.148_00242	gene	507				
metabat1500.148_00242	CDS	507				hypothetical protein
metabat1500.148_00243	gene	561	pcaG_1			
metabat1500.148_00243	CDS	561	pcaG_1	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
metabat1500.148_00244	gene	669				
metabat1500.148_00244	CDS	669				hypothetical protein
metabat1500.148_00245	gene	2571				
metabat1500.148_00245	CDS	2571				hypothetical protein
metabat1500.148_00246	gene	237				
metabat1500.148_00246	CDS	237				hypothetical protein
metabat1500.148_00247	gene	156				
metabat1500.148_00247	CDS	156				hypothetical protein
metabat1500.148_00248	gene	345				
metabat1500.148_00248	CDS	345				hypothetical protein
metabat1500.148_00249	gene	1563	dag			
metabat1500.148_00249	CDS	1563	dag	3.5.1.82		N-acyl-D-glutamate deacylase
metabat1500.148_00250	gene	1137				
metabat1500.148_00250	CDS	1137				hypothetical protein
metabat1500.148_00251	gene	807				
metabat1500.148_00251	CDS	807				hypothetical protein
metabat1500.148_00252	gene	1941	kup			
metabat1500.148_00252	CDS	1941	kup			Low affinity potassium transport system protein kup
metabat1500.148_00253	gene	903	dapb3_1			
metabat1500.148_00253	CDS	903	dapb3_1	3.4.14.-		Dipeptidyl aminopeptidase BIII
metabat1500.148_00254	gene	249				
