locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat2500.017_00038	gene	789				
metabat2500.017_00038	CDS	789				hypothetical protein
metabat2500.017_00039	gene	969				
metabat2500.017_00039	CDS	969				hypothetical protein
metabat2500.017_00040	gene	1080	fgd_1			
metabat2500.017_00040	CDS	1080	fgd_1	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
metabat2500.017_00041	gene	762	nagR			
metabat2500.017_00041	CDS	762	nagR		COG2188	HTH-type transcriptional repressor NagR
metabat2500.017_00042	gene	258				
metabat2500.017_00042	CDS	258				hypothetical protein
metabat2500.017_00043	gene	423				
metabat2500.017_00043	CDS	423				hypothetical protein
metabat2500.017_00044	gene	963	acoA_1			
metabat2500.017_00044	CDS	963	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
metabat2500.017_00045	gene	972	acoB			
metabat2500.017_00045	CDS	972	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
metabat2500.017_00046	gene	1026	acoA_2			
metabat2500.017_00046	CDS	1026	acoA_2	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
metabat2500.017_00047	gene	996				
metabat2500.017_00047	CDS	996				hypothetical protein
metabat2500.017_00048	gene	960	fgd_2			
metabat2500.017_00048	CDS	960	fgd_2	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
metabat2500.017_00049	gene	738	adhA			
metabat2500.017_00049	CDS	738	adhA	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
metabat2500.017_00050	gene	450				
metabat2500.017_00050	CDS	450				hypothetical protein
metabat2500.017_00051	gene	657				
metabat2500.017_00051	CDS	657		1.11.1.15	COG0450	Peroxiredoxin
metabat2500.017_00052	gene	717	livF_1			
metabat2500.017_00052	CDS	717	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
metabat2500.017_00053	gene	765	lptB_1			
metabat2500.017_00053	CDS	765	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
metabat2500.017_00054	gene	396				
metabat2500.017_00054	CDS	396				hypothetical protein
metabat2500.017_00055	gene	414	livH_1			
metabat2500.017_00055	CDS	414	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
metabat2500.017_00056	gene	951				
metabat2500.017_00056	CDS	951				hypothetical protein
metabat2500.017_00057	gene	738	lptB_2			
metabat2500.017_00057	CDS	738	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
metabat2500.017_00058	gene	663	livF_2			
metabat2500.017_00058	CDS	663	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
metabat2500.017_00059	gene	228				
metabat2500.017_00059	CDS	228				hypothetical protein
metabat2500.017_00060	gene	1791	novN			
metabat2500.017_00060	CDS	1791	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
metabat2500.017_00061	gene	930				
metabat2500.017_00061	CDS	930				hypothetical protein
metabat2500.017_00062	gene	1101	bclA_1			
metabat2500.017_00062	CDS	1101	bclA_1	6.2.1.25		Benzoate--CoA ligase
metabat2500.017_00063	gene	744	ped			
metabat2500.017_00063	CDS	744	ped	1.1.1.311		(S)-1-Phenylethanol dehydrogenase
metabat2500.017_00064	gene	1623	thi4			
metabat2500.017_00064	CDS	1623	thi4	2.4.2.59		Thiamine thiazole synthase
metabat2500.017_00065	gene	1581				
metabat2500.017_00065	CDS	1581				hypothetical protein
metabat2500.017_00066	gene	1041				
metabat2500.017_00066	CDS	1041			COG1840	putative protein
metabat2500.017_00067	gene	1119	ravA			
metabat2500.017_00067	CDS	1119	ravA	3.6.3.-		ATPase RavA
metabat2500.017_00068	gene	1575	viaA			
metabat2500.017_00068	CDS	1575	viaA			Protein ViaA
metabat2500.017_00069	gene	438				
metabat2500.017_00069	CDS	438				hypothetical protein
metabat2500.017_00070	gene	258				
metabat2500.017_00070	CDS	258				hypothetical protein
metabat2500.017_00071	gene	759				
metabat2500.017_00071	CDS	759				hypothetical protein
metabat2500.017_00072	gene	840				
metabat2500.017_00072	CDS	840				hypothetical protein
metabat2500.017_00073	gene	348				
metabat2500.017_00073	CDS	348				hypothetical protein
metabat2500.017_00074	gene	1098	sauU			
metabat2500.017_00074	CDS	1098	sauU			putative sulfoacetate transporter SauU
metabat2500.017_00075	gene	843				
metabat2500.017_00075	CDS	843				hypothetical protein
metabat2500.017_00076	gene	408	phdI_1			
metabat2500.017_00076	CDS	408	phdI_1	1.13.11.38		1-hydroxy-2-naphthoate 1,2-dioxygenasee
metabat2500.017_00077	gene	1197	potA_1			
metabat2500.017_00077	CDS	1197	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
metabat2500.017_00078	gene	1212				
metabat2500.017_00078	CDS	1212				hypothetical protein
metabat2500.017_00079	gene	1773				
metabat2500.017_00079	CDS	1773				hypothetical protein
metabat2500.017_00080	gene	489				
metabat2500.017_00080	CDS	489				hypothetical protein
metabat2500.017_00081	gene	969				
metabat2500.017_00081	CDS	969				hypothetical protein
metabat2500.017_00082	gene	1515	cfiA			
metabat2500.017_00082	CDS	1515	cfiA	6.4.1.7	COG0511	2-oxoglutarate carboxylase large subunit
metabat2500.017_00083	gene	714	livF_3			
metabat2500.017_00083	CDS	714	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
metabat2500.017_00084	gene	234				
metabat2500.017_00084	CDS	234				hypothetical protein
metabat2500.017_00085	gene	558				
metabat2500.017_00085	CDS	558				hypothetical protein
metabat2500.017_00086	gene	1311				
metabat2500.017_00086	CDS	1311				L-lactate transporter
metabat2500.017_00087	gene	2268	mrcB			
metabat2500.017_00087	CDS	2268	mrcB		COG0744	Penicillin-binding protein 1B
metabat2500.017_00088	gene	1500	degP_1			
metabat2500.017_00088	CDS	1500	degP_1	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
metabat2500.017_00089	gene	438				
metabat2500.017_00089	CDS	438				hypothetical protein
metabat2500.017_00090	gene	570				
metabat2500.017_00090	CDS	570				hypothetical protein
metabat2500.017_00091	gene	1722	mdlC_1			
metabat2500.017_00091	CDS	1722	mdlC_1	4.1.1.7		Benzoylformate decarboxylase
metabat2500.017_00092	gene	486	egtB_1			
metabat2500.017_00092	CDS	486	egtB_1	1.14.99.50		Hercynine oxygenase
metabat2500.017_00093	gene	267				
metabat2500.017_00093	CDS	267				hypothetical protein
metabat2500.017_00094	gene	267				
metabat2500.017_00094	CDS	267				hypothetical protein
metabat2500.017_00095	gene	414				
metabat2500.017_00095	CDS	414				hypothetical protein
metabat2500.017_00096	gene	348				
metabat2500.017_00096	CDS	348				hypothetical protein
metabat2500.017_00097	gene	513				
metabat2500.017_00097	CDS	513				hypothetical protein
metabat2500.017_00098	gene	687	gph_1			
metabat2500.017_00098	CDS	687	gph_1	3.1.3.18		Phosphoglycolate phosphatase
metabat2500.017_00099	gene	174				
metabat2500.017_00099	CDS	174				hypothetical protein
metabat2500.017_00100	gene	339	ispF			
metabat2500.017_00100	CDS	339	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
metabat2500.017_00101	gene	348				
metabat2500.017_00101	CDS	348				hypothetical protein
metabat2500.017_00102	gene	519	petC_1			
metabat2500.017_00102	CDS	519	petC_1	7.1.1.6	COG0723	Cytochrome b6-f complex iron-sulfur subunit
metabat2500.017_00103	gene	771	petB_1			
metabat2500.017_00103	CDS	771	petB_1			Cytochrome b6
metabat2500.017_00104	gene	768				
metabat2500.017_00104	CDS	768				hypothetical protein
metabat2500.017_00105	gene	168				
metabat2500.017_00105	CDS	168				hypothetical protein
metabat2500.017_00106	gene	378				
metabat2500.017_00106	CDS	378				hypothetical protein
metabat2500.017_00107	gene	1056	tkt			
metabat2500.017_00107	CDS	1056	tkt	2.2.1.1		Transketolase
metabat2500.017_00108	gene	459	rpiB_1			
metabat2500.017_00108	CDS	459	rpiB_1	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
metabat2500.017_00109	gene	2760	tal			
metabat2500.017_00109	CDS	2760	tal	2.2.1.2		Transaldolase
metabat2500.017_00110	gene	1161				
metabat2500.017_00110	CDS	1161				hypothetical protein
metabat2500.017_00111	gene	1023				
metabat2500.017_00111	CDS	1023				hypothetical protein
metabat2500.017_00112	gene	912				
metabat2500.017_00112	CDS	912				hypothetical protein
metabat2500.017_00113	gene	573				
metabat2500.017_00113	CDS	573				hypothetical protein
metabat2500.017_00114	gene	1011				
metabat2500.017_00114	CDS	1011				hypothetical protein
metabat2500.017_00115	gene	438				
metabat2500.017_00115	CDS	438				hypothetical protein
metabat2500.017_00116	gene	1302	entS_2			
metabat2500.017_00116	CDS	1302	entS_2			Enterobactin exporter EntS
metabat2500.017_00117	gene	1014				
metabat2500.017_00117	CDS	1014				hypothetical protein
metabat2500.017_00118	gene	996				
metabat2500.017_00118	CDS	996				hypothetical protein
metabat2500.017_00119	gene	966				
metabat2500.017_00119	CDS	966				hypothetical protein
metabat2500.017_00120	gene	579	pal_1			
metabat2500.017_00120	CDS	579	pal_1			Peptidoglycan-associated lipoprotein
metabat2500.017_00121	gene	1188				
metabat2500.017_00121	CDS	1188				hypothetical protein
metabat2500.017_00122	gene	723	maiA_1			
metabat2500.017_00122	CDS	723	maiA_1	5.2.1.1		Maleate isomerase
metabat2500.017_00123	gene	492				
metabat2500.017_00123	CDS	492				hypothetical protein
metabat2500.017_00124	gene	1170	adh_1			
metabat2500.017_00124	CDS	1170	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
metabat2500.017_00125	gene	1365				
metabat2500.017_00125	CDS	1365		1.4.5.-		L-amino acid dehydrogenase
metabat2500.017_00126	gene	489				
metabat2500.017_00126	CDS	489				hypothetical protein
metabat2500.017_00127	gene	2439	xpkA_1			
metabat2500.017_00127	CDS	2439	xpkA_1	4.1.2.9		Xylulose-5-phosphate phosphoketolase
metabat2500.017_00128	gene	156				
metabat2500.017_00128	CDS	156				hypothetical protein
metabat2500.017_00129	gene	924				
metabat2500.017_00129	CDS	924				hypothetical protein
metabat2500.017_00130	gene	975	adhT_1			
metabat2500.017_00130	CDS	975	adhT_1	1.1.1.1		Alcohol dehydrogenase
metabat2500.017_00131	gene	957	wbgU			
metabat2500.017_00131	CDS	957	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
metabat2500.017_00132	gene	1080	lpxK			
metabat2500.017_00132	CDS	1080	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
metabat2500.017_00133	gene	627	waaA			
metabat2500.017_00133	CDS	627	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
metabat2500.017_00134	gene	711				
metabat2500.017_00134	CDS	711		4.1.1.76		Arylmalonate decarboxylase
metabat2500.017_00135	gene	1047				
metabat2500.017_00135	CDS	1047				hypothetical protein
metabat2500.017_00136	gene	435				
metabat2500.017_00136	CDS	435				hypothetical protein
metabat2500.017_00137	gene	1566	leuA			
metabat2500.017_00137	CDS	1566	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
metabat2500.017_00138	gene	861				
metabat2500.017_00138	CDS	861				hypothetical protein
metabat2500.017_00139	gene	630	psd			
metabat2500.017_00139	CDS	630	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
metabat2500.017_00140	gene	1017	ilvC			
metabat2500.017_00140	CDS	1017	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
metabat2500.017_00141	gene	522	ilvH			
metabat2500.017_00141	CDS	522	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
metabat2500.017_00142	gene	1779	ilvI_1			
metabat2500.017_00142	CDS	1779	ilvI_1	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
metabat2500.017_00143	gene	237				
metabat2500.017_00143	CDS	237				hypothetical protein
metabat2500.017_00144	gene	750	tsaB			
metabat2500.017_00144	CDS	750	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
metabat2500.017_00145	gene	1083	mmpA			
metabat2500.017_00145	CDS	1083	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
metabat2500.017_00146	gene	768	dxr			
metabat2500.017_00146	CDS	768	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
metabat2500.017_00147	gene	1434	shdC_1			
metabat2500.017_00147	CDS	1434	shdC_1	4.1.1.63		Phenolic acid decarboxylase
metabat2500.017_00148	gene	987	fgd1_1			
metabat2500.017_00148	CDS	987	fgd1_1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase
metabat2500.017_00149	gene	438				
metabat2500.017_00149	CDS	438				hypothetical protein
metabat2500.017_00150	gene	459				
metabat2500.017_00150	CDS	459				hypothetical protein
metabat2500.017_00151	gene	456	cymR_1			
metabat2500.017_00151	CDS	456	cymR_1			HTH-type transcriptional regulator CymR
metabat2500.017_00152	gene	1218	nifS			
metabat2500.017_00152	CDS	1218	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
metabat2500.017_00153	gene	1350	sufB			
metabat2500.017_00153	CDS	1350	sufB		COG0719	FeS cluster assembly protein SufB
metabat2500.017_00154	gene	465				
metabat2500.017_00154	CDS	465				hypothetical protein
metabat2500.017_00155	gene	735				
metabat2500.017_00155	CDS	735				hypothetical protein
metabat2500.017_00156	gene	867				
metabat2500.017_00156	CDS	867				hypothetical protein
metabat2500.017_00157	gene	390	resA_1			
metabat2500.017_00157	CDS	390	resA_1		COG0526	Thiol-disulfide oxidoreductase ResA
metabat2500.017_00158	gene	387				
metabat2500.017_00158	CDS	387				hypothetical protein
metabat2500.017_00159	gene	657				
metabat2500.017_00159	CDS	657				hypothetical protein
metabat2500.017_00160	gene	276				
metabat2500.017_00160	CDS	276				hypothetical protein
metabat2500.017_00161	gene	918				
metabat2500.017_00161	CDS	918				hypothetical protein
metabat2500.017_00162	gene	210				
metabat2500.017_00162	CDS	210				hypothetical protein
metabat2500.017_00163	gene	927	htrA_1			
metabat2500.017_00163	CDS	927	htrA_1			Putative serine protease HtrA
metabat2500.017_00164	gene	306				
metabat2500.017_00164	CDS	306				hypothetical protein
metabat2500.017_00165	gene	1518	arnC_1			
metabat2500.017_00165	CDS	1518	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
metabat2500.017_00166	gene	1005	ligJ_1			
metabat2500.017_00166	CDS	1005	ligJ_1	4.2.1.-		2-keto-4-carboxy-3-hexenedioate hydratase
metabat2500.017_00167	gene	432				
metabat2500.017_00167	CDS	432				hypothetical protein
metabat2500.017_00168	gene	786				
metabat2500.017_00168	CDS	786				hypothetical protein
metabat2500.017_00169	gene	1215				
metabat2500.017_00169	CDS	1215				hypothetical protein
metabat2500.017_00170	gene	456				
metabat2500.017_00170	CDS	456				hypothetical protein
metabat2500.017_00171	gene	285				
metabat2500.017_00171	CDS	285				hypothetical protein
metabat2500.017_00172	gene	261				
metabat2500.017_00172	CDS	261				hypothetical protein
metabat2500.017_00173	gene	1095				
metabat2500.017_00173	CDS	1095				hypothetical protein
metabat2500.017_00174	gene	1077				
metabat2500.017_00174	CDS	1077				hypothetical protein
metabat2500.017_00175	gene	1173				
metabat2500.017_00175	CDS	1173				hypothetical protein
metabat2500.017_00176	gene	1005				
metabat2500.017_00176	CDS	1005				hypothetical protein
metabat2500.017_00177	gene	1005				
metabat2500.017_00177	CDS	1005				hypothetical protein
metabat2500.017_00178	gene	219				
metabat2500.017_00178	CDS	219				hypothetical protein
metabat2500.017_00179	gene	978				
metabat2500.017_00179	CDS	978				hypothetical protein
metabat2500.017_00180	gene	1044				
metabat2500.017_00180	CDS	1044				hypothetical protein
metabat2500.017_00181	gene	156				
metabat2500.017_00181	CDS	156				hypothetical protein
metabat2500.017_00182	gene	261				
metabat2500.017_00182	CDS	261		5.4.99.-	COG0564	putative RNA pseudouridine synthase
metabat2500.017_00183	gene	636	trmR			
metabat2500.017_00183	CDS	636	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
metabat2500.017_00184	gene	750	linX			
metabat2500.017_00184	CDS	750	linX	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
metabat2500.017_00185	gene	366				
metabat2500.017_00185	CDS	366				hypothetical protein
metabat2500.017_00186	gene	684				
metabat2500.017_00186	CDS	684				hypothetical protein
metabat2500.017_00187	gene	1320	entS_3			
metabat2500.017_00187	CDS	1320	entS_3			Enterobactin exporter EntS
metabat2500.017_00188	gene	1335	entS_4			
metabat2500.017_00188	CDS	1335	entS_4			Enterobactin exporter EntS
metabat2500.017_00189	gene	990				
metabat2500.017_00189	CDS	990				hypothetical protein
metabat2500.017_00190	gene	1074				
metabat2500.017_00190	CDS	1074				hypothetical protein
metabat2500.017_00191	gene	1917	acsA			
metabat2500.017_00191	CDS	1917	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
metabat2500.017_00192	gene	828				
metabat2500.017_00192	CDS	828				hypothetical protein
metabat2500.017_00193	gene	789	iclR			
metabat2500.017_00193	CDS	789	iclR		COG1414	Transcriptional repressor IclR
metabat2500.017_00194	gene	507				
metabat2500.017_00194	CDS	507				hypothetical protein
metabat2500.017_00195	gene	594				
metabat2500.017_00195	CDS	594				hypothetical protein
metabat2500.017_00196	gene	1017				
metabat2500.017_00196	CDS	1017				hypothetical protein
metabat2500.017_00197	gene	1005				
metabat2500.017_00197	CDS	1005			COG1840	putative protein
metabat2500.017_00198	gene	264				
metabat2500.017_00198	CDS	264				hypothetical protein
metabat2500.017_00199	gene	468				
metabat2500.017_00199	CDS	468				hypothetical protein
metabat2500.017_00200	gene	1137				
metabat2500.017_00200	CDS	1137				hypothetical protein
metabat2500.017_00201	gene	990				
metabat2500.017_00201	CDS	990				hypothetical protein
metabat2500.017_00202	gene	603				
metabat2500.017_00202	CDS	603				hypothetical protein
metabat2500.017_00203	gene	690				
metabat2500.017_00203	CDS	690				hypothetical protein
metabat2500.017_00204	gene	951	ssuA_1			
metabat2500.017_00204	CDS	951	ssuA_1		COG0715	Putative aliphatic sulfonates-binding protein
metabat2500.017_00205	gene	1326				
metabat2500.017_00205	CDS	1326				hypothetical protein
metabat2500.017_00206	gene	1092				
metabat2500.017_00206	CDS	1092			COG0628	Putative transport protein
metabat2500.017_00207	gene	867				
metabat2500.017_00207	CDS	867				hypothetical protein
metabat2500.017_00208	gene	1197	yfcJ_1			
metabat2500.017_00208	CDS	1197	yfcJ_1			putative MFS-type transporter YfcJ
metabat2500.017_00209	gene	1182	yfcJ_2			
metabat2500.017_00209	CDS	1182	yfcJ_2			putative MFS-type transporter YfcJ
metabat2500.017_00210	gene	993				
metabat2500.017_00210	CDS	993				hypothetical protein
metabat2500.017_00211	gene	1002	limB			
metabat2500.017_00211	CDS	1002	limB	1.14.13.107		Limonene 1,2-monooxygenase
metabat2500.017_00212	gene	990				
metabat2500.017_00212	CDS	990				hypothetical protein
metabat2500.017_00213	gene	768	tauB_1			
metabat2500.017_00213	CDS	768	tauB_1	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
metabat2500.017_00214	gene	459				
metabat2500.017_00214	CDS	459				hypothetical protein
metabat2500.017_00215	gene	963				
metabat2500.017_00215	CDS	963				hypothetical protein
metabat2500.017_00216	gene	1011				
metabat2500.017_00216	CDS	1011				hypothetical protein
metabat2500.017_00217	gene	489	menB_1			
metabat2500.017_00217	CDS	489	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
metabat2500.017_00218	gene	2487	polA_1			
metabat2500.017_00218	CDS	2487	polA_1	2.7.7.7		DNA polymerase I
metabat2500.017_00219	gene	435				
metabat2500.017_00219	CDS	435				hypothetical protein
metabat2500.017_00220	gene	444				
metabat2500.017_00220	CDS	444			COG5592	DNA nickase
metabat2500.017_00221	gene	195				
metabat2500.017_00221	CDS	195				hypothetical protein
metabat2500.017_00222	gene	387				
metabat2500.017_00222	CDS	387				hypothetical protein
metabat2500.017_00223	gene	1029	egtD			
metabat2500.017_00223	CDS	1029	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
metabat2500.017_00224	gene	768	opuBA			
metabat2500.017_00224	CDS	768	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
metabat2500.017_00225	gene	1560				
metabat2500.017_00225	CDS	1560				hypothetical protein
metabat2500.017_00226	gene	1989	kimA			
metabat2500.017_00226	CDS	1989	kimA		COG0531	Potassium transporter KimA
metabat2500.017_00227	gene	195				
metabat2500.017_00227	CDS	195				hypothetical protein
metabat2500.017_00228	gene	660	COQ5_1			
metabat2500.017_00228	CDS	660	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat2500.017_00229	gene	198	tatAd			
metabat2500.017_00229	CDS	198	tatAd			Sec-independent protein translocase protein TatAd
metabat2500.017_00230	gene	1443	degP_2			
metabat2500.017_00230	CDS	1443	degP_2	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
metabat2500.017_00231	gene	1356				
metabat2500.017_00231	CDS	1356			COG2239	Magnesium transporter MgtE
metabat2500.017_00232	gene	981				
metabat2500.017_00232	CDS	981				hypothetical protein
metabat2500.017_00233	gene	663	purN			
metabat2500.017_00233	CDS	663	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
metabat2500.017_00234	gene	1041	purM			
metabat2500.017_00234	CDS	1041	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
metabat2500.017_00235	gene	792	tauB_2			
metabat2500.017_00235	CDS	792	tauB_2	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
metabat2500.017_00236	gene	1014	ribY			
metabat2500.017_00236	CDS	1014	ribY		COG0715	Riboflavin-binding protein RibY
metabat2500.017_00237	gene	777	ribX_1			
metabat2500.017_00237	CDS	777	ribX_1			Riboflavin transport system permease protein RibX
metabat2500.017_00238	gene	1197				
metabat2500.017_00238	CDS	1197				hypothetical protein
metabat2500.017_00239	gene	1236	yhdG			
metabat2500.017_00239	CDS	1236	yhdG		COG0531	putative amino acid permease YhdG
metabat2500.017_00240	gene	1068				
metabat2500.017_00240	CDS	1068				hypothetical protein
metabat2500.017_00241	gene	774				
metabat2500.017_00241	CDS	774				hypothetical protein
metabat2500.017_00242	gene	951				
metabat2500.017_00242	CDS	951				hypothetical protein
metabat2500.017_00243	gene	465				
metabat2500.017_00243	CDS	465				hypothetical protein
metabat2500.017_00244	gene	720				
metabat2500.017_00244	CDS	720				hypothetical protein
metabat2500.017_00245	gene	1002				
metabat2500.017_00245	CDS	1002				hypothetical protein
metabat2500.017_00246	gene	981				
metabat2500.017_00246	CDS	981				hypothetical protein
metabat2500.017_00247	gene	105				
metabat2500.017_00247	CDS	105				hypothetical protein
metabat2500.017_00248	gene	825				
metabat2500.017_00248	CDS	825				hypothetical protein
metabat2500.017_00249	gene	1131	metE_1			
metabat2500.017_00249	CDS	1131	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
metabat2500.017_00250	gene	243				
metabat2500.017_00250	CDS	243				hypothetical protein
metabat2500.017_00251	gene	876				
metabat2500.017_00251	CDS	876				hypothetical protein
metabat2500.017_00252	gene	1053				
metabat2500.017_00252	CDS	1053				hypothetical protein
metabat2500.017_00253	gene	1704	ade_1			
metabat2500.017_00253	CDS	1704	ade_1	3.5.4.2		Adenine deaminase
metabat2500.017_00254	gene	984				
metabat2500.017_00254	CDS	984				hypothetical protein
metabat2500.017_00255	gene	204				
metabat2500.017_00255	CDS	204				hypothetical protein
metabat2500.017_00256	gene	1161				
metabat2500.017_00256	CDS	1161				hypothetical protein
metabat2500.017_00257	gene	609				
