locus_tag	ftype	length_bp	gene	EC_number	COG	product
concoct.124_00113	gene	1005				
concoct.124_00113	CDS	1005				hypothetical protein
concoct.124_00114	gene	759				
concoct.124_00114	CDS	759				hypothetical protein
concoct.124_00115	gene	399				
concoct.124_00115	CDS	399				hypothetical protein
concoct.124_00116	gene	816	speE_1			
concoct.124_00116	CDS	816	speE_1	2.5.1.16		Polyamine aminopropyltransferase
concoct.124_00117	gene	675	pyrE_1			
concoct.124_00117	CDS	675	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
concoct.124_00118	gene	849	exoA_1			
concoct.124_00118	CDS	849	exoA_1	3.1.11.2	COG0708	Exodeoxyribonuclease
concoct.124_00119	gene	1674				
concoct.124_00119	CDS	1674				hypothetical protein
concoct.124_00120	gene	1011	atpA_1			
concoct.124_00120	CDS	1011	atpA_1	7.1.2.2		ATP synthase subunit alpha
concoct.124_00121	gene	864	atpG_1			
concoct.124_00121	CDS	864	atpG_1		COG0224	ATP synthase gamma chain
concoct.124_00122	gene	204				
concoct.124_00122	CDS	204				hypothetical protein
concoct.124_00123	gene	177				
concoct.124_00123	CDS	177				hypothetical protein
concoct.124_00124	gene	738	LRA5			
concoct.124_00124	CDS	738	LRA5	1.1.1.401		2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
concoct.124_00125	gene	849				
concoct.124_00125	CDS	849		4.3.2.3		Ureidoglycolate lyase
concoct.124_00126	gene	951	gbpR_2			
concoct.124_00126	CDS	951	gbpR_2			HTH-type transcriptional regulator GbpR
concoct.124_00127	gene	165				
concoct.124_00127	CDS	165				hypothetical protein
concoct.124_00128	gene	630	aceF_1			
concoct.124_00128	CDS	630	aceF_1	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
concoct.124_00129	gene	189				
concoct.124_00129	CDS	189				hypothetical protein
concoct.124_00130	gene	273				
concoct.124_00130	CDS	273				hypothetical protein
concoct.124_00131	gene	1233				
concoct.124_00131	CDS	1233				hypothetical protein
concoct.124_00132	gene	132				
concoct.124_00132	CDS	132				hypothetical protein
concoct.124_00133	gene	354				
concoct.124_00133	CDS	354				hypothetical protein
concoct.124_00134	gene	357				
concoct.124_00134	CDS	357				hypothetical protein
concoct.124_00135	gene	300				
concoct.124_00135	CDS	300				hypothetical protein
concoct.124_00136	gene	966				
concoct.124_00136	CDS	966			COG2200	putative signaling protein
concoct.124_00137	gene	309				
concoct.124_00137	CDS	309				hypothetical protein
concoct.124_00138	gene	1344				
concoct.124_00138	CDS	1344				hypothetical protein
concoct.124_00139	gene	1131				
concoct.124_00139	CDS	1131				hypothetical protein
concoct.124_00140	gene	681	lifO_1			
concoct.124_00140	CDS	681	lifO_1			Lipase chaperone
concoct.124_00141	gene	900	uacT			
concoct.124_00141	CDS	900	uacT		COG2233	Uric acid transporter UacT
concoct.124_00142	gene	1050				
concoct.124_00142	CDS	1050				hypothetical protein
concoct.124_00143	gene	324				
concoct.124_00143	CDS	324				hypothetical protein
concoct.124_00144	gene	201				
concoct.124_00144	CDS	201				hypothetical protein
concoct.124_00145	gene	924				
concoct.124_00145	CDS	924				hypothetical protein
concoct.124_00146	gene	786				
concoct.124_00146	CDS	786				hypothetical protein
concoct.124_00147	gene	1230	gabR_1			
concoct.124_00147	CDS	1230	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
concoct.124_00148	gene	624				
concoct.124_00148	CDS	624				hypothetical protein
concoct.124_00149	gene	123				
concoct.124_00149	CDS	123				hypothetical protein
concoct.124_00150	gene	240	smg			
concoct.124_00150	CDS	240	smg			Protein Smg
concoct.124_00151	gene	1041				
concoct.124_00151	CDS	1041				hypothetical protein
concoct.124_00152	gene	666				
concoct.124_00152	CDS	666				hypothetical protein
concoct.124_00153	gene	468				
concoct.124_00153	CDS	468				hypothetical protein
concoct.124_00154	gene	264				
concoct.124_00154	CDS	264				hypothetical protein
concoct.124_00155	gene	1218	gspF			
concoct.124_00155	CDS	1218	gspF		COG1459	Putative type II secretion system protein F
concoct.124_00156	gene	792				
concoct.124_00156	CDS	792				hypothetical protein
concoct.124_00157	gene	873	outO			
concoct.124_00157	CDS	873	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
concoct.124_00158	gene	762	dmlR_2			
concoct.124_00158	CDS	762	dmlR_2			HTH-type transcriptional regulator DmlR
concoct.124_00159	gene	948	gbpR_3			
concoct.124_00159	CDS	948	gbpR_3			HTH-type transcriptional regulator GbpR
concoct.124_00160	gene	1083				
concoct.124_00160	CDS	1083				IS630 family transposase ISRso5
concoct.124_00161	gene	2085				
concoct.124_00161	CDS	2085				hypothetical protein
concoct.124_00162	gene	267				
concoct.124_00162	CDS	267				hypothetical protein
concoct.124_00163	gene	720	lldR_1			
concoct.124_00163	CDS	720	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
concoct.124_00164	gene	186				
concoct.124_00164	CDS	186				hypothetical protein
concoct.124_00165	gene	372				
concoct.124_00165	CDS	372				hypothetical protein
concoct.124_00166	gene	582				
concoct.124_00166	CDS	582				hypothetical protein
concoct.124_00167	gene	1104				
concoct.124_00167	CDS	1104				hypothetical protein
concoct.124_00168	gene	186				
concoct.124_00168	CDS	186				hypothetical protein
concoct.124_00169	gene	1278	gltP			
concoct.124_00169	CDS	1278	gltP		COG1301	Proton/glutamate-aspartate symporter
concoct.124_00170	gene	1581	aceB_1			
concoct.124_00170	CDS	1581	aceB_1	2.3.3.9	COG2225	Malate synthase A
concoct.124_00171	gene	366	ftsZ_1			
concoct.124_00171	CDS	366	ftsZ_1		COG0206	Cell division protein FtsZ
concoct.124_00172	gene	501				
concoct.124_00172	CDS	501		1.11.1.15		Peroxiredoxin
concoct.124_00173	gene	774	murB			
concoct.124_00173	CDS	774	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
concoct.124_00174	gene	936				
concoct.124_00174	CDS	936				hypothetical protein
concoct.124_00175	gene	315	ppnP			
concoct.124_00175	CDS	315	ppnP	2.4.2.2	COG3123	Pyrimidine/purine nucleoside phosphorylase
concoct.124_00176	gene	954				
concoct.124_00176	CDS	954				hypothetical protein
concoct.124_00177	gene	420				
concoct.124_00177	CDS	420				hypothetical protein
concoct.124_00178	gene	984	cheB_1			
concoct.124_00178	CDS	984	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
concoct.124_00179	gene	510	rcsC_1			
concoct.124_00179	CDS	510	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
concoct.124_00180	gene	663				
concoct.124_00180	CDS	663				hypothetical protein
concoct.124_00181	gene	729				
concoct.124_00181	CDS	729				hypothetical protein
concoct.124_00182	gene	558				
concoct.124_00182	CDS	558				hypothetical protein
concoct.124_00183	gene	879	dapA_1			
concoct.124_00183	CDS	879	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
concoct.124_00184	gene	603				
concoct.124_00184	CDS	603				hypothetical protein
concoct.124_00185	gene	849				
concoct.124_00185	CDS	849				hypothetical protein
concoct.124_00186	gene	606				
concoct.124_00186	CDS	606				hypothetical protein
concoct.124_00187	gene	981	zwf_1			
concoct.124_00187	CDS	981	zwf_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
concoct.124_00188	gene	708				
concoct.124_00188	CDS	708				hypothetical protein
concoct.124_00189	gene	1068	glk_1			
concoct.124_00189	CDS	1068	glk_1	2.7.1.2	COG0837	Glucokinase
concoct.124_00190	gene	225				
concoct.124_00190	CDS	225				hypothetical protein
concoct.124_00191	gene	474				
concoct.124_00191	CDS	474				hypothetical protein
concoct.124_00192	gene	504	hcp1			
concoct.124_00192	CDS	504	hcp1		COG3157	Protein hcp1
concoct.124_00193	gene	1443				
concoct.124_00193	CDS	1443				hypothetical protein
concoct.124_00194	gene	513				
concoct.124_00194	CDS	513				hypothetical protein
concoct.124_00195	gene	645				
concoct.124_00195	CDS	645				hypothetical protein
concoct.124_00196	gene	672				
concoct.124_00196	CDS	672				hypothetical protein
concoct.124_00197	gene	1347				
concoct.124_00197	CDS	1347				hypothetical protein
concoct.124_00198	gene	792				
concoct.124_00198	CDS	792				hypothetical protein
concoct.124_00199	gene	876				
concoct.124_00199	CDS	876				hypothetical protein
concoct.124_00200	gene	1041	fdhL_1			
concoct.124_00200	CDS	1041	fdhL_1	1.1.99.11		Fructose dehydrogenase large subunit
concoct.124_00201	gene	783				
concoct.124_00201	CDS	783				IS21 family transposase ISGsu6
concoct.124_00202	gene	1014				
concoct.124_00202	CDS	1014				hypothetical protein
concoct.124_00203	gene	135				
concoct.124_00203	CDS	135				hypothetical protein
concoct.124_00204	gene	1419				
concoct.124_00204	CDS	1419		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
concoct.124_00205	gene	843	kdgR_1			
concoct.124_00205	CDS	843	kdgR_1		COG1414	Transcriptional regulator KdgR
concoct.124_00206	gene	573				
concoct.124_00206	CDS	573				hypothetical protein
concoct.124_00207	gene	183	rimO_1			
concoct.124_00207	CDS	183	rimO_1	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
concoct.124_00208	gene	753				
concoct.124_00208	CDS	753				hypothetical protein
concoct.124_00209	gene	930	atpD1			
concoct.124_00209	CDS	930	atpD1	7.1.2.2		ATP synthase subunit beta 1
concoct.124_00210	gene	429	atpC_1			
concoct.124_00210	CDS	429	atpC_1		COG0355	ATP synthase epsilon chain
concoct.124_00211	gene	813				
concoct.124_00211	CDS	813				hypothetical protein
concoct.124_00212	gene	708				
concoct.124_00212	CDS	708				hypothetical protein
concoct.124_00213	gene	294				
concoct.124_00213	CDS	294				hypothetical protein
concoct.124_00214	gene	1230	argJ			
concoct.124_00214	CDS	1230	argJ			Arginine biosynthesis bifunctional protein ArgJ
concoct.124_00215	gene	615	secA			
concoct.124_00215	CDS	615	secA		COG0653	Protein translocase subunit SecA
concoct.124_00216	gene	1356	nreB			
concoct.124_00216	CDS	1356	nreB	2.7.13.3		Oxygen sensor histidine kinase NreB
concoct.124_00217	gene	648	nreC			
concoct.124_00217	CDS	648	nreC		COG2197	Oxygen regulatory protein NreC
concoct.124_00218	gene	489				
concoct.124_00218	CDS	489				hypothetical protein
concoct.124_00219	gene	435	deoC_1			
concoct.124_00219	CDS	435	deoC_1	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
concoct.124_00220	gene	201				
concoct.124_00220	CDS	201				hypothetical protein
concoct.124_00221	gene	1137				
concoct.124_00221	CDS	1137				hypothetical protein
concoct.124_00222	gene	732				
concoct.124_00222	CDS	732				hypothetical protein
concoct.124_00223	gene	1734	shlB			
concoct.124_00223	CDS	1734	shlB			Hemolysin transporter protein ShlB
concoct.124_00224	gene	2544				
concoct.124_00224	CDS	2544				hypothetical protein
concoct.124_00225	gene	303				
concoct.124_00225	CDS	303				hypothetical protein
concoct.124_00226	gene	3147				
concoct.124_00226	CDS	3147				hypothetical protein
concoct.124_00227	gene	255				
concoct.124_00227	CDS	255				hypothetical protein
concoct.124_00228	gene	474				
concoct.124_00228	CDS	474				hypothetical protein
concoct.124_00229	gene	378	fliT_1			
concoct.124_00229	CDS	378	fliT_1			Flagellar protein FliT
concoct.124_00230	gene	486				
concoct.124_00230	CDS	486				hypothetical protein
concoct.124_00231	gene	76				
concoct.124_00231	tRNA	76				tRNA-Lys(ttt)
concoct.124_00232	gene	1128				
concoct.124_00232	CDS	1128				hypothetical protein
concoct.124_00233	gene	225	queC_1			
concoct.124_00233	CDS	225	queC_1	6.3.4.20		7-cyano-7-deazaguanine synthase
concoct.124_00234	gene	408	queC_2			
concoct.124_00234	CDS	408	queC_2	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
concoct.124_00235	gene	543				
concoct.124_00235	CDS	543				hypothetical protein
concoct.124_00236	gene	195				
concoct.124_00236	CDS	195				hypothetical protein
concoct.124_00237	gene	231				
concoct.124_00237	CDS	231				hypothetical protein
concoct.124_00238	gene	126				
concoct.124_00238	CDS	126				hypothetical protein
concoct.124_00239	gene	585	metXA_1			
concoct.124_00239	CDS	585	metXA_1		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
concoct.124_00240	gene	1134	metXS_1			
concoct.124_00240	CDS	1134	metXS_1	2.3.1.46	COG2021	Homoserine O-succinyltransferase
concoct.124_00241	gene	1371	rimO_2			
concoct.124_00241	CDS	1371	rimO_2	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
concoct.124_00242	gene	687	prpC			
concoct.124_00242	CDS	687	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
concoct.124_00243	gene	651				
concoct.124_00243	CDS	651				hypothetical protein
concoct.124_00244	gene	126				
concoct.124_00244	CDS	126				hypothetical protein
concoct.124_00245	gene	774	secD_1			
concoct.124_00245	CDS	774	secD_1		COG0342	Protein translocase subunit SecD
concoct.124_00246	gene	1959				
concoct.124_00246	CDS	1959				hypothetical protein
concoct.124_00247	gene	1068				
concoct.124_00247	CDS	1068				hypothetical protein
concoct.124_00248	gene	312				
concoct.124_00248	CDS	312				hypothetical protein
concoct.124_00249	gene	702	rplA			
concoct.124_00249	CDS	702	rplA		COG0081	50S ribosomal protein L1
concoct.124_00250	gene	429	rplK			
concoct.124_00250	CDS	429	rplK		COG0080	50S ribosomal protein L11
concoct.124_00251	gene	591	nusG			
concoct.124_00251	CDS	591	nusG		COG0250	Transcription termination/antitermination protein NusG
concoct.124_00252	gene	384	secE			
concoct.124_00252	CDS	384	secE			Protein translocase subunit SecE
concoct.124_00253	gene	76				
concoct.124_00253	tRNA	76				tRNA-Trp(cca)
concoct.124_00254	gene	450	tufA			
concoct.124_00254	CDS	450	tufA		COG0050	Elongation factor Tu
concoct.124_00255	gene	501				
concoct.124_00255	CDS	501				hypothetical protein
concoct.124_00256	gene	495				
concoct.124_00256	CDS	495				hypothetical protein
concoct.124_00257	gene	963				
concoct.124_00257	CDS	963				hypothetical protein
concoct.124_00258	gene	477				
concoct.124_00258	CDS	477				hypothetical protein
concoct.124_00259	gene	510	fae			
concoct.124_00259	CDS	510	fae	4.2.1.147	COG1795	5,6,7,8-tetrahydromethanopterin hydro-lyase
concoct.124_00260	gene	804				
concoct.124_00260	CDS	804				hypothetical protein
concoct.124_00261	gene	954				
concoct.124_00261	CDS	954				hypothetical protein
concoct.124_00262	gene	195				
concoct.124_00262	CDS	195				hypothetical protein
concoct.124_00263	gene	399	hslR			
concoct.124_00263	CDS	399	hslR		COG1188	Heat shock protein 15
concoct.124_00264	gene	1116	hemH			
concoct.124_00264	CDS	1116	hemH	4.99.1.1	COG0276	Ferrochelatase
concoct.124_00265	gene	351				
concoct.124_00265	CDS	351				hypothetical protein
concoct.124_00266	gene	282				
concoct.124_00266	CDS	282				hypothetical protein
concoct.124_00267	gene	249				
concoct.124_00267	CDS	249			COG3360	Dodecin
concoct.124_00268	gene	588				
concoct.124_00268	CDS	588				hypothetical protein
concoct.124_00269	gene	597				
concoct.124_00269	CDS	597				hypothetical protein
concoct.124_00270	gene	318				
concoct.124_00270	CDS	318				hypothetical protein
concoct.124_00271	gene	534	atpH_1			
concoct.124_00271	CDS	534	atpH_1		COG0712	ATP synthase subunit delta
concoct.124_00272	gene	471	atpF_1			
concoct.124_00272	CDS	471	atpF_1		COG0711	ATP synthase subunit b
concoct.124_00273	gene	270	atpH_2			
concoct.124_00273	CDS	270	atpH_2			ATP synthase subunit c
concoct.124_00274	gene	396				
concoct.124_00274	CDS	396				hypothetical protein
concoct.124_00275	gene	1434				
concoct.124_00275	CDS	1434				hypothetical protein
concoct.124_00276	gene	663				
concoct.124_00276	CDS	663				hypothetical protein
concoct.124_00277	gene	645				
concoct.124_00277	CDS	645				hypothetical protein
concoct.124_00278	gene	1197	purC_1			
concoct.124_00278	CDS	1197	purC_1	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
concoct.124_00279	gene	828	namA_1			
concoct.124_00279	CDS	828	namA_1	1.6.99.1		NADPH dehydrogenase
