locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat1500.117_00021	CDS	978	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
metabat1500.117_00022	gene	714	sfsA			
metabat1500.117_00022	CDS	714	sfsA		COG1489	Sugar fermentation stimulation protein A
metabat1500.117_00023	gene	1086	cmpR			
metabat1500.117_00023	CDS	1086	cmpR			HTH-type transcriptional activator CmpR
metabat1500.117_00024	gene	993	comC			
metabat1500.117_00024	CDS	993	comC	1.1.1.338	COG2055	(2R)-3-sulfolactate dehydrogenase (NADP(+))
metabat1500.117_00025	gene	945	slcC			
metabat1500.117_00025	CDS	945	slcC	1.1.1.310	COG0111	(S)-sulfolactate dehydrogenase
metabat1500.117_00026	gene	1188	suyB			
metabat1500.117_00026	CDS	1188	suyB	4.4.1.24		(2R)-sulfolactate sulfo-lyase subunit beta
metabat1500.117_00027	gene	288	garD			
metabat1500.117_00027	CDS	288	garD	4.2.1.42		Galactarate dehydratase (L-threo-forming)
metabat1500.117_00028	gene	732	dasR			
metabat1500.117_00028	CDS	732	dasR		COG2188	HTH-type transcriptional repressor DasR
metabat1500.117_00029	gene	1020				
metabat1500.117_00029	CDS	1020				hypothetical protein
metabat1500.117_00030	gene	798	btuD_1			
metabat1500.117_00030	CDS	798	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
metabat1500.117_00031	gene	864				
metabat1500.117_00031	CDS	864				hypothetical protein
metabat1500.117_00032	gene	738	frdB			
metabat1500.117_00032	CDS	738	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
metabat1500.117_00033	gene	327				
metabat1500.117_00033	CDS	327				hypothetical protein
metabat1500.117_00034	gene	339				
metabat1500.117_00034	CDS	339				hypothetical protein
metabat1500.117_00035	gene	333	cutA			
metabat1500.117_00035	CDS	333	cutA		COG1324	Divalent-cation tolerance protein CutA
metabat1500.117_00036	gene	1956	btuB			
metabat1500.117_00036	CDS	1956	btuB			Vitamin B12 transporter BtuB
metabat1500.117_00037	gene	909	metF			
metabat1500.117_00037	CDS	909	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
metabat1500.117_00038	gene	3747	metH			
metabat1500.117_00038	CDS	3747	metH	2.1.1.13	COG0646	Methionine synthase
metabat1500.117_00039	gene	933				
metabat1500.117_00039	CDS	933				hypothetical protein
metabat1500.117_00040	gene	339				
metabat1500.117_00040	CDS	339				hypothetical protein
metabat1500.117_00041	gene	540				
metabat1500.117_00041	CDS	540				hypothetical protein
metabat1500.117_00042	gene	186				
metabat1500.117_00042	CDS	186				hypothetical protein
metabat1500.117_00043	gene	615	pth			
metabat1500.117_00043	CDS	615	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
metabat1500.117_00044	gene	726	rplY			
metabat1500.117_00044	CDS	726	rplY		COG1825	50S ribosomal protein L25
metabat1500.117_00045	gene	546				
metabat1500.117_00045	CDS	546				hypothetical protein
metabat1500.117_00046	gene	225				
metabat1500.117_00046	CDS	225				hypothetical protein
metabat1500.117_00047	gene	834	acoB			
metabat1500.117_00047	CDS	834	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
metabat1500.117_00048	gene	438				
metabat1500.117_00048	CDS	438				hypothetical protein
metabat1500.117_00049	gene	348				
metabat1500.117_00049	CDS	348				hypothetical protein
metabat1500.117_00050	gene	1248				
metabat1500.117_00050	CDS	1248				hypothetical protein
metabat1500.117_00051	gene	999	dctP			
metabat1500.117_00051	CDS	999	dctP		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
metabat1500.117_00052	gene	675				
metabat1500.117_00052	CDS	675				hypothetical protein
metabat1500.117_00053	gene	1563	leuA			
metabat1500.117_00053	CDS	1563	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
metabat1500.117_00054	gene	816				
metabat1500.117_00054	CDS	816				hypothetical protein
metabat1500.117_00055	gene	339				
metabat1500.117_00055	CDS	339				hypothetical protein
metabat1500.117_00056	gene	741	pdxY			
metabat1500.117_00056	CDS	741	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
metabat1500.117_00057	gene	960				
metabat1500.117_00057	CDS	960				hypothetical protein
metabat1500.117_00058	gene	1062				
metabat1500.117_00058	CDS	1062				hypothetical protein
metabat1500.117_00059	gene	195	serS			
metabat1500.117_00059	CDS	195	serS	6.1.1.11	COG0172	Serine--tRNA ligase
metabat1500.117_00060	gene	774	surE			
metabat1500.117_00060	CDS	774	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
metabat1500.117_00061	gene	645	pcm			
metabat1500.117_00061	CDS	645	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
metabat1500.117_00062	gene	225	thrB			
metabat1500.117_00062	CDS	225	thrB	2.7.1.39	COG2334	Homoserine kinase
metabat1500.117_00063	gene	441	rnhA			
metabat1500.117_00063	CDS	441	rnhA	3.1.26.4	COG0328	Ribonuclease HI
metabat1500.117_00064	gene	687				
metabat1500.117_00064	CDS	687				hypothetical protein
metabat1500.117_00065	gene	516	purE			
metabat1500.117_00065	CDS	516	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
metabat1500.117_00066	gene	828	modA_1			
metabat1500.117_00066	CDS	828	modA_1		COG0725	Molybdate-binding protein ModA
metabat1500.117_00067	gene	1032				
metabat1500.117_00067	CDS	1032				hypothetical protein
metabat1500.117_00068	gene	375				
metabat1500.117_00068	CDS	375				hypothetical protein
metabat1500.117_00069	gene	2841				
metabat1500.117_00069	CDS	2841				hypothetical protein
metabat1500.117_00070	gene	1080				
metabat1500.117_00070	CDS	1080				hypothetical protein
metabat1500.117_00071	gene	1671				
metabat1500.117_00071	CDS	1671				hypothetical protein
metabat1500.117_00072	gene	1410	nanT			
metabat1500.117_00072	CDS	1410	nanT			Sialic acid transporter NanT
metabat1500.117_00073	gene	423				
metabat1500.117_00073	CDS	423				hypothetical protein
metabat1500.117_00074	gene	2202	fadJ_1			
metabat1500.117_00074	CDS	2202	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
metabat1500.117_00075	gene	477				
metabat1500.117_00075	CDS	477				hypothetical protein
metabat1500.117_00076	gene	1308	fadA_1			
metabat1500.117_00076	CDS	1308	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
metabat1500.117_00077	gene	480				
metabat1500.117_00077	CDS	480				hypothetical protein
metabat1500.117_00078	gene	1971	gltB			
metabat1500.117_00078	CDS	1971	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
metabat1500.117_00079	gene	1416	gltD			
metabat1500.117_00079	CDS	1416	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
metabat1500.117_00080	gene	1278				
metabat1500.117_00080	CDS	1278				hypothetical protein
metabat1500.117_00081	gene	1320				
metabat1500.117_00081	CDS	1320				hypothetical protein
metabat1500.117_00082	gene	1527				
metabat1500.117_00082	CDS	1527				hypothetical protein
metabat1500.117_00083	gene	174				
metabat1500.117_00083	CDS	174				hypothetical protein
metabat1500.117_00084	gene	1335	rsmB_1			
metabat1500.117_00084	CDS	1335	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
metabat1500.117_00085	gene	1755	fzlC			
metabat1500.117_00085	CDS	1755	fzlC			FtsZ-localized protein C
metabat1500.117_00086	gene	1590	purH			
metabat1500.117_00086	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
metabat1500.117_00087	gene	1401				
metabat1500.117_00087	CDS	1401				hypothetical protein
metabat1500.117_00088	gene	366				
metabat1500.117_00088	CDS	366				hypothetical protein
metabat1500.117_00089	gene	675				
metabat1500.117_00089	CDS	675				hypothetical protein
metabat1500.117_00090	gene	825	panB_1			
metabat1500.117_00090	CDS	825	panB_1	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
metabat1500.117_00091	gene	570				
metabat1500.117_00091	CDS	570				hypothetical protein
metabat1500.117_00092	gene	1092	prfC			
metabat1500.117_00092	CDS	1092	prfC		COG4108	Peptide chain release factor RF3
metabat1500.117_00093	gene	828	echA8_1			
metabat1500.117_00093	CDS	828	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
metabat1500.117_00094	gene	474				
metabat1500.117_00094	CDS	474				hypothetical protein
metabat1500.117_00095	gene	465	rplM			
metabat1500.117_00095	CDS	465	rplM		COG0102	50S ribosomal protein L13
metabat1500.117_00096	gene	483	rpsI			
metabat1500.117_00096	CDS	483	rpsI		COG0103	30S ribosomal protein S9
metabat1500.117_00097	gene	300	nudC			
metabat1500.117_00097	CDS	300	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
metabat1500.117_00098	gene	849	pheA			
metabat1500.117_00098	CDS	849	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
metabat1500.117_00099	gene	756	kdsB			
metabat1500.117_00099	CDS	756	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
metabat1500.117_00100	gene	663				
metabat1500.117_00100	CDS	663				hypothetical protein
metabat1500.117_00101	gene	1845				
metabat1500.117_00101	CDS	1845				hypothetical protein
metabat1500.117_00102	gene	960				
metabat1500.117_00102	CDS	960				hypothetical protein
metabat1500.117_00103	gene	804	phnV			
metabat1500.117_00103	CDS	804	phnV		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
metabat1500.117_00104	gene	816				
metabat1500.117_00104	CDS	816				hypothetical protein
metabat1500.117_00105	gene	885				
metabat1500.117_00105	CDS	885			COG1840	putative protein
metabat1500.117_00106	gene	777	yedY1			
metabat1500.117_00106	CDS	777	yedY1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
metabat1500.117_00107	gene	615	yedZ1			
metabat1500.117_00107	CDS	615	yedZ1		COG4117	Putative protein-methionine-sulfoxide reductase subunit YedZ1
metabat1500.117_00108	gene	855				
metabat1500.117_00108	CDS	855				hypothetical protein
metabat1500.117_00109	gene	1359	garB			
metabat1500.117_00109	CDS	1359	garB	1.8.1.16		Glutathione amide reductase
metabat1500.117_00110	gene	513				
metabat1500.117_00110	CDS	513				hypothetical protein
metabat1500.117_00111	gene	720	rpiA			
metabat1500.117_00111	CDS	720	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
metabat1500.117_00112	gene	696	mupP			
metabat1500.117_00112	CDS	696	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
metabat1500.117_00113	gene	252				
metabat1500.117_00113	CDS	252				hypothetical protein
metabat1500.117_00114	gene	663	gatB_1			
metabat1500.117_00114	CDS	663	gatB_1	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
metabat1500.117_00115	gene	90				
metabat1500.117_00115	CDS	90				hypothetical protein
metabat1500.117_00116	gene	264				
metabat1500.117_00116	CDS	264				hypothetical protein
metabat1500.117_00117	gene	960				
metabat1500.117_00117	CDS	960				hypothetical protein
metabat1500.117_00118	gene	633	yfcG_1			
metabat1500.117_00118	CDS	633	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
metabat1500.117_00119	gene	1545	rgtA			
metabat1500.117_00119	CDS	1545	rgtA	2.4.1.-	COG1807	Lipopolysaccharide core galacturonosyltransferase RgtA
metabat1500.117_00120	gene	1467	gatB_2			
metabat1500.117_00120	CDS	1467	gatB_2	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
metabat1500.117_00121	gene	237				
metabat1500.117_00121	CDS	237				hypothetical protein
metabat1500.117_00122	gene	1389				
metabat1500.117_00122	CDS	1389				hypothetical protein
metabat1500.117_00123	gene	372				
metabat1500.117_00123	CDS	372				hypothetical protein
metabat1500.117_00124	gene	591				
metabat1500.117_00124	CDS	591		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
metabat1500.117_00125	gene	384				
metabat1500.117_00125	CDS	384				hypothetical protein
metabat1500.117_00126	gene	273				
metabat1500.117_00126	CDS	273				hypothetical protein
metabat1500.117_00127	gene	1965	tktA			
metabat1500.117_00127	CDS	1965	tktA	2.2.1.1	COG0021	Transketolase 1
metabat1500.117_00128	gene	1008	gap			
metabat1500.117_00128	CDS	1008	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
metabat1500.117_00129	gene	996				
metabat1500.117_00129	CDS	996			COG1702	PhoH-like protein
metabat1500.117_00130	gene	897	miaB_1			
metabat1500.117_00130	CDS	897	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
metabat1500.117_00131	gene	486				
metabat1500.117_00131	CDS	486				hypothetical protein
metabat1500.117_00132	gene	240				
metabat1500.117_00132	CDS	240				hypothetical protein
metabat1500.117_00133	gene	207				
metabat1500.117_00133	CDS	207				hypothetical protein
metabat1500.117_00134	gene	213				
metabat1500.117_00134	CDS	213				hypothetical protein
metabat1500.117_00135	gene	1710	ggt			
metabat1500.117_00135	CDS	1710	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
metabat1500.117_00136	gene	340	ssrA			
metabat1500.117_00136	tmRNA	340	ssrA			transfer-messenger RNA, SsrA
metabat1500.117_00137	gene	666				
metabat1500.117_00137	CDS	666				hypothetical protein
metabat1500.117_00138	gene	507				
metabat1500.117_00138	CDS	507				IS1595 family transposase ISSsu9
metabat1500.117_00139	gene	183				
metabat1500.117_00139	CDS	183				hypothetical protein
metabat1500.117_00140	gene	2421				
metabat1500.117_00140	CDS	2421				hypothetical protein
metabat1500.117_00141	gene	402	aceB_1			
metabat1500.117_00141	CDS	402	aceB_1	2.3.3.9	COG2225	Malate synthase A
metabat1500.117_00142	gene	576	vbhT			
metabat1500.117_00142	CDS	576	vbhT	2.7.7.-		Protein adenylyltransferase VbhT
metabat1500.117_00143	gene	225				
metabat1500.117_00143	CDS	225				hypothetical protein
metabat1500.117_00144	gene	330	mhbM			
metabat1500.117_00144	CDS	330	mhbM	1.14.13.24	COG0654	3-hydroxybenzoate 6-hydroxylase
metabat1500.117_00145	gene	276	csoR_1			
metabat1500.117_00145	CDS	276	csoR_1		COG1937	Copper-sensing transcriptional repressor CsoR
metabat1500.117_00146	gene	2316	silP			
metabat1500.117_00146	CDS	2316	silP	7.2.2.15		Silver exporting P-type ATPase
metabat1500.117_00147	gene	291				
metabat1500.117_00147	CDS	291				hypothetical protein
metabat1500.117_00148	gene	180				
metabat1500.117_00148	CDS	180				hypothetical protein
metabat1500.117_00149	gene	207				
metabat1500.117_00149	CDS	207				hypothetical protein
metabat1500.117_00150	gene	1008				
metabat1500.117_00150	CDS	1008				hypothetical protein
metabat1500.117_00151	gene	642				
metabat1500.117_00151	CDS	642				hypothetical protein
metabat1500.117_00152	gene	420	arfB_1			
metabat1500.117_00152	CDS	420	arfB_1	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
metabat1500.117_00153	gene	813	COQ5_1			
metabat1500.117_00153	CDS	813	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat1500.117_00154	gene	1287				
metabat1500.117_00154	CDS	1287				hypothetical protein
metabat1500.117_00155	gene	318				
metabat1500.117_00155	CDS	318		4.2.3.155	COG0337	2-epi-valiolone synthase
metabat1500.117_00156	gene	549	truA			
metabat1500.117_00156	CDS	549	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
metabat1500.117_00157	gene	1149	dapE_1			
metabat1500.117_00157	CDS	1149	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
metabat1500.117_00158	gene	435				
metabat1500.117_00158	CDS	435				hypothetical protein
metabat1500.117_00159	gene	843	dapD			
metabat1500.117_00159	CDS	843	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
metabat1500.117_00160	gene	918	argB			
metabat1500.117_00160	CDS	918	argB	2.7.2.8	COG0548	Acetylglutamate kinase
metabat1500.117_00161	gene	1623				
metabat1500.117_00161	CDS	1623				hypothetical protein
metabat1500.117_00162	gene	651	engB			
metabat1500.117_00162	CDS	651	engB		COG0218	putative GTP-binding protein EngB
metabat1500.117_00163	gene	819	yidC_1			
metabat1500.117_00163	CDS	819	yidC_1		COG0706	Membrane protein insertase YidC
metabat1500.117_00164	gene	1656	ettA			
metabat1500.117_00164	CDS	1656	ettA		COG0488	Energy-dependent translational throttle protein EttA
metabat1500.117_00165	gene	330				
metabat1500.117_00165	CDS	330				hypothetical protein
metabat1500.117_00166	gene	873				
metabat1500.117_00166	CDS	873				hypothetical protein
metabat1500.117_00167	gene	1326				
metabat1500.117_00167	CDS	1326				hypothetical protein
metabat1500.117_00168	gene	1182				
metabat1500.117_00168	CDS	1182				hypothetical protein
metabat1500.117_00169	gene	849				
metabat1500.117_00169	CDS	849				hypothetical protein
metabat1500.117_00170	gene	1743	aceB_2			
metabat1500.117_00170	CDS	1743	aceB_2	2.3.3.9	COG2225	Malate synthase A
metabat1500.117_00171	gene	219				
metabat1500.117_00171	CDS	219				hypothetical protein
metabat1500.117_00172	gene	336				
metabat1500.117_00172	CDS	336				hypothetical protein
metabat1500.117_00173	gene	213				
metabat1500.117_00173	CDS	213				hypothetical protein
metabat1500.117_00174	gene	636	chpT_1			
metabat1500.117_00174	CDS	636	chpT_1	2.7.99.-		Protein phosphotransferase ChpT
metabat1500.117_00175	gene	744				
metabat1500.117_00175	CDS	744				hypothetical protein
metabat1500.117_00176	gene	672				
metabat1500.117_00176	CDS	672				hypothetical protein
metabat1500.117_00177	gene	351	petE_1			
metabat1500.117_00177	CDS	351	petE_1			Plastocyanin
metabat1500.117_00178	gene	942	cpdA_1			
metabat1500.117_00178	CDS	942	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
metabat1500.117_00179	gene	573	ogt			
metabat1500.117_00179	CDS	573	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
metabat1500.117_00180	gene	927				
metabat1500.117_00180	CDS	927				hypothetical protein
metabat1500.117_00181	gene	1560				
metabat1500.117_00181	CDS	1560				hypothetical protein
metabat1500.117_00182	gene	1185	aatA			
metabat1500.117_00182	CDS	1185	aatA	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
metabat1500.117_00183	gene	930				
metabat1500.117_00183	CDS	930				hypothetical protein
metabat1500.117_00184	gene	189				
metabat1500.117_00184	CDS	189				hypothetical protein
metabat1500.117_00185	gene	75				
metabat1500.117_00185	tRNA	75				tRNA-Glu(ttc)
metabat1500.117_00186	gene	327				
metabat1500.117_00186	CDS	327				hypothetical protein
metabat1500.117_00187	gene	726				
metabat1500.117_00187	CDS	726				hypothetical protein
metabat1500.117_00188	gene	816				
metabat1500.117_00188	CDS	816				hypothetical protein
metabat1500.117_00189	gene	1149				
metabat1500.117_00189	CDS	1149				hypothetical protein
metabat1500.117_00190	gene	771	tagH			
metabat1500.117_00190	CDS	771	tagH	7.5.2.4	COG1134	Teichoic acids export ATP-binding protein TagH
metabat1500.117_00191	gene	987				
metabat1500.117_00191	CDS	987				hypothetical protein
metabat1500.117_00192	gene	1110	yghO			
metabat1500.117_00192	CDS	1110	yghO			Protein YghO
metabat1500.117_00193	gene	330				
metabat1500.117_00193	CDS	330				hypothetical protein
metabat1500.117_00194	gene	1185	fabF_1			
metabat1500.117_00194	CDS	1185	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
metabat1500.117_00195	gene	1143				
metabat1500.117_00195	CDS	1143				hypothetical protein
metabat1500.117_00196	gene	1305				
metabat1500.117_00196	CDS	1305				hypothetical protein
metabat1500.117_00197	gene	1272	bioF			
metabat1500.117_00197	CDS	1272	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
metabat1500.117_00198	gene	1110				
metabat1500.117_00198	CDS	1110				hypothetical protein
metabat1500.117_00199	gene	756	lptB_1			
metabat1500.117_00199	CDS	756	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
metabat1500.117_00200	gene	441				
metabat1500.117_00200	CDS	441				hypothetical protein
metabat1500.117_00201	gene	246				
metabat1500.117_00201	CDS	246				hypothetical protein
metabat1500.117_00202	gene	294				
metabat1500.117_00202	CDS	294				hypothetical protein
metabat1500.117_00203	gene	291				
metabat1500.117_00203	CDS	291				hypothetical protein
metabat1500.117_00204	gene	2472				
metabat1500.117_00204	CDS	2472				hypothetical protein
metabat1500.117_00205	gene	690	pal			
metabat1500.117_00205	CDS	690	pal			Peptidoglycan-associated lipoprotein
metabat1500.117_00206	gene	1017	galE1			
metabat1500.117_00206	CDS	1017	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
metabat1500.117_00207	gene	1827	recJ			
metabat1500.117_00207	CDS	1827	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
metabat1500.117_00208	gene	450				
metabat1500.117_00208	CDS	450				hypothetical protein
metabat1500.117_00209	gene	987	glpX			
metabat1500.117_00209	CDS	987	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
metabat1500.117_00210	gene	1338	fpgS			
metabat1500.117_00210	CDS	1338	fpgS	6.3.2.17		Folylpolyglutamate synthase
metabat1500.117_00211	gene	918	accD			
metabat1500.117_00211	CDS	918	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
metabat1500.117_00212	gene	858	trpA			
metabat1500.117_00212	CDS	858	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
metabat1500.117_00213	gene	831	COQ5_2			
metabat1500.117_00213	CDS	831	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat1500.117_00214	gene	1212	trpB			
metabat1500.117_00214	CDS	1212	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
metabat1500.117_00215	gene	696	trpF_1			
metabat1500.117_00215	CDS	696	trpF_1	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
metabat1500.117_00216	gene	945	lhpI			
metabat1500.117_00216	CDS	945	lhpI	1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
metabat1500.117_00217	gene	342				
metabat1500.117_00217	CDS	342				hypothetical protein
metabat1500.117_00218	gene	288	ihfB_1			
metabat1500.117_00218	CDS	288	ihfB_1		COG0776	Integration host factor subunit beta
metabat1500.117_00219	gene	975				
metabat1500.117_00219	CDS	975				hypothetical protein
metabat1500.117_00220	gene	1230	rpsA_1			
metabat1500.117_00220	CDS	1230	rpsA_1		COG0539	30S ribosomal protein S1
metabat1500.117_00221	gene	1995				
metabat1500.117_00221	CDS	1995				hypothetical protein
metabat1500.117_00222	gene	879	dapA_1			
metabat1500.117_00222	CDS	879	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
metabat1500.117_00223	gene	477	smpB			
metabat1500.117_00223	CDS	477	smpB			SsrA-binding protein
metabat1500.117_00224	gene	396				
metabat1500.117_00224	CDS	396			COG0346	Virulence protein
metabat1500.117_00225	gene	573	bcp_1			
metabat1500.117_00225	CDS	573	bcp_1	1.11.1.15	COG1225	Peroxiredoxin Bcp
metabat1500.117_00226	gene	501	udgb			
metabat1500.117_00226	CDS	501	udgb	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
metabat1500.117_00227	gene	654				
metabat1500.117_00227	CDS	654				hypothetical protein
metabat1500.117_00228	gene	420	rpoZ			
metabat1500.117_00228	CDS	420	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
metabat1500.117_00229	gene	1065				
metabat1500.117_00229	CDS	1065				hypothetical protein
metabat1500.117_00230	gene	954				
metabat1500.117_00230	CDS	954				hypothetical protein
metabat1500.117_00231	gene	798	cmpD_1			
metabat1500.117_00231	CDS	798	cmpD_1	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
metabat1500.117_00232	gene	819	ssuC_1			
metabat1500.117_00232	CDS	819	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
metabat1500.117_00233	gene	1023	ssuA			
metabat1500.117_00233	CDS	1023	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
metabat1500.117_00234	gene	1407	gatA_1			
metabat1500.117_00234	CDS	1407	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
metabat1500.117_00235	gene	1110	flhA			
metabat1500.117_00235	CDS	1110	flhA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
metabat1500.117_00236	gene	903				
metabat1500.117_00236	CDS	903				hypothetical protein
metabat1500.117_00237	gene	1218	glnE			
metabat1500.117_00237	CDS	1218	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
metabat1500.117_00238	gene	2295	pleC			
metabat1500.117_00238	CDS	2295	pleC	2.7.13.3		Non-motile and phage-resistance protein
metabat1500.117_00239	gene	2643	pepN			
metabat1500.117_00239	CDS	2643	pepN	3.4.11.2	COG0308	Aminopeptidase N
metabat1500.117_00240	gene	1383	fieF			
metabat1500.117_00240	CDS	1383	fieF			Ferrous-iron efflux pump FieF
metabat1500.117_00241	gene	495	cimA			
metabat1500.117_00241	CDS	495	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
metabat1500.117_00242	gene	384				
metabat1500.117_00242	CDS	384				hypothetical protein
metabat1500.117_00243	gene	780				
metabat1500.117_00243	CDS	780				hypothetical protein
metabat1500.117_00244	gene	975	degS			
metabat1500.117_00244	CDS	975	degS	3.4.21.107	COG0265	Serine endoprotease DegS
metabat1500.117_00245	gene	1017	alr_1			
