locus_tag	ftype	length_bp	gene	EC_number	COG	product
metabat2500.117_00026	CDS	936				hypothetical protein
metabat2500.117_00027	gene	117				
metabat2500.117_00027	CDS	117				hypothetical protein
metabat2500.117_00028	gene	633				
metabat2500.117_00028	CDS	633				hypothetical protein
metabat2500.117_00029	gene	753	cnbZ			
metabat2500.117_00029	CDS	753	cnbZ	3.5.99.11		2-amino-5-chloromuconate deaminase
metabat2500.117_00030	gene	1380	dapE_1			
metabat2500.117_00030	CDS	1380	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
metabat2500.117_00031	gene	285	ilvC			
metabat2500.117_00031	CDS	285	ilvC	1.1.1.383	COG0059	Ketol-acid reductoisomerase (NAD(P)(+))
metabat2500.117_00032	gene	534				
metabat2500.117_00032	CDS	534				hypothetical protein
metabat2500.117_00033	gene	300				
metabat2500.117_00033	CDS	300				hypothetical protein
metabat2500.117_00034	gene	858				
metabat2500.117_00034	CDS	858				hypothetical protein
metabat2500.117_00035	gene	609				
metabat2500.117_00035	CDS	609				hypothetical protein
metabat2500.117_00036	gene	801				
metabat2500.117_00036	CDS	801				hypothetical protein
metabat2500.117_00037	gene	279				
metabat2500.117_00037	CDS	279				hypothetical protein
metabat2500.117_00038	gene	714				
metabat2500.117_00038	CDS	714				hypothetical protein
metabat2500.117_00039	gene	1356	tpa_1			
metabat2500.117_00039	CDS	1356	tpa_1	2.6.1.77	COG0161	Taurine--pyruvate aminotransferase
metabat2500.117_00040	gene	246				
metabat2500.117_00040	CDS	246				hypothetical protein
metabat2500.117_00041	gene	297				
metabat2500.117_00041	CDS	297				hypothetical protein
metabat2500.117_00042	gene	375				
metabat2500.117_00042	CDS	375				hypothetical protein
metabat2500.117_00043	gene	381				
metabat2500.117_00043	CDS	381				hypothetical protein
metabat2500.117_00044	gene	1017				
metabat2500.117_00044	CDS	1017				hypothetical protein
metabat2500.117_00045	gene	168	purC			
metabat2500.117_00045	CDS	168	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
metabat2500.117_00046	gene	303	purS			
metabat2500.117_00046	CDS	303	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
metabat2500.117_00047	gene	699	purQ			
metabat2500.117_00047	CDS	699	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
metabat2500.117_00048	gene	2250	purL			
metabat2500.117_00048	CDS	2250	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
metabat2500.117_00049	gene	561				
metabat2500.117_00049	CDS	561				hypothetical protein
metabat2500.117_00050	gene	150				
metabat2500.117_00050	CDS	150				hypothetical protein
metabat2500.117_00051	gene	429				
metabat2500.117_00051	CDS	429				hypothetical protein
metabat2500.117_00052	gene	1107	pyrD_1			
metabat2500.117_00052	CDS	1107	pyrD_1	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
metabat2500.117_00053	gene	408	carB_1			
metabat2500.117_00053	CDS	408	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
metabat2500.117_00054	gene	570	pdtaR			
metabat2500.117_00054	CDS	570	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
metabat2500.117_00055	gene	735	aqpZ2			
metabat2500.117_00055	CDS	735	aqpZ2			Aquaporin Z 2
metabat2500.117_00056	gene	714				
metabat2500.117_00056	CDS	714				hypothetical protein
metabat2500.117_00057	gene	585				
metabat2500.117_00057	CDS	585				hypothetical protein
metabat2500.117_00058	gene	618				
metabat2500.117_00058	CDS	618				hypothetical protein
metabat2500.117_00059	gene	927				
metabat2500.117_00059	CDS	927				hypothetical protein
metabat2500.117_00060	gene	207				
metabat2500.117_00060	CDS	207				hypothetical protein
metabat2500.117_00061	gene	321				
metabat2500.117_00061	CDS	321				hypothetical protein
metabat2500.117_00062	gene	579				
metabat2500.117_00062	CDS	579				hypothetical protein
metabat2500.117_00063	gene	174				
metabat2500.117_00063	CDS	174				hypothetical protein
metabat2500.117_00064	gene	1788	glmS_1			
metabat2500.117_00064	CDS	1788	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
metabat2500.117_00065	gene	1272				
metabat2500.117_00065	CDS	1272				hypothetical protein
metabat2500.117_00066	gene	918	dtd3			
metabat2500.117_00066	CDS	918	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
metabat2500.117_00067	gene	1575				
metabat2500.117_00067	CDS	1575				hypothetical protein
metabat2500.117_00068	gene	1152	dgoD_2			
metabat2500.117_00068	CDS	1152	dgoD_2	4.2.1.6	COG4948	D-galactonate dehydratase
metabat2500.117_00069	gene	153				
metabat2500.117_00069	CDS	153				hypothetical protein
metabat2500.117_00070	gene	1191	ndh			
metabat2500.117_00070	CDS	1191	ndh	1.6.99.3	COG1252	NADH dehydrogenase
metabat2500.117_00071	gene	783	gdh			
metabat2500.117_00071	CDS	783	gdh	1.1.1.47	COG1028	Glucose 1-dehydrogenase
metabat2500.117_00072	gene	3090				
metabat2500.117_00072	CDS	3090			COG0247	putative protein
metabat2500.117_00073	gene	1101				
metabat2500.117_00073	CDS	1101		2.4.1.11	COG0438	Glycogen synthase
metabat2500.117_00074	gene	1986	sasA_1			
metabat2500.117_00074	CDS	1986	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
metabat2500.117_00075	gene	393				
metabat2500.117_00075	CDS	393				hypothetical protein
metabat2500.117_00076	gene	903				
metabat2500.117_00076	CDS	903			COG2141	putative protein
metabat2500.117_00077	gene	1563				
metabat2500.117_00077	CDS	1563				hypothetical protein
metabat2500.117_00078	gene	99				
metabat2500.117_00078	CDS	99				hypothetical protein
metabat2500.117_00079	gene	459				
metabat2500.117_00079	CDS	459				hypothetical protein
metabat2500.117_00080	gene	756				
metabat2500.117_00080	CDS	756				hypothetical protein
metabat2500.117_00081	gene	228				
metabat2500.117_00081	CDS	228				hypothetical protein
metabat2500.117_00082	gene	993				
metabat2500.117_00082	CDS	993				hypothetical protein
metabat2500.117_00083	gene	810				
metabat2500.117_00083	CDS	810				hypothetical protein
metabat2500.117_00084	gene	582				
metabat2500.117_00084	CDS	582				hypothetical protein
metabat2500.117_00085	gene	630	tag			
metabat2500.117_00085	CDS	630	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
metabat2500.117_00086	gene	609				
metabat2500.117_00086	CDS	609				hypothetical protein
metabat2500.117_00087	gene	270				
metabat2500.117_00087	CDS	270				hypothetical protein
metabat2500.117_00088	gene	792				
metabat2500.117_00088	CDS	792				hypothetical protein
metabat2500.117_00089	gene	906	gsiD_1			
metabat2500.117_00089	CDS	906	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
metabat2500.117_00090	gene	927	gsiC_1			
metabat2500.117_00090	CDS	927	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
metabat2500.117_00091	gene	1434	gsiB_1			
metabat2500.117_00091	CDS	1434	gsiB_1		COG0747	Glutathione-binding protein GsiB
metabat2500.117_00092	gene	1212				
metabat2500.117_00092	CDS	1212		1.12.-.-		Soluble hydrogenase 42 kDa subunit
metabat2500.117_00093	gene	1272				
metabat2500.117_00093	CDS	1272				hypothetical protein
metabat2500.117_00094	gene	1023	uxuA_1			
metabat2500.117_00094	CDS	1023	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
metabat2500.117_00095	gene	1188	mdtG			
metabat2500.117_00095	CDS	1188	mdtG			Multidrug resistance protein MdtG
metabat2500.117_00096	gene	981	iolS			
metabat2500.117_00096	CDS	981	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
metabat2500.117_00097	gene	867				
metabat2500.117_00097	CDS	867				hypothetical protein
metabat2500.117_00098	gene	945	ykfA			
metabat2500.117_00098	CDS	945	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
metabat2500.117_00099	gene	372				
metabat2500.117_00099	CDS	372				hypothetical protein
metabat2500.117_00100	gene	609				
metabat2500.117_00100	CDS	609				hypothetical protein
metabat2500.117_00101	gene	678				
metabat2500.117_00101	CDS	678				hypothetical protein
metabat2500.117_00102	gene	2205				
metabat2500.117_00102	CDS	2205				hypothetical protein
metabat2500.117_00103	gene	1113				
metabat2500.117_00103	CDS	1113				hypothetical protein
metabat2500.117_00104	gene	1365	appA_1			
metabat2500.117_00104	CDS	1365	appA_1			Oligopeptide-binding protein AppA
metabat2500.117_00105	gene	951	dppB_1			
metabat2500.117_00105	CDS	951	dppB_1		COG0601	Dipeptide transport system permease protein DppB
metabat2500.117_00106	gene	900	oppC_1			
metabat2500.117_00106	CDS	900	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
metabat2500.117_00107	gene	771				
metabat2500.117_00107	CDS	771				hypothetical protein
metabat2500.117_00108	gene	648				
metabat2500.117_00108	CDS	648				hypothetical protein
metabat2500.117_00109	gene	225				
metabat2500.117_00109	CDS	225				hypothetical protein
metabat2500.117_00110	gene	339				
metabat2500.117_00110	CDS	339				hypothetical protein
metabat2500.117_00111	gene	222				
metabat2500.117_00111	CDS	222				hypothetical protein
metabat2500.117_00112	gene	417				
metabat2500.117_00112	CDS	417				hypothetical protein
metabat2500.117_00113	gene	678				
metabat2500.117_00113	CDS	678				hypothetical protein
metabat2500.117_00114	gene	207				
metabat2500.117_00114	CDS	207				hypothetical protein
metabat2500.117_00115	gene	228				
metabat2500.117_00115	CDS	228				hypothetical protein
metabat2500.117_00116	gene	2337	acn			
metabat2500.117_00116	CDS	2337	acn	4.2.1.3	COG1048	Aconitate hydratase A
metabat2500.117_00117	gene	180				
metabat2500.117_00117	CDS	180				hypothetical protein
metabat2500.117_00118	gene	204				
metabat2500.117_00118	CDS	204				hypothetical protein
metabat2500.117_00119	gene	177	nfi			
metabat2500.117_00119	CDS	177	nfi	3.1.21.7		Endonuclease V
metabat2500.117_00120	gene	558				
metabat2500.117_00120	CDS	558				hypothetical protein
metabat2500.117_00121	gene	546	ogt_1			
metabat2500.117_00121	CDS	546	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
metabat2500.117_00122	gene	957	mdh			
metabat2500.117_00122	CDS	957	mdh	1.1.1.37		Malate dehydrogenase
metabat2500.117_00123	gene	1224	moeA_1			
metabat2500.117_00123	CDS	1224	moeA_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
metabat2500.117_00124	gene	516				
metabat2500.117_00124	CDS	516				IS630 family transposase ISMex41
metabat2500.117_00125	gene	357				
metabat2500.117_00125	CDS	357				hypothetical protein
metabat2500.117_00126	gene	153				
metabat2500.117_00126	CDS	153				hypothetical protein
metabat2500.117_00127	gene	1158				
metabat2500.117_00127	CDS	1158				hypothetical protein
metabat2500.117_00128	gene	804				
metabat2500.117_00128	CDS	804		4.2.1.-	COG4336	Putative hydro-lyase
metabat2500.117_00129	gene	1146	htpX			
metabat2500.117_00129	CDS	1146	htpX	3.4.24.-		Protease HtpX
metabat2500.117_00130	gene	312				
metabat2500.117_00130	CDS	312				hypothetical protein
metabat2500.117_00131	gene	1227				
metabat2500.117_00131	CDS	1227				hypothetical protein
metabat2500.117_00132	gene	822				
metabat2500.117_00132	CDS	822			COG0628	Putative transport protein
metabat2500.117_00133	gene	879	sfnG			
metabat2500.117_00133	CDS	879	sfnG	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
metabat2500.117_00134	gene	816	COQ5_1			
metabat2500.117_00134	CDS	816	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
metabat2500.117_00135	gene	339				
metabat2500.117_00135	CDS	339				hypothetical protein
metabat2500.117_00136	gene	408	soxR			
metabat2500.117_00136	CDS	408	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
metabat2500.117_00137	gene	222				
metabat2500.117_00137	CDS	222				hypothetical protein
metabat2500.117_00138	gene	720				
metabat2500.117_00138	CDS	720				hypothetical protein
metabat2500.117_00139	gene	249				
metabat2500.117_00139	CDS	249				hypothetical protein
metabat2500.117_00140	gene	114				
metabat2500.117_00140	CDS	114				hypothetical protein
metabat2500.117_00141	gene	174				
metabat2500.117_00141	CDS	174				hypothetical protein
metabat2500.117_00142	gene	975				
metabat2500.117_00142	CDS	975		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
metabat2500.117_00143	gene	294				
metabat2500.117_00143	CDS	294				hypothetical protein
metabat2500.117_00144	gene	291				
metabat2500.117_00144	CDS	291				hypothetical protein
metabat2500.117_00145	gene	351				
metabat2500.117_00145	CDS	351				hypothetical protein
metabat2500.117_00146	gene	246				
metabat2500.117_00146	CDS	246				hypothetical protein
metabat2500.117_00147	gene	1251	arsB			
metabat2500.117_00147	CDS	1251	arsB		COG1055	Arsenical pump membrane protein
metabat2500.117_00148	gene	858	fdhD			
metabat2500.117_00148	CDS	858	fdhD		COG1526	Sulfur carrier protein FdhD
metabat2500.117_00149	gene	423				
metabat2500.117_00149	CDS	423		2.3.1.-		Acetyltransferase
metabat2500.117_00150	gene	567				
metabat2500.117_00150	CDS	567				hypothetical protein
metabat2500.117_00151	gene	672	rex1			
metabat2500.117_00151	CDS	672	rex1		COG2344	Redox-sensing transcriptional repressor Rex 1
metabat2500.117_00152	gene	237				
metabat2500.117_00152	CDS	237				hypothetical protein
metabat2500.117_00153	gene	1071				
metabat2500.117_00153	CDS	1071				hypothetical protein
metabat2500.117_00154	gene	3042				
metabat2500.117_00154	CDS	3042				hypothetical protein
metabat2500.117_00155	gene	2556				
metabat2500.117_00155	CDS	2556				hypothetical protein
metabat2500.117_00156	gene	381				
metabat2500.117_00156	CDS	381				hypothetical protein
metabat2500.117_00157	gene	1311				
metabat2500.117_00157	CDS	1311				hypothetical protein
metabat2500.117_00158	gene	525				
metabat2500.117_00158	CDS	525				hypothetical protein
metabat2500.117_00159	gene	327				
metabat2500.117_00159	CDS	327				hypothetical protein
metabat2500.117_00160	gene	717				
metabat2500.117_00160	CDS	717				hypothetical protein
metabat2500.117_00161	gene	1374				
metabat2500.117_00161	CDS	1374				hypothetical protein
metabat2500.117_00162	gene	681				
metabat2500.117_00162	CDS	681				hypothetical protein
metabat2500.117_00163	gene	972	corA_1			
metabat2500.117_00163	CDS	972	corA_1		COG0598	Cobalt/magnesium transport protein CorA
metabat2500.117_00164	gene	645	oppA_1			
metabat2500.117_00164	CDS	645	oppA_1		COG4166	Oligopeptide-binding protein OppA
metabat2500.117_00165	gene	930	dppB_2			
metabat2500.117_00165	CDS	930	dppB_2		COG0601	Dipeptide transport system permease protein DppB
metabat2500.117_00166	gene	987	oppC_2			
metabat2500.117_00166	CDS	987	oppC_2		COG1173	Oligopeptide transport system permease protein OppC
metabat2500.117_00167	gene	1221				
metabat2500.117_00167	CDS	1221				hypothetical protein
metabat2500.117_00168	gene	1254				
metabat2500.117_00168	CDS	1254				hypothetical protein
metabat2500.117_00169	gene	834				
metabat2500.117_00169	CDS	834				hypothetical protein
metabat2500.117_00170	gene	714				
metabat2500.117_00170	CDS	714		3.4.24.-	COG0612	putative zinc protease
metabat2500.117_00171	gene	426				
metabat2500.117_00171	CDS	426		3.4.24.-	COG0612	putative zinc protease
metabat2500.117_00172	gene	540	cinA			
metabat2500.117_00172	CDS	540	cinA		COG1058	CinA-like protein
metabat2500.117_00173	gene	132				
metabat2500.117_00173	CDS	132				hypothetical protein
metabat2500.117_00174	gene	744				
metabat2500.117_00174	CDS	744		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
metabat2500.117_00175	gene	474	kdgR			
metabat2500.117_00175	CDS	474	kdgR			Pectin degradation repressor protein KdgR
metabat2500.117_00176	gene	672	ligK			
metabat2500.117_00176	CDS	672	ligK	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
metabat2500.117_00177	gene	882				
metabat2500.117_00177	CDS	882				hypothetical protein
metabat2500.117_00178	gene	492				
metabat2500.117_00178	CDS	492				hypothetical protein
metabat2500.117_00179	gene	495	coaD			
metabat2500.117_00179	CDS	495	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
metabat2500.117_00180	gene	618	rsmD			
metabat2500.117_00180	CDS	618	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
metabat2500.117_00181	gene	999	recG			
metabat2500.117_00181	CDS	999	recG	3.6.4.12		ATP-dependent DNA helicase RecG
metabat2500.117_00182	gene	2247				
metabat2500.117_00182	CDS	2247				hypothetical protein
metabat2500.117_00183	gene	294				
metabat2500.117_00183	CDS	294				hypothetical protein
metabat2500.117_00184	gene	1041	luxA			
metabat2500.117_00184	CDS	1041	luxA	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
metabat2500.117_00185	gene	231				
metabat2500.117_00185	CDS	231				hypothetical protein
metabat2500.117_00186	gene	1638	abaF			
metabat2500.117_00186	CDS	1638	abaF			Fosfomycin resistance protein AbaF
metabat2500.117_00187	gene	771				
metabat2500.117_00187	CDS	771				hypothetical protein
metabat2500.117_00188	gene	393				
metabat2500.117_00188	CDS	393				hypothetical protein
metabat2500.117_00189	gene	327				
metabat2500.117_00189	CDS	327				hypothetical protein
metabat2500.117_00190	gene	2382				
metabat2500.117_00190	CDS	2382				hypothetical protein
metabat2500.117_00191	gene	1608				
metabat2500.117_00191	CDS	1608				hypothetical protein
metabat2500.117_00192	gene	645				
metabat2500.117_00192	CDS	645				hypothetical protein
metabat2500.117_00193	gene	759				
metabat2500.117_00193	CDS	759				hypothetical protein
metabat2500.117_00194	gene	702	yveL			
metabat2500.117_00194	CDS	702	yveL	2.7.10.2	COG0489	Putative tyrosine-protein kinase YveL
metabat2500.117_00195	gene	522				
metabat2500.117_00195	CDS	522				hypothetical protein
metabat2500.117_00196	gene	579	sigK_1			
metabat2500.117_00196	CDS	579	sigK_1		COG1595	ECF RNA polymerase sigma factor SigK
metabat2500.117_00197	gene	663				
metabat2500.117_00197	CDS	663				hypothetical protein
metabat2500.117_00198	gene	885				
metabat2500.117_00198	CDS	885				hypothetical protein
metabat2500.117_00199	gene	576				
metabat2500.117_00199	CDS	576				hypothetical protein
metabat2500.117_00200	gene	540				
metabat2500.117_00200	CDS	540		4.2.1.171		Cis-3-hydroxy-L-proline dehydratase
metabat2500.117_00201	gene	387				
metabat2500.117_00201	CDS	387				hypothetical protein
metabat2500.117_00202	gene	423				
metabat2500.117_00202	CDS	423				hypothetical protein
metabat2500.117_00203	gene	501				
metabat2500.117_00203	CDS	501				hypothetical protein
metabat2500.117_00204	gene	249				
metabat2500.117_00204	CDS	249				hypothetical protein
metabat2500.117_00205	gene	114				
metabat2500.117_00205	CDS	114				hypothetical protein
metabat2500.117_00206	gene	678				
metabat2500.117_00206	CDS	678				hypothetical protein
metabat2500.117_00207	gene	435				
metabat2500.117_00207	CDS	435				hypothetical protein
metabat2500.117_00208	gene	858				
metabat2500.117_00208	CDS	858				hypothetical protein
metabat2500.117_00209	gene	162				
metabat2500.117_00209	CDS	162				hypothetical protein
metabat2500.117_00210	gene	960	ilvE			
metabat2500.117_00210	CDS	960	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
metabat2500.117_00211	gene	93				
metabat2500.117_00211	CDS	93				hypothetical protein
metabat2500.117_00212	gene	1374	hemL			
metabat2500.117_00212	CDS	1374	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
metabat2500.117_00213	gene	1887	dxs			
metabat2500.117_00213	CDS	1887	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
metabat2500.117_00214	gene	702				
metabat2500.117_00214	CDS	702				hypothetical protein
metabat2500.117_00215	gene	1416				
metabat2500.117_00215	CDS	1416		6.3.4.12		Glutamate--methylamine ligase
metabat2500.117_00216	gene	681				
metabat2500.117_00216	CDS	681				hypothetical protein
metabat2500.117_00217	gene	393				
metabat2500.117_00217	CDS	393				hypothetical protein
metabat2500.117_00218	gene	1626				
metabat2500.117_00218	CDS	1626				hypothetical protein
metabat2500.117_00219	gene	171				
metabat2500.117_00219	CDS	171				hypothetical protein
metabat2500.117_00220	gene	492				
metabat2500.117_00220	CDS	492				hypothetical protein
metabat2500.117_00221	gene	258				
metabat2500.117_00221	CDS	258				hypothetical protein
metabat2500.117_00222	gene	213				
metabat2500.117_00222	CDS	213				hypothetical protein
metabat2500.117_00223	gene	462				
metabat2500.117_00223	CDS	462				hypothetical protein
metabat2500.117_00224	gene	264				
metabat2500.117_00224	CDS	264				hypothetical protein
metabat2500.117_00225	gene	483				
metabat2500.117_00225	CDS	483				hypothetical protein
metabat2500.117_00226	gene	786				
metabat2500.117_00226	CDS	786				hypothetical protein
metabat2500.117_00227	gene	1611				
metabat2500.117_00227	CDS	1611				hypothetical protein
metabat2500.117_00228	gene	1863				
metabat2500.117_00228	CDS	1863		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
metabat2500.117_00229	gene	1158	mmgC_1			
metabat2500.117_00229	CDS	1158	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
metabat2500.117_00230	gene	243				
metabat2500.117_00230	CDS	243				hypothetical protein
metabat2500.117_00231	gene	153				
metabat2500.117_00231	CDS	153				hypothetical protein
metabat2500.117_00232	gene	639	ycaC			
metabat2500.117_00232	CDS	639	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
metabat2500.117_00233	gene	687	liaR_1			
metabat2500.117_00233	CDS	687	liaR_1		COG2197	Transcriptional regulatory protein LiaR
metabat2500.117_00234	gene	3705				
metabat2500.117_00234	CDS	3705				hypothetical protein
metabat2500.117_00235	gene	537				
metabat2500.117_00235	CDS	537				hypothetical protein
metabat2500.117_00236	gene	1026	bfmBAA_1			
metabat2500.117_00236	CDS	1026	bfmBAA_1	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
metabat2500.117_00237	gene	465				
metabat2500.117_00237	CDS	465				hypothetical protein
metabat2500.117_00238	gene	1608	stp			
metabat2500.117_00238	CDS	1608	stp			Multidrug resistance protein Stp
metabat2500.117_00239	gene	405				
metabat2500.117_00239	CDS	405				hypothetical protein
metabat2500.117_00240	gene	681	liaR_2			
metabat2500.117_00240	CDS	681	liaR_2		COG2197	Transcriptional regulatory protein LiaR
metabat2500.117_00241	gene	291				
metabat2500.117_00241	CDS	291				hypothetical protein
metabat2500.117_00242	gene	324				
metabat2500.117_00242	CDS	324				hypothetical protein
metabat2500.117_00243	gene	2367				
metabat2500.117_00243	CDS	2367				hypothetical protein
metabat2500.117_00244	gene	198				
metabat2500.117_00244	CDS	198				hypothetical protein
metabat2500.117_00245	gene	165				
metabat2500.117_00245	CDS	165				hypothetical protein
metabat2500.117_00246	gene	1236				
metabat2500.117_00246	CDS	1236				hypothetical protein
metabat2500.117_00247	gene	1107				
metabat2500.117_00247	CDS	1107				hypothetical protein
metabat2500.117_00248	gene	1212				
metabat2500.117_00248	CDS	1212				hypothetical protein
metabat2500.117_00249	gene	1032	melD			
metabat2500.117_00249	CDS	1032	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
metabat2500.117_00250	gene	183				
metabat2500.117_00250	CDS	183				hypothetical protein
metabat2500.117_00251	gene	1050				
metabat2500.117_00251	CDS	1050		1.12.99.6	COG1740	Periplasmic [NiFeSe] hydrogenase small subunit
metabat2500.117_00252	gene	957	ydjH			
metabat2500.117_00252	CDS	957	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
metabat2500.117_00253	gene	1395				
metabat2500.117_00253	CDS	1395				hypothetical protein
metabat2500.117_00254	gene	1116	iolG_1			
metabat2500.117_00254	CDS	1116	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
metabat2500.117_00255	gene	306				
metabat2500.117_00255	CDS	306			COG0718	Nucleoid-associated protein
metabat2500.117_00256	gene	723	gph_1			
metabat2500.117_00256	CDS	723	gph_1	3.1.3.18		Phosphoglycolate phosphatase
metabat2500.117_00257	gene	1713				
metabat2500.117_00257	CDS	1713				hypothetical protein
metabat2500.117_00258	gene	456	yqhS			
metabat2500.117_00258	CDS	456	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
metabat2500.117_00259	gene	1116	pepQ			
metabat2500.117_00259	CDS	1116	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
metabat2500.117_00260	gene	570	efp			
metabat2500.117_00260	CDS	570	efp			Elongation factor P
metabat2500.117_00261	gene	471				
metabat2500.117_00261	CDS	471				hypothetical protein
metabat2500.117_00262	gene	1206	xseA			
metabat2500.117_00262	CDS	1206	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
metabat2500.117_00263	gene	252	xseB			
metabat2500.117_00263	CDS	252	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
metabat2500.117_00264	gene	300				
metabat2500.117_00264	CDS	300				hypothetical protein
metabat2500.117_00265	gene	384				
metabat2500.117_00265	CDS	384				hypothetical protein
metabat2500.117_00266	gene	576				
